scenario missing freq.st1 freq.st2 freq.st3 freq.st4 freq.st5 Theta.i20.Syn Theta.i20.NSyn Theta.i40.Syn Theta.i40.NSyn Theta.i60.Syn Theta.i60.NSyn Theta.i80.Syn Theta.i80.NSyn Theta.i100.Syn Theta.i100.NSyn Div.Syn Div.Nsyn
SLiM_0_sum.txt_boot_002.txt 0.75 0.1167 0.292 0.492 0.6919 0.8752 26083.8833333338 52150.199999998 26674.2500000006 52122.9333333308 26412.4499999999 52502.6500000004 26289.1999999999 52248.4166666668 26777.0833333334 51347.083333333 119274 238714
SLiM_0_sum.txt_boot_002.txt 0.9 0.1432 0.3065 0.4977 0.6889 0.8545 10163.6666666667 20211.8333333333 10284 20082.1666666667 10211.3333333333 20212.8333333333 10430.8333333333 20163.8333333333 9812.16666666667 19921 124262 248495
SLiM_0_sum.txt_boot_003.txt 0 0.1 0.29 0.49 0.69 0.89 26139.5555555631 52877.7777778337 26967.5999999978 52816.7000000061 26180.9999999991 53086.3000000029 26129.1999999993 53188.5000000021 26308.8999999994 51122.8000000018 117454 234875
SLiM_0_sum.txt_boot_003.txt 0.1 0.1045 0.2978 0.4977 0.6976 0.8932 26258.1765873053 52873.684523832 26864.1646825429 53000.697222232 26280.5472222233 53046.7210317502 26038.9615079374 52842.5353174639 26281.2698412701 51383.1198412714 117513 234982
SLiM_0_sum.txt_boot_003.txt 0.25 0.1054 0.2974 0.4973 0.6973 0.892 26083.5333333315 52811.7329365007 27125.8908730148 52896.5083333328 26204.3130952381 53078.7742063481 26055.4996031745 52785.5531746021 26370.2801587303 51436.3146825397 117617 235226
SLiM_0_sum.txt_boot_003.txt 0.5 0.1081 0.2959 0.496 0.696 0.8878 26199.3785714252 52832.6476190556 26583.8690476178 52937.1559523867 26478.4428571424 52994.855952382 26361.7809523806 52632.7416666676 26279.8642857142 52213.4535714287 117956 235847
SLiM_0_sum.txt_boot_003.txt 0.75 0.1167 0.292 0.4919 0.6918 0.8752 26191.5833333338 52397.499999998 26366.5666666673 52644.3499999976 26160.3166666667 52757.9500000004 26135.3999999999 52547.3166666668 26302.7666666668 51724.1499999998 119136 238185
SLiM_0_sum.txt_boot_003.txt 0.9 0.1434 0.3067 0.4978 0.6889 0.8543 10232.5 20288 10221.8333333333 20435.5 9982.5 20341.6666666667 9920.66666666667 20540.1666666667 10286.3333333333 20134.5 124208 248216
SLiM_0_sum.txt_boot_004.txt 0 0.1 0.29 0.49 0.69 0.89 26388.3333333416 52758.1111111656 26820.0999999979 52849.7000000066 25934.9999999994 53173.7000000031 26874.7999999991 52989.5000000027 25969.6999999997 51143.0000000017 117242 234525
SLiM_0_sum.txt_boot_004.txt 0.1 0.1045 0.2978 0.4977 0.6977 0.8932 26393.380952385 52817.4206349428 26641.2884920665 52770.6091269938 26120.2464285725 53080.7154761945 26778.9047619057 52944.6928571461 25999.5992063495 51292.5523809543 117300 234629
SLiM_0_sum.txt_boot_004.txt 0.25 0.1054 0.2973 0.4973 0.6973 0.892 26387.9884920614 52670.8916666596 26642.8111111101 52967.0702380947 26125.8285714285 53213.0964285701 26797.1980158729 52760.8884920624 25966.0817460319 51369.5107142856 117422 234859
SLiM_0_sum.txt_boot_004.txt 0.5 0.1081 0.2959 0.4959 0.6958 0.8878 26305.1714285682 52611.307142866 26811.1726190463 52802.5571428629 25973.1333333329 52967.7861111122 26517.2035714282 53187.8892857149 26334.7904761905 51373.3166666667 117762 235620
SLiM_0_sum.txt_boot_004.txt 0.75 0.1166 0.2919 0.4919 0.6918 0.8753 26359.1666666671 52425.1666666647 26453.0833333341 52602.9333333307 26048.4999999999 52912.716666667 26164.4666666666 51737.6166666667 26472.4166666668 51510.583333333 118930 237911
SLiM_0_sum.txt_boot_004.txt 0.9 0.1433 0.3064 0.4977 0.689 0.8544 10029.3333333333 20263.3333333333 10191.6666666667 20317 10213 20061 10267 20207.8333333333 10251.5 20221 123919 247767
SLiM_0_sum.txt_boot_005.txt 0 0.1 0.29 0.49 0.69 0.89 26438.4444444526 52470.4444445014 26407.2999999984 52723.4000000059 26031.6999999996 53246.700000003 26381.9999999994 52906.6000000024 26340.6999999995 50954.9000000018 117231 234822
SLiM_0_sum.txt_boot_005.txt 0.1 0.1045 0.2978 0.4977 0.6977 0.8932 26424.9484127026 52431.4503968478 26349.8833333364 52687.0424603269 25937.7611111122 53304.0559523847 26694.8702380962 52679.1063492094 26156.1063492066 51213.4742063511 117297 234938
SLiM_0_sum.txt_boot_005.txt 0.25 0.1054 0.2973 0.4974 0.6974 0.892 26366.0091269822 52521.8956349134 26229.1496031738 52608.9234126979 26248.5777777776 53287.3884920622 26324.5345238094 52630.4583333323 26563.7611111113 51455.4722222222 117395 235143
SLiM_0_sum.txt_boot_005.txt 0.5 0.1081 0.2959 0.4959 0.6959 0.8878 26292.2047619016 52352.3666666744 26402.9345238082 52799.0642857204 26145.7797619044 53068.1130952388 26334.6285714283 52972.8523809532 26537.5547619047 51093.9642857144 117750 235868
SLiM_0_sum.txt_boot_005.txt 0.75 0.1167 0.2919 0.4919 0.6919 0.8753 26167.2166666672 52132.5333333313 26328.6000000007 52274.1499999977 25914.1666666665 52689.9000000001 26226.7 52466.466666667 26041.6666666667 51761.9166666663 118982 238200
SLiM_0_sum.txt_boot_005.txt 0.9 0.1432 0.3064 0.4977 0.689 0.8545 10315 20258.1666666667 10150.1666666667 20217.3333333333 9730.5 20063 9901 20487.8333333333 10545.6666666667 20079 123946 247921
SLiM_0_sum.txt_boot_006.txt 0 0.1 0.29 0.49 0.69 0.89 26402.7777777864 52573.3333333899 26811.9999999981 53018.6000000062 26909.7999999987 52780.1000000029 26428.5999999996 52488.5000000024 26755.4999999994 51801.200000002 117555 235033
SLiM_0_sum.txt_boot_006.txt 0.1 0.1045 0.2978 0.4977 0.6976 0.8932 26466.148809528 52570.3452381175 26638.7650793682 53175.0293650888 26829.8380952393 52444.9480158773 26520.9730158739 52425.6670634953 26869.8039682544 51923.0734127003 117610 235162
SLiM_0_sum.txt_boot_006.txt 0.25 0.1054 0.2973 0.4973 0.6973 0.892 26353.0619047598 52537.093650786 26850.5694444434 53005.3952380949 26959.2031746031 52749.9019841256 26238.5095238095 52513.4833333324 26862.7646825399 51924.4198412699 117748 235369
SLiM_0_sum.txt_boot_006.txt 0.5 0.1081 0.2959 0.4959 0.6959 0.8878 26388.1071428539 52605.98690477 26750.7738095226 53008.6583333394 26665.6499999996 52594.7071428584 26749.6178571425 52417.6607142865 26371.338095238 52010.0404761906 118145 236116
SLiM_0_sum.txt_boot_006.txt 0.75 0.1167 0.292 0.492 0.6919 0.8752 26426.8666666672 52130.0166666648 26564.6666666672 52896.2999999977 26248.6999999999 52201.1166666671 26635.6333333332 52410.0500000003 26576.8333333334 51277.4166666665 119348 238414
SLiM_0_sum.txt_boot_006.txt 0.9 0.1433 0.3067 0.4977 0.6888 0.8544 10162 20586.3333333333 10371.1666666667 19915.3333333333 10296.5 20346 9925.16666666667 19549 10723.5 19802.5 124315 248349
SLiM_0_sum.txt_boot_007.txt 0 0.1 0.29 0.49 0.69 0.89 26199.5555555632 52601.4444445018 26738.6999999978 52871.2000000066 26539.6999999992 52082.2000000034 26872.3999999992 53280.6000000026 26024.0999999996 52218.5000000022 117438 234954
SLiM_0_sum.txt_boot_007.txt 0.1 0.1045 0.2978 0.4977 0.6976 0.8932 26241.1646825434 52522.3750000232 26638.6039682571 52988.6119047717 26690.7456349216 52070.7285714326 26775.7853174612 53063.6714285747 26064.1638888891 52311.8277777797 117491 235081
SLiM_0_sum.txt_boot_007.txt 0.25 0.1054 0.2973 0.4973 0.6973 0.892 26259.194047617 52612.3746031679 26573.8623015864 53000.2853174597 26681.7476190475 52023.3615079353 26585.159126984 53202.1325396813 26278.4630952383 52288.8456349204 117612 235303
SLiM_0_sum.txt_boot_007.txt 0.5 0.1081 0.2959 0.4959 0.6959 0.8878 26255.2333333301 52525.7345238177 26704.3440476177 52764.269047625 26391.4785714282 52116.8261904769 27007.4726190472 52943.3095238102 26101.2666666666 52559.1571428574 117952 236048
SLiM_0_sum.txt_boot_007.txt 0.75 0.1167 0.292 0.492 0.6919 0.8753 26111.2833333339 52065.9666666646 26242.2833333339 52279.5833333308 26481.4833333333 52366.9666666669 26477.4166666666 52403.1 26139.8000000001 52038.9166666662 119173 238352
SLiM_0_sum.txt_boot_007.txt 0.9 0.1433 0.3067 0.4978 0.689 0.8545 10052.5 20366 10101.8333333333 20270.1666666667 10143.3333333333 20269.8333333333 10345.8333333333 20112.1666666667 10146.5 19875 124115 248384
SLiM_0_sum.txt_boot_008.txt 0 0.1 0.29 0.49 0.69 0.89 26249.3333333413 52591.5555556117 26618.0999999978 52341.3000000062 25991.4999999993 51868.0000000029 27005.7999999992 53334.9000000021 25889.9999999994 52129.4000000018 116926 234919
SLiM_0_sum.txt_boot_008.txt 0.1 0.1045 0.2978 0.4977 0.6976 0.8932 26294.0932539723 52571.0515873243 26439.0968253999 52443.5333333429 26291.8634920648 51737.2376984167 26850.2718253978 53398.574603178 25930.1392857145 52117.9166666686 116979 235042
SLiM_0_sum.txt_boot_008.txt 0.25 0.1054 0.2973 0.4973 0.6973 0.892 26263.6476190455 52373.5297618972 26557.1626984118 52632.6289682532 26033.2396825396 51771.8888888875 27060.8630952379 53293.9194444437 25980.8646825399 52365.0111111112 117087 235269
SLiM_0_sum.txt_boot_008.txt 0.5 0.1081 0.2959 0.4959 0.696 0.8878 26266.0130952349 52508.0976190557 26463.1202380939 52803.5357142916 26115.1654761901 51856.2119047627 26980.4857142853 52879.3190476197 25983.3666666666 52742.3500000002 117456 235973
SLiM_0_sum.txt_boot_008.txt 0.75 0.1167 0.2921 0.492 0.6919 0.8753 26047.5166666672 52298.8666666645 26195.4666666673 52023.5166666639 26319.0833333333 51338.6166666669 26516.6499999999 52693.2000000004 25815.5833333335 52032.9166666665 118635 238342
SLiM_0_sum.txt_boot_008.txt 0.9 0.1431 0.3064 0.4976 0.6889 0.8546 10019 20393.5 10062.8333333333 20283.6666666667 10140 20035.5833333333 10211 19486.6666666667 9789.5 20201.5 123531 248219
SLiM_0_sum.txt_boot_009.txt 0 0.1 0.29 0.49 0.69 0.89 26389.2222222304 52504.8888889454 26931.4999999979 52580.400000006 26445.7999999992 52974.900000003 26270.1999999997 53776.6000000022 26275.5999999994 50899.100000002 117012 235125
SLiM_0_sum.txt_boot_009.txt 0.1 0.1045 0.2978 0.4977 0.6976 0.8932 26360.2539682579 52591.2718254193 26845.3666666701 52775.3440476288 26505.0273809536 52908.9694444487 26215.1424603183 53495.3924603207 26355.7162698415 51033.2043650811 117068 235224
SLiM_0_sum.txt_boot_009.txt 0.25 0.1054 0.2973 0.4973 0.6974 0.892 26458.9071428549 52531.6416666592 26803.0265873007 52621.5234126979 26549.759126984 53359.3662698399 26187.5095238094 53159.0293650783 26420.9511904765 51249.3154761904 117185 235440
SLiM_0_sum.txt_boot_009.txt 0.5 0.1081 0.2959 0.4959 0.6959 0.8878 26415.1357142824 52634.7916666749 26836.4095238081 52332.2273809583 26469.2285714281 53431.6964285727 26225.8249999998 53198.7571428579 26437.0761904761 51587.5142857144 117557 236143
SLiM_0_sum.txt_boot_009.txt 0.75 0.1167 0.292 0.4919 0.6919 0.8752 26215.5500000006 51952.6999999977 26543.9000000005 52771.1499999973 26290.1833333332 52038.4500000003 25911.05 52447.4333333337 26333.2833333335 51583.2666666662 118728 238497
SLiM_0_sum.txt_boot_009.txt 0.9 0.1433 0.3066 0.4976 0.6887 0.8543 10016.1666666667 20090.8333333333 10230.5 20216.3333333333 10190.3333333333 20243 10213.6666666667 20337 10267 20263 123651 248441
SLiM_0_sum.txt_boot_010.txt 0 0.1 0.29 0.49 0.69 0.89 26340.1111111189 52739.5555556126 26496.0999999982 52661.7000000063 26286.299999999 53067.9000000028 25950.9999999996 53291.100000002 26224.4999999998 52304.8000000022 117729 234208
SLiM_0_sum.txt_boot_010.txt 0.1 0.1045 0.2978 0.4977 0.6977 0.8932 26285.2718254008 52684.410714308 26507.9555555588 52529.0996031839 26301.4674603186 53456.2956349249 25963.6166666676 53018.8376984162 26261.6753968257 52443.6496031763 117791 234305
SLiM_0_sum.txt_boot_010.txt 0.25 0.1054 0.2973 0.4973 0.6973 0.8919 26466.2007936489 52684.4603174532 26335.227777777 52809.2753968246 26335.2912698412 52927.7357142842 26026.2416666665 53260.9031746023 26021.6392857145 52464.2944444443 117936 234550
SLiM_0_sum.txt_boot_010.txt 0.5 0.1081 0.2959 0.4959 0.6959 0.8878 26343.3452380918 52733.6595238181 26596.0166666653 52920.645238101 26406.0416666663 52632.2750000006 25932.414285714 53325.6535714292 25916.7238095237 52388.835714286 118311 235291
SLiM_0_sum.txt_boot_010.txt 0.75 0.1167 0.292 0.492 0.692 0.8753 26175.7000000004 52084.4833333315 26427.2000000006 52657.9666666643 25761.2499999999 52548.3666666669 25781.7499999999 52305.0833333335 25791.5 52775.6166666664 119475 237623
SLiM_0_sum.txt_boot_010.txt 0.9 0.1434 0.3065 0.4977 0.689 0.8544 10086.8333333333 20228.3333333333 10155.8333333333 20391.8333333333 9955.83333333333 20708 9787.83333333333 20072.3333333333 9846.83333333333 19958 124368 247600
SLiM_0_sum.txt_boot_011.txt 0 0.1 0.29 0.49 0.69 0.89 26280.0000000083 52442.4444445014 26525.8999999983 52960.1000000061 26269.2999999991 52737.0000000029 27166.8999999993 53361.8000000025 26914.8999999993 51351.7000000017 117822 234839
SLiM_0_sum.txt_boot_011.txt 0.1 0.1045 0.2978 0.4977 0.6976 0.8932 26242.8690476232 52453.0456349432 26519.080952384 52971.4178571522 26444.2932539694 52717.7587301628 27014.0765873025 53377.9630952413 27055.4750000003 51407.5738095257 117872 234936
SLiM_0_sum.txt_boot_011.txt 0.25 0.1054 0.2973 0.4973 0.6973 0.8919 26298.9928571408 52402.9412698343 26656.5726190467 52781.42063492 26222.0349206348 52927.8579365066 27204.2642857141 53101.5944444435 26922.9623015875 51831.4285714286 117985 235161
SLiM_0_sum.txt_boot_011.txt 0.5 0.1081 0.296 0.496 0.696 0.8878 26257.0404761872 52497.5095238175 26403.6904761891 52852.4952381014 26668.4892857138 53194.0059523823 26786.1452380949 52810.970238096 27185.1142857141 51780.5857142857 118372 235856
SLiM_0_sum.txt_boot_011.txt 0.75 0.1168 0.2921 0.492 0.6919 0.8752 26105.1500000005 52235.249999998 26355.1333333338 52305.5666666644 26021.8666666666 51872.6333333338 26627.5666666666 52672.0833333336 26988.6666666667 52138.333333333 119575 238202
SLiM_0_sum.txt_boot_011.txt 0.9 0.1431 0.3063 0.4977 0.6891 0.8546 9975.5 20086.6666666667 10106.6666666667 20104.5 10213.3333333333 20283.5 10535 20016.8333333333 10241.5 20230.8333333333 124697 248203
SLiM_0_sum.txt_boot_012.txt 0 0.1 0.29 0.49 0.69 0.89 26089.5555555638 52512.5555556119 26693.6999999981 53046.900000007 26066.5999999992 52810.2000000035 26847.9999999995 53557.1000000022 26870.6999999993 51236.8000000021 117178 234484
SLiM_0_sum.txt_boot_012.txt 0.1 0.1045 0.2978 0.4977 0.6976 0.8932 26131.5039682581 52629.6408730382 26501.3646825429 53032.7976190573 26176.5853174614 52621.1289682583 26935.8023809533 53674.5658730191 26785.6289682542 51314.9523809541 117247 234589
SLiM_0_sum.txt_boot_012.txt 0.25 0.1054 0.2973 0.4973 0.6973 0.892 26129.9626984108 52703.8702380881 26679.4087301578 52747.12579365 26068.1210317459 52855.8507936496 26822.6063492062 53379.8757936499 26931.2849206351 51591.8765873016 117361 234811
SLiM_0_sum.txt_boot_012.txt 0.5 0.1081 0.2959 0.4959 0.6959 0.8878 26154.4166666633 52619.438095246 26514.3190476177 52831.2797619109 26551.309523809 52805.1047619057 26281.8928571425 53470.1583333339 26943.8523809523 51689.2214285715 117740 235523
SLiM_0_sum.txt_boot_012.txt 0.75 0.1167 0.2921 0.492 0.692 0.8753 26161.2166666673 52302.4499999979 25933.2500000005 52499.5499999974 26309.9999999999 52334.2666666672 26340.8833333332 52892.3833333337 26765.3666666668 52492.3166666664 118966 237752
SLiM_0_sum.txt_boot_012.txt 0.9 0.1434 0.3068 0.4978 0.6888 0.8544 10179.5 20492.1666666667 10168.6666666667 20131.8333333333 10030.8333333333 20008.3333333333 10371.5 20566.8333333333 10249.6666666667 20838.8333333333 124028 247753
SLiM_0_sum.txt_boot_013.txt 0 0.1 0.29 0.49 0.69 0.89 26527.7777777866 52315.8888889462 26758.8999999979 53068.9000000065 26104.5999999994 52469.6000000033 26285.3999999994 53560.8000000022 25869.9999999996 51641.400000002 117296 235784
SLiM_0_sum.txt_boot_013.txt 0.1 0.1045 0.2978 0.4977 0.6976 0.8932 26590.3095238138 52413.6845238325 26611.9130952414 52947.0150793743 26175.2015873027 52207.8753968295 26250.3658730167 53782.1769841302 25881.8972222224 51793.3440476211 117359 235887
SLiM_0_sum.txt_boot_013.txt 0.25 0.1054 0.2973 0.4973 0.6973 0.892 26586.6988095217 52377.6932539616 26676.7396825386 53167.2761904757 26081.4789682538 52262.8825396813 26283.3888888888 53453.2611111101 25884.7650793653 52032.3992063493 117470 236098
SLiM_0_sum.txt_boot_013.txt 0.5 0.1081 0.296 0.4959 0.6959 0.8878 26701.1642857108 52315.9392857219 26542.8666666653 52961.3202381013 26150.7178571424 52724.9535714294 26383.1238095235 53004.8416666677 25653.7428571428 52378.0880952383 117836 236796
SLiM_0_sum.txt_boot_013.txt 0.75 0.1167 0.292 0.4919 0.6918 0.8752 26391.0000000006 51956.3166666645 26308.9000000006 52349.8833333308 25931.7666666666 52396.2666666672 25870.9666666665 52751.1500000003 25904.0833333334 52600.2499999997 119029 239107
SLiM_0_sum.txt_boot_013.txt 0.9 0.1433 0.3067 0.4977 0.6887 0.8544 10083.8333333333 20227 10192.5 20075.3333333333 9983.66666666667 20060.25 10133.1666666667 20383.3333333333 9704 19971 123884 249100
SLiM_0_sum.txt_boot_014.txt 0 0.1 0.29 0.49 0.69 0.89 26435.5555555639 52723.2222222799 26470.299999998 52607.2000000063 26658.8999999992 52751.4000000032 26688.7999999993 53041.0000000026 26246.2999999995 51688.0000000019 117282 235175
SLiM_0_sum.txt_boot_014.txt 0.1 0.1045 0.2978 0.4977 0.6976 0.8932 26474.4345238135 52741.0515873243 26404.9738095269 52706.4892857239 26681.2654761917 52714.8246031792 26717.9932539691 52738.6750000032 26158.2380952384 51816.2928571447 117344 235305
SLiM_0_sum.txt_boot_014.txt 0.25 0.1054 0.2973 0.4973 0.6973 0.8919 26435.2924603152 52621.6611111042 26381.7710317451 52759.6678571425 26809.538095238 53121.9071428557 26483.8626984125 52701.5702380943 26351.1484126985 51525.0107142855 117457 235548
SLiM_0_sum.txt_boot_014.txt 0.5 0.1081 0.2959 0.4959 0.6959 0.8878 26370.3285714253 52554.8678571512 26475.808333332 52766.9166666729 26444.5059523806 52847.8821428579 27037.5095238092 52748.1285714293 26026.3404761904 52049.2857142857 117833 236241
SLiM_0_sum.txt_boot_014.txt 0.75 0.1167 0.292 0.4919 0.6918 0.8752 26286.4333333339 52173.2166666647 26112.9666666673 52594.1833333311 26280.7166666666 52364.5333333333 26669.1999999999 52085.7000000002 26302.25 52187.3666666665 118980 238588
SLiM_0_sum.txt_boot_014.txt 0.9 0.1432 0.3064 0.4976 0.6888 0.8544 9968.83333333333 20104.3333333333 10241.3333333333 19809.1666666667 10234.1666666667 20146.8333333333 9988.83333333333 20539.8333333333 10021.6666666667 21007 124042 248212
SLiM_0_sum.txt_boot_015.txt 0 0.1 0.29 0.49 0.69 0.89 26391.1111111193 52518.2222222797 26745.6999999981 52960.500000006 26412.399999999 53601.6000000031 26901.9999999995 52913.0000000024 25935.3999999995 51923.3000000015 116696 235249
SLiM_0_sum.txt_boot_015.txt 0.1 0.1045 0.2978 0.4977 0.6976 0.8932 26413.2202380995 52616.6686508168 26692.1349206381 52986.7642857237 26478.6880952393 53527.0817460361 26921.4325396835 52741.6178571459 25830.9071428574 52099.7496031763 116753 235359
SLiM_0_sum.txt_boot_015.txt 0.25 0.1053 0.2973 0.4973 0.6973 0.8919 26381.9964285696 52582.7400793581 26734.732936507 52908.7015873011 26510.7194444444 53537.5265873003 26934.8011904761 52864.8682539673 25834.571825397 52207.6781746032 116873 235562
SLiM_0_sum.txt_boot_015.txt 0.5 0.1081 0.2959 0.4959 0.6959 0.8878 26439.1119047587 52589.96190477 26636.7285714273 52752.6857142916 26385.1273809521 53731.2964285728 27009.6892857139 52839.4845238103 26177.3809523808 52536.2452380953 117204 236257
SLiM_0_sum.txt_boot_015.txt 0.75 0.1168 0.2921 0.4921 0.692 0.8753 26039.9166666672 52098.5166666647 26500.1166666673 52645.3166666645 26366.2333333332 52766.8333333336 26655.2166666666 52791.6500000002 26257.5833333334 52719.4166666665 118348 238533
SLiM_0_sum.txt_boot_015.txt 0.9 0.143 0.3062 0.4977 0.6892 0.8547 9890.66666666667 20311 10122.8333333333 20296.6666666667 10249.8333333333 20607.8333333333 9774.83333333333 19918.3333333333 10149.6666666667 20423.5 123466 248435
SLiM_0_sum.txt_boot_016.txt 0 0.1 0.29 0.49 0.69 0.89 26368.1111111191 52840.0000000565 26440.2999999985 53148.0000000063 26956.1999999987 52684.6000000031 26890.7999999994 52359.6000000022 25832.9999999997 51865.4000000019 117066 235078
SLiM_0_sum.txt_boot_016.txt 0.1 0.1045 0.2978 0.4977 0.6976 0.8932 26455.634920639 52752.1547619271 26413.8626984157 53364.3738095329 27091.047619049 52626.2230158772 26589.2952380963 52127.5948412733 25926.4968253971 51965.0845238114 117132 235182
SLiM_0_sum.txt_boot_016.txt 0.25 0.1054 0.2973 0.4973 0.6973 0.8919 26357.8115079345 52745.9849206278 26295.844841269 53440.8035714278 27006.8087301586 52486.7376984116 26833.907142857 52461.232936507 26121.3400793653 51649.4531746032 117229 235448
SLiM_0_sum.txt_boot_016.txt 0.5 0.1081 0.2959 0.4959 0.6959 0.8878 26322.7976190445 52915.1273809606 26655.5309523796 52988.1583333395 26800.6654761901 52564.8571428583 26587.3499999996 52061.2154761911 26192.1761904761 52434.923809524 117608 236166
SLiM_0_sum.txt_boot_016.txt 0.75 0.1166 0.2919 0.4919 0.6919 0.8753 26046.2833333339 52413.0166666643 26460.2500000007 52677.9166666642 26641.8499999999 52642.6833333336 26624.5333333332 51742.216666667 26095.6000000001 51563.0499999998 118759 238518
SLiM_0_sum.txt_boot_016.txt 0.9 0.1433 0.3065 0.4977 0.6889 0.8545 10110 20359.3333333333 10018.1666666667 20402.6666666667 10516.3333333333 20145.3333333333 10495 20083.3333333333 9802 20837.1666666667 123791 248280
SLiM_0_sum.txt_boot_017.txt 0 0.1 0.29 0.49 0.69 0.89 26359.000000008 52352.1111111687 26740.799999998 53008.4000000061 26360.3999999992 52429.6000000028 27245.0999999992 52711.6000000021 26171.1999999995 52105.3000000018 117069 234700
SLiM_0_sum.txt_boot_017.txt 0.1 0.1045 0.2978 0.4977 0.6976 0.8932 26292.3293650833 52371.7678571658 26775.0424603208 53014.7551587396 26509.1186507949 52370.1190476234 27074.1051587311 52587.3813492099 26348.658730159 52226.466269843 117116 234811
SLiM_0_sum.txt_boot_017.txt 0.25 0.1054 0.2973 0.4973 0.6973 0.892 26316.9214285694 52285.7305555489 26788.7920634912 53234.5289682532 26340.0115079364 52253.2595238083 26925.7456349205 53020.9507936496 26361.284920635 52073.9138888889 117267 235045
