scenario missing freq.st1 freq.st2 freq.st3 freq.st4 freq.st5 Theta.i20.Syn Theta.i20.NSyn Theta.i40.Syn Theta.i40.NSyn Theta.i60.Syn Theta.i60.NSyn Theta.i80.Syn Theta.i80.NSyn Theta.i100.Syn Theta.i100.NSyn Div.Syn Div.Nsyn
SLiM_04_sum.txt_boot_003.txt 0.25 0.1053 0.2973 0.4973 0.6973 0.892 40568.3619047535 49304.7281745937 26405.1337301577 31240.0301587286 23573.3611111111 28887.2071428569 22791.2837301587 30814.8460317458 23378.2162698415 47338.3583333341 115589 275107
SLiM_04_sum.txt_boot_003.txt 0.5 0.1081 0.2959 0.496 0.696 0.8879 40691.670238098 49617.6571428694 26843.3226190463 31876.7178571415 23618.8511904758 29035.46547619 22665.1202380949 31472.7999999995 23401.2095238094 44595.1 115938 275968
SLiM_04_sum.txt_boot_003.txt 0.75 0.1166 0.2919 0.4919 0.6918 0.8753 40597.9333333326 49851.8833333313 28548.1166666673 33394.866666667 23795.1166666665 29484.9499999999 23198.2 30910.7999999999 22668.5000000001 40650.8666666666 116982 278239
SLiM_04_sum.txt_boot_003.txt 0.9 0.1428 0.3061 0.4976 0.689 0.8548 15282.5 18901.1666666667 11137.5 13308.5 9424.33333333333 11878 8685.83333333333 12034.3333333333 8882.5 14708.5 121866 285561
SLiM_04_sum.txt_boot_004.txt 0 0.1 0.29 0.49 0.69 0.89 40994.2222222661 49741.1111111318 26932.4999999982 30848.6999999988 23441.0000000003 28998.399999999 22784.0000000006 30748.8999999992 24193.1000000004 46297.0000000053 114920 274848
SLiM_04_sum.txt_boot_004.txt 0.1 0.1045 0.2978 0.4977 0.6976 0.8932 40528.9206349379 49116.6785714386 26738.6619047656 30855.2226190525 23481.4880952387 29056.6075396841 22926.8134920638 30862.6690476205 24080.3849206349 46343.2472222238 114979 275007
SLiM_04_sum.txt_boot_004.txt 0.25 0.1054 0.2973 0.4973 0.6973 0.892 40574.9230158651 49247.0996031655 26795.8686507927 30834.5710317447 23754.0285714286 29173.9007936505 22694.9706349206 31048.5055555554 24239.9396825399 45717.4710317469 115072 275265
SLiM_04_sum.txt_boot_004.txt 0.5 0.1081 0.296 0.4959 0.6959 0.8878 40874.1404761935 49306.335714297 27239.8142857131 31841.2178571417 23704.852380952 29100.4321428566 22920.5821428569 31055.7035714281 24066.1357142857 43746.0476190477 115401 276114
SLiM_04_sum.txt_boot_004.txt 0.75 0.1166 0.292 0.4919 0.6918 0.8753 40688.5499999993 50061.249999998 28451.9000000006 33070.8500000003 24159.9666666667 29379.1499999998 22941.7499999999 31167.2666666666 23958.7500000001 39592.5166666665 116459 278256
SLiM_04_sum.txt_boot_004.txt 0.9 0.1428 0.3061 0.4976 0.6891 0.8549 15287 18701.3333333333 11373.5 13513.6666666667 9465.33333333333 11413.8333333333 8785.83333333333 12347.1666666667 8820.5 14006 121474 285531
SLiM_04_sum.txt_boot_005.txt 0 0.1 0.29 0.49 0.69 0.89 41006.66666671 49793.3333333539 26883.6999999978 31267.799999999 23715.4000000004 28843.1999999989 23332.7000000005 30275.1999999992 23669.8000000005 47244.9000000052 115733 275635
SLiM_04_sum.txt_boot_005.txt 0.1 0.1045 0.2978 0.4977 0.6976 0.8932 40585.3710317634 49236.7301587404 26721.2500000035 31138.4924603224 23630.7095238103 28806.5039682556 23274.9547619053 30525.0940476205 23775.3615079365 47345.7944444461 115795 275785
SLiM_04_sum.txt_boot_005.txt 0.25 0.1054 0.2973 0.4973 0.6973 0.892 40561.9678571352 49391.1547618956 26947.7932539674 31187.8190476176 23653.4222222223 29099.1936507934 23145.8067460317 30473.4686507934 23894.2801587304 46343.291269842 115898 276098
SLiM_04_sum.txt_boot_005.txt 0.5 0.1081 0.296 0.4959 0.6959 0.8878 40776.3666666694 49623.9035714399 27255.8249999989 31727.7690476179 24191.2130952377 29127.0345238091 23233.6357142854 30775.6333333329 23407.6095238095 44090.5452380953 116251 276991
SLiM_04_sum.txt_boot_005.txt 0.75 0.1166 0.292 0.492 0.6919 0.8754 40606.0499999994 50173.8999999976 28621.4833333339 33270.6500000004 24103.6166666666 29531.0833333333 23443.4999999999 30645.8166666666 23287.5000000001 40289.9166666665 117316 279149
SLiM_04_sum.txt_boot_005.txt 0.9 0.1428 0.3061 0.4976 0.6892 0.8549 15214.6666666667 19081.1666666667 11560.3333333333 13516.1666666667 9869.75 11407 8919 11986.8333333333 9325 14198.8333333333 122241 286444
SLiM_04_sum.txt_boot_006.txt 0 0.1 0.29 0.49 0.69 0.89 41198.6666667108 49661.5555555759 27059.1999999981 31048.8999999989 23865.9 28884.2999999988 23167.8000000004 30654.0999999994 23690.7000000005 46998.4000000045 114734 273965
SLiM_04_sum.txt_boot_006.txt 0.1 0.1045 0.2978 0.4977 0.6976 0.8932 40792.3670635095 49089.0476190581 26951.2710317496 30833.1087301637 23813.7865079372 29068.8480158747 23027.2984126988 30782.5626984142 23802.3222222222 47124.351190478 114796 274114
SLiM_04_sum.txt_boot_006.txt 0.25 0.1053 0.2973 0.4973 0.6973 0.892 40913.6769841194 49206.779761895 26808.6301587292 31043.8801587288 23884.7432539682 29128.0753968254 23341.542063492 30697.395238095 23662.3753968257 46488.2440476195 114905 274419
SLiM_04_sum.txt_boot_006.txt 0.5 0.1081 0.2959 0.4959 0.6959 0.8878 41036.0190476225 49628.1023809641 27710.9452380941 31560.2416666656 23932.2107142852 29150.3499999995 23269.0464285712 31409.1845238091 23722.3928571428 44042.8821428571 115205 275247
SLiM_04_sum.txt_boot_006.txt 0.75 0.1165 0.2919 0.4919 0.6918 0.8753 40770.3166666661 50088.783333331 29037.4666666672 33226.5833333337 24132.6166666666 29112.4333333332 23563.7166666666 31128.4166666665 23015.0500000001 40327.4999999999 116358 277384
SLiM_04_sum.txt_boot_006.txt 0.9 0.1429 0.3063 0.4976 0.6889 0.8547 15378.8333333333 18801 11489 13422 9928.33333333333 11658 8692.66666666667 11972 8952 14136 121185 284709
SLiM_04_sum.txt_boot_007.txt 0 0.1 0.29 0.49 0.69 0.89 40886.2222222651 49796.7777777979 26406.8999999978 31141.0999999992 23468.2000000002 29226.0999999989 23264.3000000007 30371.1999999991 22729.6000000005 47076.4000000053 115775 275674
SLiM_04_sum.txt_boot_007.txt 0.1 0.1045 0.2978 0.4977 0.6976 0.8932 40447.8611111281 49224.4047619148 26348.7353174638 30977.4650793699 23315.7900793657 29409.7960317478 23187.0690476194 30411.9789682552 22882.7571428571 47162.2980158746 115820 275833
SLiM_04_sum.txt_boot_007.txt 0.25 0.1054 0.2973 0.4973 0.6973 0.892 40450.8051587224 49297.9547618956 26498.457936507 31113.6468253953 23493.8765873016 29396.2924603173 23113.3464285714 30808.820238095 22745.3607142859 46232.5484126991 115947 276130
SLiM_04_sum.txt_boot_007.txt 0.5 0.1081 0.296 0.4959 0.6959 0.8878 40513.5666666695 49516.5166666783 27012.3904761894 32078.959523808 23670.6916666663 29321.2845238093 23090.1380952378 30830.3523809521 22708.0761904761 43679.2595238094 116274 277060
SLiM_04_sum.txt_boot_007.txt 0.75 0.1166 0.2921 0.492 0.6919 0.8753 40738.9999999993 49967.7166666643 28171.2333333339 33581.1000000003 24032.75 29514.8833333332 23111.6999999999 30892.5999999999 22621.0000000001 39434.2666666666 117289 279270
SLiM_04_sum.txt_boot_007.txt 0.9 0.1428 0.3062 0.4976 0.689 0.8548 15288.3333333333 18709.1666666667 11334 13358.6666666667 9608 11436.5 8941.66666666667 12079 8630 14002.5 122171 286550
SLiM_04_sum.txt_boot_008.txt 0 0.1 0.29 0.49 0.69 0.89 40957.6666667098 49596.7777777977 26963.6999999978 31407.799999999 24111.9000000002 28972.0999999987 23554.5000000007 30881.3999999992 23356.8000000004 46810.9000000055 115291 274283
SLiM_04_sum.txt_boot_008.txt 0.1 0.1045 0.2978 0.4977 0.6976 0.8932 40514.8670635092 49088.537698423 26851.5944444482 31146.2555555604 23994.6067460325 29048.5309523825 23612.6519841274 31199.2551587316 23401.0503968254 46815.3500000016 115337 274443
SLiM_04_sum.txt_boot_008.txt 0.25 0.1054 0.2973 0.4973 0.6973 0.892 40670.8448412618 49069.3515872915 26836.3301587293 31427.7960317444 24218.0246031746 29176.0015873014 23340.875 31317.4607142854 23360.2789682541 45966.389285715 115465 274721
SLiM_04_sum.txt_boot_008.txt 0.5 0.1081 0.296 0.496 0.696 0.8878 40636.3654761936 49474.4142857261 27266.0880952367 31745.8857142846 24452.3166666664 29375.6702380949 23299.014285714 31390.2071428568 23795.3857142856 43662.3964285715 115774 275611
SLiM_04_sum.txt_boot_008.txt 0.75 0.1165 0.292 0.4919 0.6919 0.8754 40489.8666666662 49837.0666666647 28775.2500000006 33392.3000000002 24476.3166666667 29542.45 23271.9666666666 31463.8166666665 23360.1666666667 39751.1333333332 116814 277756
SLiM_04_sum.txt_boot_008.txt 0.9 0.1429 0.3063 0.4977 0.6891 0.8548 15399.1666666667 18864.6666666667 11425.1666666667 13607.6666666667 9834.5 11551.25 9053 11992.3333333333 9220.16666666667 14256.8333333333 121785 285048
SLiM_04_sum.txt_boot_009.txt 0 0.1 0.29 0.49 0.69 0.89 40736.5555555977 49484.6666666861 26845.8999999978 30710.7999999987 23821.3000000004 28961.1999999988 23866.2000000006 30668.999999999 23958.6000000005 46468.5000000048 115595 274347
SLiM_04_sum.txt_boot_009.txt 0.1 0.1045 0.2978 0.4977 0.6976 0.8932 40373.1011904932 48866.0555555653 26633.8412698448 30620.96507937 23852.2158730166 29143.5134920651 23677.4527777783 30579.7091269856 24096.2861111111 46651.0059523828 115656 274515
SLiM_04_sum.txt_boot_009.txt 0.25 0.1053 0.2973 0.4973 0.6973 0.8919 40255.660714278 49031.6865079275 26886.2436507926 30732.5321428558 23776.4448412699 29080.4626984125 23860.7234126983 30878.5948412696 24006.9138888891 45831.0579365088 115792 274804
SLiM_04_sum.txt_boot_009.txt 0.5 0.1081 0.2959 0.4959 0.6959 0.8878 40425.6678571457 49244.554761916 27178.3380952369 31316.1202380941 24061.7714285711 29326.2488095233 23991.895238095 30968.9928571425 23681.9309523809 43943.3857142859 116146 275636
SLiM_04_sum.txt_boot_009.txt 0.75 0.1167 0.2921 0.492 0.692 0.8754 40581.4999999993 49940.0666666643 28609.5666666672 33014.8833333338 24244.6833333333 29316.3666666665 23507.9 30651.4666666666 23695.8333333334 39747.6333333332 117248 277824
SLiM_04_sum.txt_boot_009.txt 0.9 0.1432 0.3065 0.4976 0.6888 0.8545 15243.8333333333 18785.1666666667 11281.5 13079.1666666667 9870.33333333333 11741.5 9406 12014.8333333333 8994 14551 122145 284950
SLiM_04_sum.txt_boot_010.txt 0 0.1 0.29 0.49 0.69 0.89 40835.8888889319 49875.0000000208 27281.9999999979 30990.5999999988 23509.6000000003 28648.699999999 22895.2000000007 30602.8999999991 23871.9000000005 46211.2000000048 114968 274774
SLiM_04_sum.txt_boot_010.txt 0.1 0.1045 0.2978 0.4977 0.6976 0.8932 40451.1289682713 49267.1190476295 27011.4388888925 30851.1353174651 23522.6694444452 28681.8345238111 23025.901587302 30595.1551587316 23749.753968254 46539.3706349223 115029 274922
SLiM_04_sum.txt_boot_010.txt 0.25 0.1054 0.2973 0.4973 0.6973 0.892 40491.8908730085 49277.1353174508 27148.6492063482 31331.6496031732 23554.2361111111 28607.7154761902 23140.6396825398 30737.7769841267 23749.898809524 45649.9988095245 115129 275226
SLiM_04_sum.txt_boot_010.txt 0.5 0.1081 0.2959 0.4959 0.6959 0.8878 40595.3773809552 49692.641666679 27498.4845238083 31630.7083333321 23872.9892857139 28577.5119047615 23145.9880952378 30875.7738095234 23439.7976190476 43673.919047619 115494 276069
SLiM_04_sum.txt_boot_010.txt 0.75 0.1166 0.2921 0.492 0.6919 0.8754 40395.0333333326 50105.6999999976 29075.383333334 33031.6166666673 24368.6166666665 29543.0333333333 22917.0166666667 30386.65 22814.4166666667 39900.9166666665 116580 278192
SLiM_04_sum.txt_boot_010.txt 0.9 0.143 0.3062 0.4977 0.6893 0.8547 15233.1666666667 18772.6666666667 11400.6666666667 13338.1666666667 9368.66666666667 11651 9037 11896.8333333333 9111 13902 121456 285415
SLiM_04_sum.txt_boot_011.txt 0 0.1 0.29 0.49 0.69 0.89 41198.6666667109 49513.6666666865 26974.3999999979 31259.5999999989 23311.8000000005 28610.3999999989 23242.1000000007 30656.7999999991 23052.9000000005 46864.5000000052 115639 274899
SLiM_04_sum.txt_boot_011.txt 0.1 0.1045 0.2978 0.4977 0.6976 0.8932 40711.644841287 48922.888888899 26745.2777777814 31217.8246031797 23441.7996031753 28764.6813492079 22920.301587302 30823.1246031761 23337.4059523809 46783.1777777793 115687 275058
SLiM_04_sum.txt_boot_011.txt 0.25 0.1054 0.2973 0.4973 0.6973 0.892 40789.553571421 48978.2404761806 27063.9690476181 31205.6011904748 23288.8019841269 28869.9968253966 23188.8912698413 31119.3674603173 23188.7234126985 45767.0055555563 115791 275391
SLiM_04_sum.txt_boot_011.txt 0.5 0.1081 0.2959 0.4959 0.696 0.8878 40794.404761908 49355.0023809648 27445.1714285702 31556.4571428557 23555.5285714282 29268.5416666663 22962.4011904758 31004.7285714282 23280.3357142857 44251.3500000002 116127 276148
SLiM_04_sum.txt_boot_011.txt 0.75 0.1167 0.2921 0.492 0.6919 0.8754 40544.3499999995 49973.883333331 28853.7333333338 33196.116666667 24016.5166666665 29424.6499999999 23269.3333333332 30329.3833333333 22910.0333333334 40304.1333333332 117158 278378
SLiM_04_sum.txt_boot_011.txt 0.9 0.143 0.3062 0.4977 0.6891 0.8547 15476 18856.3333333333 11272.3333333333 13439.5 9720 11468.6666666667 8987.83333333333 11782.8333333333 8621 14284 122102 285626
SLiM_04_sum.txt_boot_012.txt 0 0.1 0.29 0.49 0.69 0.89 40930.7777778209 49917.0000000192 26427.2999999979 30798.1999999987 23786.7000000001 29199.1999999989 22858.9000000006 30567.2999999991 23884.7000000003 46715.400000005 115286 274592
SLiM_04_sum.txt_boot_012.txt 0.1 0.1045 0.2978 0.4977 0.6976 0.8932 40411.7896825567 49299.0198412801 26381.9873015908 30767.9297619096 23706.7523809531 29138.0650793668 22861.9876984131 30787.701587303 23902.1682539683 46768.6420634936 115342 274761
SLiM_04_sum.txt_boot_012.txt 0.25 0.1054 0.2973 0.4973 0.6973 0.892 40452.9376984056 49369.2333333243 26610.1777777769 30759.7599206334 23644.5424603175 29371.5027777775 22800.0015873016 30779.0507936505 24005.4031746034 46075.3587301594 115452 275046
SLiM_04_sum.txt_boot_012.txt 0.5 0.1081 0.296 0.496 0.6959 0.8879 40415.3452380982 49579.3488095354 27530.164285713 31734.4499999988 23512.2404761901 28909.5630952377 22993.8095238093 31366.4321428567 23805.8595238094 43833.4380952383 115754 275882
SLiM_04_sum.txt_boot_012.txt 0.75 0.1166 0.2921 0.492 0.692 0.8754 40469.8833333331 49918.0499999979 28458.4333333341 33331.5833333337 23972.4166666666 29094.0833333332 23150.7666666667 30847.4833333334 23311.4 40054.6999999999 116852 278059
SLiM_04_sum.txt_boot_012.txt 0.9 0.143 0.3064 0.4977 0.6889 0.8547 15396.5 18753.5 11449.3333333333 13599.1666666667 9518.16666666667 11701 9027 11691.8333333333 9639.5 14723 121680 285288
SLiM_04_sum.txt_boot_013.txt 0 0.1 0.29 0.49 0.69 0.89 41233.6666667104 49554.4444444652 26770.4999999981 31117.599999999 23909.5000000002 28756.8999999988 22751.7000000007 30259.2999999991 23199.3000000005 46787.4000000049 114813 274467
SLiM_04_sum.txt_boot_013.txt 0.1 0.1045 0.2978 0.4977 0.6976 0.8932 40769.1091270015 49039.218253979 26733.013492067 30989.1670634969 23659.4996031753 28578.517460319 22748.5595238099 30673.7980158742 23264.017063492 46805.1238095255 114873 274625
SLiM_04_sum.txt_boot_013.txt 0.25 0.1054 0.2973 0.4973 0.6973 0.892 40815.0884920556 49117.1361111018 26666.9535714276 31127.1662698399 23932.8023809523 28925.1988095236 22900.348015873 30376.4218253965 23200.3039682543 45954.4686507944 114967 274952
SLiM_04_sum.txt_boot_013.txt 0.5 0.1081 0.296 0.496 0.696 0.8879 40814.4214285744 49299.3261904876 27274.9047619037 31619.9880952369 23934.3654761901 29230.6142857139 22811.9119047615 30517.095238095 23255.0595238095 44092.2047619048 115313 275781
SLiM_04_sum.txt_boot_013.txt 0.75 0.1165 0.2919 0.4919 0.6919 0.8754 41265.1333333326 49956.783333331 28777.4666666673 33202.9833333339 24030.4 29246.7999999999 22865.5833333333 31019.9166666666 23366.6166666667 39718.5166666666 116325 277883
SLiM_04_sum.txt_boot_013.txt 0.9 0.1429 0.3061 0.4976 0.6891 0.8547 15116.3333333333 18836.8333333333 11387.8333333333 13122.6666666667 9389 11609 9010.66666666667 11727.5 8662 14237.8333333333 121283 285168
SLiM_04_sum.txt_boot_014.txt 0 0.1 0.29 0.49 0.69 0.89 41034.1111111549 49669.4444444648 26679.2999999979 30992.6999999986 24153.8 28901.2999999989 23290.3000000006 30777.5999999991 23709.2000000003 46529.8000000053 114762 275044
SLiM_04_sum.txt_boot_014.txt 0.1 0.1045 0.2978 0.4977 0.6976 0.8932 40600.7579365251 49095.3750000101 26547.5035714321 30896.0075396874 24143.6384920642 29049.5876984145 23151.2341269845 30947.705555557 23813.0357142857 46479.7710317477 114817 275198
SLiM_04_sum.txt_boot_014.txt 0.25 0.1054 0.2973 0.4973 0.6973 0.892 40622.2460317384 49299.382539673 26598.767063491 30978.4880952367 24436.221031746 29201.25515873 22986.2218253968 30914.9174603172 23775.7535714288 45945.9412698418 114935 275455
SLiM_04_sum.txt_boot_014.txt 0.5 0.1081 0.2959 0.496 0.696 0.8878 40812.0595238123 49439.226190488 27266.1773809511 31876.945238094 24378.4797619044 28937.8833333329 23255.8238095235 31149.5654761901 23692.7523809524 44134.3428571429 115265 276311
SLiM_04_sum.txt_boot_014.txt 0.75 0.1167 0.2921 0.492 0.692 0.8754 40632.2166666661 49908.5333333314 28721.7000000006 33311.1333333337 24588.9999999999 29452.0333333333 23300.3333333333 31354.8666666665 23322.5000000001 39489.6333333332 116314 278444
SLiM_04_sum.txt_boot_014.txt 0.9 0.143 0.3063 0.4977 0.689 0.8547 15399.6666666667 18794 11317.8333333333 13183.8333333333 9419.16666666667 11584.1666666667 9254.33333333333 12146.3333333333 9120.5 14364 121240 285582
SLiM_04_sum.txt_boot_015.txt 0 0.1 0.29 0.49 0.69 0.89 41081.0000000442 49579.0000000197 26974.9999999978 31213.0999999989 23829.4 29105.0999999988 22983.0000000006 29729.5999999991 23142.6000000005 46656.9000000055 114959 274737
SLiM_04_sum.txt_boot_015.txt 0.1 0.1045 0.2978 0.4977 0.6976 0.8932 40652.0833333504 48983.9821428673 26879.114285718 31156.0626984178 23777.4928571437 29112.2920634938 22793.5146825401 29754.7138888902 23233.1496031746 46864.1123015889 115024 274900
SLiM_04_sum.txt_boot_015.txt 0.25 0.1054 0.2973 0.4973 0.6973 0.892 40816.0611111039 49070.5809523718 26998.173015872 31295.8353174588 23957.5876984127 29198.0369047617 22996.2265873017 30082.7607142855 22961.2595238097 45827.9170634929 115109 275209
SLiM_04_sum.txt_boot_015.txt 0.5 0.1081 0.2959 0.4959 0.6959 0.8878 40763.2309523845 49353.766666678 27707.9261904748 31936.5214285702 23933.5976190472 29029.2547619044 22795.664285714 30592.2952380948 23217.1095238095 43504.9833333336 115479 276045
SLiM_04_sum.txt_boot_015.txt 0.75 0.1167 0.2921 0.4921 0.692 0.8754 40554.3833333327 49824.7833333312 29009.4833333339 33123.6000000004 24174.15 29681.2833333333 23082.7333333333 30154.3833333333 23341.3166666668 39301.2333333332 116465 278236
SLiM_04_sum.txt_boot_015.txt 0.9 0.143 0.3064 0.4977 0.689 0.8547 15252.5 18864 11682.8333333333 13267.1666666667 9627.83333333333 11850.6666666667 8813.5 11735.3333333333 8801.66666666667 14096.8333333333 121444 285331
SLiM_04_sum.txt_boot_016.txt 0 0.1 0.29 0.49 0.69 0.89 40857.4444444867 49773.0000000202 26553.7999999977 31286.1999999991 23804.5000000003 28847.5999999986 22363.6000000006 30517.6999999992 23312.9000000005 47550.9000000052 114917 274132
SLiM_04_sum.txt_boot_016.txt 0.1 0.1045 0.2978 0.4977 0.6976 0.8932 40465.0218254139 49058.9662698519 26457.8087301622 31335.2027777828 23752.7559523816 29000.2956349222 22322.2523809527 30530.4142857156 23333.5829365079 47622.9750000017 114964 274306
SLiM_04_sum.txt_boot_016.txt 0.25 0.1054 0.2973 0.4973 0.6973 0.892 40544.4865079291 49233.0805555462 26540.2551587292 31323.6749999986 23667.4932539682 28944.2123015871 22556.4091269842 30841.7916666665 23155.1365079367 46826.2785714293 115111 274602
SLiM_04_sum.txt_boot_016.txt 0.5 0.1081 0.2959 0.4959 0.6959 0.8878 40714.9130952412 49490.9738095356 26975.0833333322 31933.0071428559 23818.5666666663 29058.5059523806 22424.4928571426 30848.2261904759 23124.4761904761 44912.5428571428 115441 275405
SLiM_04_sum.txt_boot_016.txt 0.75 0.1166 0.2919 0.492 0.692 0.8754 40521.3499999994 49957.6499999978 28541.4166666673 33394.466666667 24049.8833333333 29596.2166666666 22401.5499999999 30717.1166666666 23052.5000000001 40144.9833333333 116553 277749
SLiM_04_sum.txt_boot_016.txt 0.9 0.1428 0.3061 0.4975 0.6889 0.8547 15115.8333333333 18903.8333333333 11404.8333333333 13533 9742 11583.1666666667 9105.16666666667 12175.6666666667 9162.33333333333 13965.5 121306 285108
SLiM_04_sum.txt_boot_017.txt 0 0.1 0.29 0.49 0.69 0.89 40908.5555555985 49541.8888889097 26533.6999999979 31158.899999999 23636.3 28739.4999999988 22973.8000000007 31147.3999999993 23352.7000000004 46644.9000000051 115111 274361
SLiM_04_sum.txt_boot_017.txt 0.1 0.1045 0.2978 0.4977 0.6976 0.8932 40449.8134920805 48981.4623015976 26408.7912698449 31018.1460317509 23692.0063492072 28789.1742063508 22655.382539683 31164.6626984141 23672.4555555556 46968.3519841285 115157 274505
SLiM_04_sum.txt_boot_017.txt 0.25 0.1053 0.2973 0.4973 0.6973 0.892 40507.9527777698 49114.7670634829 26580.2146825388 31210.4567460303 23615.7261904762 28895.2940476188 22883.1523809524 31383.3753968251 23522.1384920638 45894.1003968262 115272 274795
