scenario missing freq.st1 freq.st2 freq.st3 freq.st4 freq.st5 Theta.i20.Syn Theta.i20.NSyn Theta.i40.Syn Theta.i40.NSyn Theta.i60.Syn Theta.i60.NSyn Theta.i80.Syn Theta.i80.NSyn Theta.i100.Syn Theta.i100.NSyn Div.Syn Div.Nsyn
SLiM_06_sum.txt_boot_001.txt 0.75 0.1167 0.292 0.4919 0.6918 0.8752 23584.5500000003 29454.1166666674 23176.3500000006 26111.6500000006 23217.6833333333 25967.5499999998 22788.7833333333 28093.1666666666 23061.0833333334 34354.1666666667 121873 281562
SLiM_06_sum.txt_boot_001.txt 0.9 0.1433 0.3067 0.4977 0.6887 0.8544 9059.83333333333 11416.1666666667 8784.83333333333 10136.3333333333 9012.83333333333 10284.1666666667 9074.83333333333 10854.8333333333 8792.83333333333 12457 126243 287445
SLiM_06_sum.txt_boot_002.txt 0 0.1 0.29 0.49 0.69 0.89 23570.5555555578 29526.2222222472 23481.3000000011 25655.7999999982 23430.0000000009 25590.0999999997 22719.5000000005 27671.2999999994 22981.6000000006 37895.1999999995 120012 278759
SLiM_06_sum.txt_boot_002.txt 0.1 0.1045 0.2978 0.4977 0.6976 0.8932 23618.2539682561 29469.2480158835 23337.8984127003 25639.2432539712 23565.8539682545 25485.8813492074 22636.7095238099 27875.834920636 23002.3488095238 38040.125396826 120067 278880
SLiM_06_sum.txt_boot_002.txt 0.25 0.1054 0.2973 0.4973 0.6973 0.892 23617.7670634917 29567.5813492014 23410.969444444 25670.1706349198 23442.1928571429 25665.0186507935 22752.2615079364 27364.3003968252 22943.4793650796 37968.5146825402 120190 279088
SLiM_06_sum.txt_boot_002.txt 0.5 0.1081 0.2959 0.4959 0.6959 0.8878 23577.4880952352 29681.9619047584 23302.0404761894 25588.320238094 23277.7892857139 25728.3214285711 22980.4440476187 27467.070238095 22760.7976190476 36488.4166666665 120540 279759
SLiM_06_sum.txt_boot_002.txt 0.75 0.1168 0.292 0.4919 0.6918 0.8751 23526.0000000003 29641.0833333341 23156.6500000005 25926.3166666673 23165.4833333332 25752.9833333333 22760.6833333333 27396.9333333333 22919.95 32955.0833333334 121520 281553
SLiM_06_sum.txt_boot_002.txt 0.9 0.143 0.3063 0.4977 0.6891 0.8547 9149.5 11394.5 8801.16666666667 9996.5 8956.16666666667 9984.5 9277 10830.3333333333 8962 12489.5 125935 287264
SLiM_06_sum.txt_boot_003.txt 0 0.1 0.29 0.49 0.69 0.89 23835.77777778 29719.222222248 24015.600000001 25783.0999999982 23719.9000000008 25959.8999999994 22908.9000000006 27567.4999999991 22918.7000000006 37675.1999999996 119682 278107
SLiM_06_sum.txt_boot_003.txt 0.1 0.1045 0.2978 0.4977 0.6976 0.8932 23819.6071428592 29630.4186508046 24140.1968253991 25847.9996031774 23556.5003968261 25776.4345238105 22786.9067460322 27738.6055555567 22988.0440476189 37869.9555555564 119752 278210
SLiM_06_sum.txt_boot_003.txt 0.25 0.1054 0.2973 0.4973 0.6973 0.892 23783.577380952 29539.9249999949 24081.9793650787 25993.9031746022 23414.6773809523 25744.6595238095 23014.5285714286 27768.8496031744 23053.3734126987 37562.251587302 119846 278408
SLiM_06_sum.txt_boot_003.txt 0.5 0.1081 0.2959 0.4959 0.6959 0.8878 23789.89285714 29622.6619047584 23921.3880952368 26122.1130952367 23822.7440476187 25771.5440476186 22741.5297619045 27771.052380952 22778.438095238 36170.7666666666 120204 279092
SLiM_06_sum.txt_boot_003.txt 0.75 0.1167 0.292 0.492 0.6919 0.8753 23643.7000000003 29841.5333333342 23715.9333333339 26154.6000000007 23388.2166666666 25663.8666666666 22863.0833333333 27369.6666666666 23246.8333333334 33968.4166666667 121237 280787
SLiM_06_sum.txt_boot_003.txt 0.9 0.1432 0.3065 0.4978 0.6892 0.8546 9197.83333333333 11329.6666666667 9071 10125.5 8917.33333333333 9783.16666666667 8831.16666666667 10355.5 8523.83333333333 12005.1666666667 125664 286486
SLiM_06_sum.txt_boot_004.txt 0 0.1 0.29 0.49 0.69 0.89 23647.5555555576 29810.8888889143 23684.5000000005 25710.6999999987 23243.0000000009 25691.0999999996 22955.7000000006 28207.6999999991 23266.6000000006 38603.4000000002 120339 279013
SLiM_06_sum.txt_boot_004.txt 0.1 0.1045 0.2978 0.4977 0.6976 0.8932 23657.000000002 29727.1051587406 23586.7607142877 25710.4067460347 23311.2349206355 25527.9182539692 22826.7202380956 28436.3896825408 23374.3158730159 38808.6515873025 120405 279133
SLiM_06_sum.txt_boot_004.txt 0.25 0.1054 0.2973 0.4973 0.6973 0.892 23605.289285714 29618.9011904713 23686.0734126979 25880.9920634912 23312.0642857143 25714.4182539682 22577.7757936508 28096.1166666665 23427.871825397 38512.8579365084 120537 279360
SLiM_06_sum.txt_boot_004.txt 0.5 0.1081 0.2959 0.4959 0.6959 0.8878 23745.1833333304 29747.9642857107 23399.2535714275 25789.7226190463 23619.8678571424 25914.0869047615 22674.4738095236 28156.0571428568 23462.1619047618 37266.7071428571 120842 280010
SLiM_06_sum.txt_boot_004.txt 0.75 0.1167 0.2919 0.4919 0.6919 0.8752 23647.116666667 29654.7000000007 23184.0000000006 26070.3000000005 23293.2833333333 26282.3833333332 22755.7333333333 27659.8166666666 22349.5833333334 34084.5500000001 121990 281826
SLiM_06_sum.txt_boot_004.txt 0.9 0.1434 0.3068 0.4978 0.6888 0.8544 8981 11527.1666666667 8985 10073.5 9102.16666666667 10011.3333333333 9086.33333333333 10667.8333333333 9092.5 12341.5 126407 287765
SLiM_06_sum.txt_boot_005.txt 0 0.1 0.29 0.49 0.69 0.89 23871.7777777802 29662.3333333589 23787.6000000007 25800.6999999979 23790.6000000007 25288.3999999999 23524.2000000003 27939.5999999992 23331.4000000005 38780.2000000005 120168 278524
SLiM_06_sum.txt_boot_005.txt 0.1 0.1045 0.2978 0.4977 0.6977 0.8932 23899.482142859 29531.202380963 23718.5134920656 25895.1313492094 23864.7246031753 25227.8285714295 23400.6726190482 28066.4928571439 23353.0515873015 39022.1384920645 120228 278625
SLiM_06_sum.txt_boot_005.txt 0.25 0.1054 0.2973 0.4973 0.6973 0.892 23895.9853174598 29461.6896825348 23613.211507936 25867.8829365071 23813.3075396825 25437.2603174603 23474.6349206348 28058.6436507935 23499.9900793653 38493.6876984131 120324 278847
SLiM_06_sum.txt_boot_005.txt 0.5 0.1081 0.2959 0.4959 0.6959 0.8878 23898.8380952352 29539.9261904727 23764.288095237 25990.3630952368 23603.4190476186 25352.5571428567 23520.5357142855 27918.4749999996 23293.6904761904 37378.8404761905 120695 279538
SLiM_06_sum.txt_boot_005.txt 0.75 0.1167 0.2919 0.4919 0.6918 0.8752 23820.0500000003 29417.5166666674 23464.0833333339 26038.3666666674 23392.6833333333 25577.7333333332 23835.4333333333 27617.7333333333 22920.8333333334 34936.35 121754 281244
SLiM_06_sum.txt_boot_005.txt 0.9 0.1429 0.3063 0.4977 0.689 0.8547 9169.16666666667 11152 9308.83333333333 10272.6666666667 9203.83333333333 9906.83333333333 8968.33333333333 10439.5 9061 12717.3333333333 126090 287369
SLiM_06_sum.txt_boot_006.txt 0 0.1 0.29 0.49 0.69 0.89 23723.2222222246 29471.3333333584 24153.9000000005 25508.3999999985 23842.8000000006 25879.8999999994 23086.9000000006 28173.3999999991 22699.8000000006 37943.4 120289 277948
SLiM_06_sum.txt_boot_006.txt 0.1 0.1045 0.2978 0.4977 0.6977 0.8932 23706.3194444465 29287.3730158835 24215.5742063515 25424.6246031775 23720.4194444451 25847.4365079376 23194.9154761908 28459.5464285726 22575.1194444443 38048.6146825405 120345 278065
SLiM_06_sum.txt_boot_006.txt 0.25 0.1053 0.2973 0.4973 0.6973 0.892 23710.2321428568 29396.4043650744 24227.0253968248 25609.6690476181 23667.9384920636 25969.4714285713 23088.4178571428 27867.8821428569 22855.6210317462 38049.0416666672 120438 278261
SLiM_06_sum.txt_boot_006.txt 0.5 0.1081 0.2959 0.4959 0.6959 0.8878 23723.6404761876 29436.6571428534 24080.3214285702 25769.9892857131 23780.6357142854 25926.6999999996 23228.245238095 28052.0416666664 22671.088095238 36562.6035714286 120783 278924
SLiM_06_sum.txt_boot_006.txt 0.75 0.1167 0.2919 0.4918 0.6918 0.8751 23451.8333333336 29514.1833333342 24295.7000000006 25797.7666666673 23305.9833333333 26016.6166666666 23144.8333333333 27811.3666666666 22471.1500000001 33902.6666666668 121805 280698
SLiM_06_sum.txt_boot_006.txt 0.9 0.1432 0.3066 0.4977 0.6888 0.8545 9176.83333333333 11504.5 9156.33333333333 10113.8333333333 8744 10040 9314.83333333333 10345.5 8812 12283.5 126090 286557
SLiM_06_sum.txt_boot_007.txt 0 0.1 0.29 0.49 0.69 0.89 23896.4444444465 29354.5555555804 23483.1000000006 25480.9999999981 23644.3000000008 25932.2999999994 22841.2000000005 28128.0999999992 23237.8000000005 38262.8999999997 120336 278298
SLiM_06_sum.txt_boot_007.txt 0.1 0.1045 0.2978 0.4977 0.6976 0.8932 23902.9424603194 29258.773809534 23448.975000002 25515.4273809552 23670.0845238102 25883.5055555566 22794.3365079369 28198.7845238106 23203.8714285714 38463.5420634929 120398 278421
SLiM_06_sum.txt_boot_007.txt 0.25 0.1054 0.2973 0.4973 0.6973 0.892 23975.8634920628 29278.2718253919 23334.648412698 25810.2353174595 23482.3698412699 25649.4825396824 22735.421031746 28218.1805555553 23605.0325396827 37931.1944444449 120486 278655
SLiM_06_sum.txt_boot_007.txt 0.5 0.1082 0.296 0.4959 0.6959 0.8878 24051.0547619017 29448.3464285678 23332.6928571417 25488.5809523796 23582.5249999997 25902.3916666663 22809.214285714 28395.2833333329 23307.5738095237 36558.6416666666 120833 279287
SLiM_06_sum.txt_boot_007.txt 0.75 0.1167 0.292 0.4919 0.6918 0.8752 23997.966666667 29510.3833333342 23206.4333333338 26195.6000000006 23121.4166666666 25513.6333333332 23106.0833333333 27825.75 22712.6833333334 33606.1666666668 121918 281150
SLiM_06_sum.txt_boot_007.txt 0.9 0.1435 0.3064 0.4977 0.6889 0.8542 9263.16666666667 11315.1666666667 8957 10160.6666666667 8771.83333333333 10042.1666666667 8743.5 10321 8980.5 12136.5 126252 286961
SLiM_06_sum.txt_boot_008.txt 0 0.1 0.29 0.49 0.69 0.89 23663.1111111132 29643.0000000256 23738.6000000009 25670.6999999983 23763.8000000008 25416.1999999997 22735.8000000005 27976.9999999991 23304.6000000007 38212.9999999999 119786 278645
SLiM_06_sum.txt_boot_008.txt 0.1 0.1045 0.2978 0.4977 0.6976 0.8932 23697.851190478 29530.3650793755 23680.3456349226 25695.5142857173 23768.2416666673 25311.9023809534 22607.8567460322 28044.9750000011 23444.3341269841 38555.4186507947 119836 278743
SLiM_06_sum.txt_boot_008.txt 0.25 0.1054 0.2973 0.4973 0.6973 0.892 23744.5488095233 29540.4484126937 23662.5003968249 25816.1345238086 23602.1785714286 25399.5718253966 22840.9373015873 28042.8535714285 23174.0682539684 38069.1615079371 119966 278980
SLiM_06_sum.txt_boot_008.txt 0.5 0.1081 0.2959 0.4959 0.6959 0.8878 23678.9642857116 29612.8404761868 23806.2880952369 26000.0999999987 23323.683333333 25366.5440476187 22973.3428571426 27740.0345238092 23338.4809523809 36961.6738095237 120286 279669
SLiM_06_sum.txt_boot_008.txt 0.75 0.1167 0.292 0.492 0.692 0.8753 23641.266666667 29777.6000000008 23590.7833333338 26090.9000000007 23139.1 25582.5833333332 22511.3999999999 27078.3499999999 23467.9166666667 34405.7000000001 121375 281427
SLiM_06_sum.txt_boot_008.txt 0.9 0.1431 0.3065 0.4978 0.6891 0.8547 9042.33333333333 11381 9067.66666666667 10021.3333333333 9074.66666666667 9868.66666666667 8849.5 10767.6666666667 9103 12334.5 125735 287173
SLiM_06_sum.txt_boot_009.txt 0 0.1 0.29 0.49 0.69 0.89 23713.0000000019 29280.888888914 23626.2000000007 25940.899999998 23530.4000000008 25974.6999999996 22984.2000000005 28457.399999999 22793.3000000006 38214.8999999998 120725 279080
SLiM_06_sum.txt_boot_009.txt 0.1 0.1045 0.2978 0.4977 0.6976 0.8932 23745.2777777797 29153.1269841374 23517.9853174624 26030.1007936539 23460.7464285719 25906.7210317472 23016.5277777782 28604.8583333345 22897.2837301587 38463.3515873025 120784 279178
SLiM_06_sum.txt_boot_009.txt 0.25 0.1054 0.2973 0.4973 0.6973 0.8919 23712.4904761902 29210.1138888842 23549.1992063486 26014.1853174595 23516.6357142858 26116.8630952379 22927.6567460318 28348.8837301586 22825.1884920637 37717.1829365084 120908 279463
SLiM_06_sum.txt_boot_009.txt 0.5 0.1081 0.2959 0.4959 0.6959 0.8878 23727.9690476161 29326.3428571393 23644.6452380939 26229.5285714272 23534.6630952377 25988.596428571 22803.1928571426 28348.1309523806 22720.157142857 37332.8714285715 121219 280014
SLiM_06_sum.txt_boot_009.txt 0.75 0.1168 0.2921 0.492 0.6919 0.8752 23680.266666667 29489.5333333341 23366.8500000006 25905.3833333338 23249.4499999998 26129.9666666665 22694.7999999999 27870.95 22512.3333333334 34377.25 122290 281834
SLiM_06_sum.txt_boot_009.txt 0.9 0.143 0.3064 0.4976 0.6887 0.8545 9182.83333333333 11123.6666666667 8934.5 10462 8989.5 9789.33333333333 8843.33333333333 10890.5 8842 12582.5 126687 287705
SLiM_06_sum.txt_boot_010.txt 0 0.1 0.29 0.49 0.69 0.89 23641.888888891 29673.6666666919 23630.4000000009 25775.9999999987 23549.6000000008 25727.9999999996 22753.9000000007 27805.0999999991 23050.2000000006 38396.6000000001 119924 279392
SLiM_06_sum.txt_boot_010.txt 0.1 0.1045 0.2978 0.4977 0.6976 0.8932 23632.6289682559 29455.4603174707 23541.5873015892 25910.3817460348 23547.1198412704 25547.953968255 22804.9468253972 28067.2793650805 23135.4126984126 38577.1916666674 119964 279497
SLiM_06_sum.txt_boot_010.txt 0.25 0.1054 0.2973 0.4973 0.6973 0.892 23643.5738095237 29508.9380952331 23494.6115079361 25809.4829365071 23541.9059523809 25662.0603174602 22712.1115079365 28125.1944444443 23272.9638888891 38192.7000000006 120072 279698
SLiM_06_sum.txt_boot_010.txt 0.5 0.1081 0.2959 0.4959 0.6959 0.8878 23568.5023809496 29634.3976190439 23487.5261904751 26025.745238094 23598.0047619044 25681.5404761901 23006.126190476 28078.0702380948 22869.6523809523 36505.4857142857 120418 280382
SLiM_06_sum.txt_boot_010.txt 0.75 0.1168 0.2921 0.492 0.692 0.8753 23424.4833333337 29638.2666666674 23416.283333334 25948.1000000005 22932.8166666666 25819.95 22654.5 27526.3333333334 23409.5833333334 34059.0833333334 121455 282218
SLiM_06_sum.txt_boot_010.txt 0.9 0.1434 0.3068 0.4977 0.6886 0.8543 9023.5 11355 9185.5 10222 9098.16666666667 10167.8333333333 8984.33333333333 10316 8819.5 12246.5 125701 287972
SLiM_06_sum.txt_boot_011.txt 0 0.1 0.29 0.49 0.69 0.89 23807.4444444464 29499.3333333586 23387.2000000008 25543.7999999987 23168.7000000009 25665.6999999996 22761.0000000006 27993.9999999991 23309.5000000005 37979.0999999997 119979 277975
SLiM_06_sum.txt_boot_011.txt 0.1 0.1045 0.2978 0.4977 0.6976 0.8932 23826.375000002 29321.4007936613 23214.6591269861 25580.4924603203 23207.0349206355 25506.0464285724 22760.5880952385 28046.5988095249 23474.467063492 38452.2825396835 120021 278090
SLiM_06_sum.txt_boot_011.txt 0.25 0.1054 0.2973 0.4973 0.6973 0.892 23810.4376984123 29371.317857138 23196.8019841265 25558.0619047611 23232.3718253969 25844.7305555554 22724.2150793651 27745.378174603 23289.7785714288 38074.9571428575 120160 278279
SLiM_06_sum.txt_boot_011.txt 0.5 0.1081 0.296 0.496 0.696 0.8878 23830.6095238067 29461.6952380915 23130.1071428561 25712.357142856 23281.3928571426 25678.5809523806 22809.5595238093 27747.6273809521 23318.8952380952 36922.3119047618 120485 278930
SLiM_06_sum.txt_boot_011.txt 0.75 0.1166 0.2919 0.4918 0.6918 0.8752 23532.2833333337 29288.4500000008 23147.7333333338 26260.2333333339 23076.7666666667 25392.7499999999 22828.05 27589.3666666666 23100.2500000001 33539.8666666668 121509 280767
SLiM_06_sum.txt_boot_011.txt 0.9 0.1433 0.3067 0.4977 0.6887 0.8545 9108.66666666667 11257 8984 10155.3333333333 8699.66666666666 10101 8581.83333333333 10539.3333333333 8533 12219.5 125990 286540
SLiM_06_sum.txt_boot_012.txt 0 0.1 0.29 0.49 0.69 0.89 23822.2222222244 29529.888888914 23548.1000000008 25592.2999999983 23373.6000000008 25881.4999999994 22715.7000000006 27592.0999999992 22842.0000000006 37967.0999999997 120462 279303
SLiM_06_sum.txt_boot_012.txt 0.1 0.1045 0.2978 0.4977 0.6977 0.8932 23846.0595238115 29347.1805555659 23498.1984127004 25860.9932539712 23390.6718253973 25731.7579365089 22545.9484126988 27765.9892857153 23026.5083333333 38115.1329365088 120509 279405
SLiM_06_sum.txt_boot_012.txt 0.25 0.1054 0.2974 0.4973 0.6973 0.892 23832.2257936502 29452.6079365031 23612.4571428566 25738.5805555549 23354.3484126983 25694.0928571428 22626.0789682541 27580.9357142856 22832.6503968256 37977.1317460322 120639 279614
SLiM_06_sum.txt_boot_012.txt 0.5 0.1081 0.2959 0.4959 0.6959 0.8878 23771.1190476161 29401.066666663 23596.4785714275 26003.0559523796 23239.7999999996 25887.2738095235 22493.995238095 27536.1428571425 23146.1738095237 36502.1238095238 120966 280272
SLiM_06_sum.txt_boot_012.txt 0.75 0.1168 0.292 0.492 0.692 0.8752 23643.0833333337 29571.2166666673 23277.4833333339 26005.9666666673 23043.1 25442.1666666666 22811.0499999999 27746.0999999999 22884.5000000001 33750.5 121973 282060
SLiM_06_sum.txt_boot_012.txt 0.9 0.1432 0.3066 0.4976 0.6887 0.8544 9024 11244.3333333333 9138.33333333333 10149.6666666667 8865.16666666667 9813.83333333333 8683.33333333333 10538.8333333333 8739.5 11726 126440 287881
SLiM_06_sum.txt_boot_013.txt 0 0.1 0.29 0.49 0.69 0.89 23641.5555555576 29342.5555555806 23635.7000000008 25279.399999999 23169.5000000008 26001.9999999991 22173.8000000005 28431.3999999992 23035.2000000006 37981.4999999999 119637 278460
SLiM_06_sum.txt_boot_013.txt 0.1 0.1045 0.2978 0.4977 0.6976 0.8932 23689.5753968273 29289.5873015978 23630.5992063513 25343.5388888917 23016.5210317466 25867.646031747 22446.1285714289 28589.38888889 22884.8698412698 38206.1099206359 119696 278558
SLiM_06_sum.txt_boot_013.txt 0.25 0.1054 0.2973 0.4973 0.6973 0.8919 23659.5464285711 29308.8488095191 23671.832539682 25427.7845238087 23137.5373015874 25892.9166666665 21990.6206349206 28587.4357142856 23186.6932539684 37553.7753968258 119809 278798
SLiM_06_sum.txt_boot_013.txt 0.5 0.1081 0.2959 0.4959 0.6959 0.8878 23760.2761904733 29373.0452380915 23503.951190475 25535.9130952368 23121.839285714 26015.546428571 22233.8357142855 28436.6666666663 23011.7357142857 37132.4738095239 120139 279349
SLiM_06_sum.txt_boot_013.txt 0.75 0.1167 0.292 0.4919 0.6919 0.8752 23489.9333333336 29418.0833333341 23551.9333333338 25539.5333333339 22943.7 25919.5999999999 21844.7 28062.2833333333 22702.3166666667 34132.7000000001 121208 281209
SLiM_06_sum.txt_boot_013.txt 0.9 0.1435 0.3068 0.4977 0.6886 0.8542 9172.33333333333 11250.8333333333 9206 10056.5 8647.33333333333 10251.8333333333 8855.33333333333 10452 8581.5 12697 125542 287029
SLiM_06_sum.txt_boot_014.txt 0 0.1 0.29 0.49 0.69 0.89 23591.7777777797 29410.5555555807 23844.1000000009 26045.0999999982 23309.5000000009 25952.1999999993 22721.4000000005 28669.2999999992 22926.5000000006 37683.8999999995 120488 278088
SLiM_06_sum.txt_boot_014.txt 0.1 0.1045 0.2978 0.4977 0.6976 0.8932 23604.0853174621 29195.7638888992 23693.0091269862 26071.0619047649 23489.5781746037 25962.0690476202 22594.0440476195 28760.2019841281 22976.2107142856 37921.3075396833 120538 278199
SLiM_06_sum.txt_boot_014.txt 0.25 0.1054 0.2973 0.4973 0.6973 0.892 23542.2976190473 29338.6007936459 23567.4960317454 26118.2626984118 23437.7507936509 25883.0519841268 22769.6535714286 28566.845238095 22861.4384920637 37755.8813492068 120658 278395
SLiM_06_sum.txt_boot_014.txt 0.5 0.1081 0.2959 0.4959 0.696 0.8878 23642.0928571399 29423.8333333297 23681.7583333322 26152.7619047605 23324.1630952378 25911.6059523805 22672.726190476 28453.0297619043 23001.4404761904 36776.9857142857 121004 279040
SLiM_06_sum.txt_boot_014.txt 0.75 0.1167 0.292 0.4919 0.6918 0.8752 23487.366666667 29539.7500000007 23453.5333333339 26172.6500000006 23083.9999999999 26667.4499999998 22817.6166666667 27614.3 22568.9166666668 33994.2000000001 122055 280828
SLiM_06_sum.txt_boot_014.txt 0.9 0.1432 0.3063 0.4976 0.689 0.8545 9226.5 11240 8730.33333333333 10185 8975 10350.25 9102.66666666667 10654.3333333333 8336 12428.8333333333 126301 286690
SLiM_06_sum.txt_boot_015.txt 0 0.1 0.29 0.49 0.69 0.89 23596.8888888906 29454.0000000252 23882.9000000006 25507.6999999988 23540.5000000008 25907.8999999993 22556.4000000005 27958.6999999991 23423.7000000005 37918.2999999997 119686 279242
SLiM_06_sum.txt_boot_015.txt 0.1 0.1045 0.2978 0.4977 0.6976 0.8932 23610.8273809542 29295.299603185 23812.9400793671 25458.9095238122 23529.0265873022 25985.4476190486 22509.0968253973 27939.7067460327 23524.8329365079 38244.4623015882 119742 279347
SLiM_06_sum.txt_boot_015.txt 0.25 0.1054 0.2973 0.4973 0.6973 0.8919 23687.679365079 29298.6980158684 23605.8388888884 25808.3325396817 23702.8829365079 25746.9214285714 22511.4242063492 28161.3146825395 23366.9801587303 37837.915476191 119868 279537
SLiM_06_sum.txt_boot_015.txt 0.5 0.1082 0.296 0.496 0.696 0.8878 23484.9071428543 29310.1690476154 23740.807142856 25996.7404761891 23542.1047619045 25801.3845238092 22900.2011904759 27658.2404761901 23364.4309523809 36395.2428571428 120164 280260
SLiM_06_sum.txt_boot_015.txt 0.75 0.1167 0.292 0.4919 0.6919 0.8753 23439.9166666669 29427.0333333341 23571.7000000005 25764.5166666671 23609.45 25744.3166666666 22310.4 27651.45 23216.5833333334 33705.25 121227 281994
SLiM_06_sum.txt_boot_015.txt 0.9 0.1432 0.3065 0.4979 0.6892 0.8546 9148.83333333333 11260 9049.33333333333 10250.6666666667 9222.33333333333 9877.83333333333 8959.16666666667 10904.3333333333 8925.5 12218.5 125741 287852
SLiM_06_sum.txt_boot_016.txt 0 0.1 0.29 0.49 0.69 0.89 23675.3333333352 29553.1111111368 23436.4000000011 25424.6999999984 23550.7000000009 25659.3999999996 23037.7000000006 28792.1999999989 23504.8000000006 38130.8000000001 119526 278485
SLiM_06_sum.txt_boot_016.txt 0.1 0.1045 0.2978 0.4977 0.6977 0.8932 23652.6230158749 29388.2202381058 23548.4511904782 25546.0829365109 23397.6075396831 25591.0730158739 22960.5162698417 28857.8083333346 23652.9841269841 38346.0964285724 119574 278584
SLiM_06_sum.txt_boot_016.txt 0.25 0.1053 0.2973 0.4973 0.6973 0.8919 23755.6773809521 29326.0158730108 23478.0293650788 25632.9257936501 23325.6630952381 25682.648015873 23031.7984126984 28686.2126984125 23679.0000000003 38063.0222222227 119680 278811
SLiM_06_sum.txt_boot_016.txt 0.5 0.1082 0.296 0.496 0.6959 0.8878 23634.8285714258 29569.3999999964 23506.476190475 25665.7821428558 23623.1749999997 25749.9714285711 22576.2285714282 28606.4571428567 23740.5666666666 36782.9619047618 120036 279483
SLiM_06_sum.txt_boot_016.txt 0.75 0.1168 0.2921 0.492 0.6919 0.8752 23375.4333333336 29578.1000000008 23366.4666666672 25824.3333333339 23223.5 25678.2166666666 22987.5333333333 28489.5666666666 23277.5000000001 34054.55 121122 281228
SLiM_06_sum.txt_boot_016.txt 0.9 0.1429 0.3063 0.4978 0.6892 0.8548 9139.83333333333 11224.3333333333 9051.66666666667 10248.5 9223.66666666667 10018.6666666667 8742 10679.6666666667 8975.5 12462.1666666667 125508 287051
SLiM_06_sum.txt_boot_017.txt 0 0.1 0.29 0.49 0.69 0.89 23891.0000000025 29717.6666666923 23821.7000000006 25639.4999999985 23228.1000000007 25943.6999999991 22946.8000000006 28013.6999999991 23274.4000000006 37156.2999999995 119500 279642
SLiM_06_sum.txt_boot_017.txt 0.1 0.1045 0.2978 0.4977 0.6976 0.8932 23907.6924603194 29596.1250000107 23837.9059523831 25696.486111114 23275.7583333339 25843.692857144 22764.024603175 28080.3027777788 23251.626984127 37388.6662698421 119579 279754
SLiM_06_sum.txt_boot_017.txt 0.25 0.1054 0.2973 0.4973 0.6973 0.892 23935.2984126978 29646.6615079313 23706.2087301583 25677.8785714277 23195.9793650795 25855.9166666666 22983.2234126984 28199.6365079364 23323.0353174605 37020.6051587305 119663 279943
