scenario missing freq.st1 freq.st2 freq.st3 freq.st4 freq.st5 Theta.FuLi.Syn Theta.FuLi.Nsyn Theta.Watt.Syn Theta.Watt.Nsyn Theta.Taji.Syn Theta.Taji.Nsyn Theta.FayWu.Syn Theta.FayWu.Nsyn Theta.vhf.Syn Theta.vhf.Nsyn Div.Syn Div.Nsyn
SLiM_02_sum.txt_boot_001.txt 0.75 0.0833 0.3019 0.3611 0.6389 0.7832 25283 51150 25412.9549497207 52715.647035331 25457.3642114324 52844.6363511492 25501.0476968381 56926.9400014579 25505.9461141188 60628.1890655583 118848 400139
SLiM_02_sum.txt_boot_001.txt 0.9 0.2067 0.3822 0.4022 0.5978 0.6867 24574 49993 24641.5723222272 50998.5450280947 24643.8556809189 51000.6133928052 24690.9107692963 52957.9721262361 24759.7700039687 54111.0858856232 123680 411238
SLiM_02_sum.txt_boot_002.txt 0 0.02 0.2188 0.34 0.66 0.86 26078 51652 25673.7504342157 52528.7371819452 25494.1657142837 52830.5575510568 25322.2016326581 58708.1771428487 25600.5650792374 66564.6363964303 117999 397691
SLiM_02_sum.txt_boot_002.txt 0.1 0.0223 0.2236 0.3408 0.6592 0.856 26063 51593 25653.4134340055 52552.250931609 25485.7970794195 52836.9513309735 25314.3196894319 58637.2189183457 25454.437444817 66269.3880923577 118064 397861
SLiM_02_sum.txt_boot_002.txt 0.25 0.0268 0.2325 0.3423 0.6577 0.8485 25798 51466 25612.1436668446 52590.1231830347 25491.3477948681 52849.7825564301 25366.094571266 58502.9195105248 25617.4508864373 66141.6798007708 118155 398166
SLiM_02_sum.txt_boot_002.txt 0.5 0.0406 0.2547 0.3469 0.6531 0.829 25899 51463 25619.7673554722 52628.6324694777 25494.1027006301 52805.4837612505 25378.6583876671 58041.8974912402 25454.7456569474 64042.1488086533 118514 399160
SLiM_02_sum.txt_boot_002.txt 0.75 0.0834 0.3021 0.3611 0.6389 0.783 25770 50994 25561.8595308202 52699.8890240817 25507.1324897103 52919.0237161619 25307.7356537322 57097.9054691657 25116.9344308444 60626.0465514523 119687 402079
SLiM_02_sum.txt_boot_002.txt 0.9 0.2067 0.3821 0.4022 0.5978 0.6867 24702 49888 24637.5194942985 51111.6313315726 24649.7866669264 51142.509676423 24511.0859243701 53178.5187451403 24374.0287734229 54377.8065627281 124430 413152
SLiM_02_sum.txt_boot_003.txt 0 0.02 0.2188 0.34 0.66 0.86 25974 51593 25555.4258743962 52615.8061976629 25408.253877548 52796.5975510548 25455.5420408214 58671.565714278 26152.1599546097 67460.7115696897 117522 394929
SLiM_02_sum.txt_boot_003.txt 0.1 0.0223 0.2236 0.3408 0.6592 0.856 25903 51639 25549.9874479082 52659.9004435775 25415.1454601364 52798.2784866373 25451.94260397 58590.1081648501 26111.5769407794 67137.1474960956 117581 395094
SLiM_02_sum.txt_boot_003.txt 0.25 0.0268 0.2326 0.3423 0.6577 0.8485 25852 51644 25525.3128871723 52682.9714517243 25403.7036413096 52803.3203061464 25435.325928559 58416.3747090229 25719.7860156906 66414.5253104075 117709 395424
SLiM_02_sum.txt_boot_003.txt 0.5 0.0406 0.2548 0.3469 0.6531 0.829 25761 51905 25443.9670223231 52713.2524379744 25385.8800201846 52774.9000844454 25408.1027751767 57910.7924869394 25519.5142230307 64195.900834067 118087 396468
SLiM_02_sum.txt_boot_003.txt 0.75 0.0833 0.302 0.3611 0.6389 0.7831 25556 51289 25393.5308267129 52698.3456200493 25359.527179815 52825.0698320738 25486.7167548404 56737.1757126251 25572.2177019204 60427.2079831908 119189 399474
SLiM_02_sum.txt_boot_003.txt 0.9 0.2064 0.382 0.4021 0.5979 0.6869 24379 49897 24482.0296201237 50874.608329912 24503.492482516 50862.395924326 24566.1143717394 52721.1246634055 24610.0189495571 53902.5813763466 123971 410520
SLiM_02_sum.txt_boot_004.txt 0 0.02 0.2188 0.34 0.66 0.86 26004 51477 25714.6058954364 52583.4343841268 25585.6032653036 52767.2579592203 25603.2130612295 59070.2522448888 25856.1691095971 68712.7758211996 117270 397221
SLiM_02_sum.txt_boot_004.txt 0.1 0.0223 0.2236 0.3408 0.6592 0.856 25956 51474 25710.2035296708 52577.5859014345 25588.9251531824 52750.0474208274 25600.7982600297 58925.3179265178 25829.573575627 68117.4296565313 117330 397406
SLiM_02_sum.txt_boot_004.txt 0.25 0.0268 0.2325 0.3423 0.6577 0.8485 25799 51564 25677.6084868171 52621.4659931602 25585.0486525595 52748.652454116 25618.4020586096 58776.492434735 25717.0536086221 67269.3544765751 117442 397728
SLiM_02_sum.txt_boot_004.txt 0.5 0.0406 0.2548 0.3469 0.6531 0.829 25603 51610 25627.989152923 52699.4333661271 25567.7375767865 52787.3748222293 25576.2246025995 58398.1502495403 25437.7455997891 65490.3602385027 117825 398710
SLiM_02_sum.txt_boot_004.txt 0.75 0.0833 0.302 0.3611 0.6389 0.7831 25890 51518 25701.6650739989 52712.1019980133 25655.4651766088 52732.5809440842 25569.7379290439 56996.8077917092 25430.3512220591 61115.1425424412 118960 401818
SLiM_02_sum.txt_boot_004.txt 0.9 0.2063 0.382 0.4021 0.5979 0.6869 24883 49876 24778.2269724408 51106.2921872438 24754.0605218295 51144.4393717279 24672.9216487765 53201.1738261706 24729.8606446693 54428.1959480226 123812 412791
SLiM_02_sum.txt_boot_005.txt 0 0.02 0.2188 0.34 0.66 0.86 25824 51791 25621.9555325589 52750.4282911955 25419.3428571398 52948.3444898296 25456.6979591888 58789.8595918281 25846.630313479 67434.1910278453 117820 395844
SLiM_02_sum.txt_boot_005.txt 0.1 0.0223 0.2237 0.3408 0.6592 0.856 25840 51692 25609.2245927491 52747.5131726326 25422.4287221348 52939.064550249 25471.959440674 58708.6733265979 25990.0605504672 67142.8779634973 117873 396003
SLiM_02_sum.txt_boot_005.txt 0.25 0.0268 0.2326 0.3423 0.6577 0.8485 25658 51439 25585.0382099831 52733.8453137236 25429.8111483322 52957.4822779913 25430.3333143871 58449.4816732222 25760.407029184 65466.842765457 117998 396397
SLiM_02_sum.txt_boot_005.txt 0.5 0.0406 0.2547 0.3469 0.6531 0.829 26069 51792 25570.6671554594 52857.366070649 25397.1997616421 52966.6590209452 25439.1464729775 58068.4974843093 25739.1735662625 64250.5490279032 118357 397344
SLiM_02_sum.txt_boot_005.txt 0.75 0.0834 0.302 0.3611 0.6389 0.783 25916 51681 25536.8371866412 52878.9203250795 25384.7110645048 52930.6602374024 25407.305716448 56964.222291586 25560.0356667887 60636.6657682627 119506 400331
SLiM_02_sum.txt_boot_005.txt 0.9 0.2065 0.3821 0.4022 0.5978 0.6868 24690 50109 24594.3883010335 51250.6811763991 24561.1954295688 51271.2626540013 24537.3352286606 53246.6728882203 24573.7146375939 54405.8403775642 124329 411232
SLiM_02_sum.txt_boot_006.txt 0 0.02 0.2188 0.34 0.66 0.86 25887 51747 25667.4993253951 52839.7298457777 25432.8261224466 53131.5477551362 25481.3779591887 59181.5951020327 26926.1986859328 67951.1489037226 118307 397141
SLiM_02_sum.txt_boot_006.txt 0.1 0.0223 0.2237 0.3408 0.6592 0.8559 25989 51799 25670.4789535205 52862.632398994 25438.1355450305 53143.3184654341 25462.8861676502 59092.8685143158 26853.9663346751 67207.7689252214 118373 397312
SLiM_02_sum.txt_boot_006.txt 0.25 0.0268 0.2326 0.3423 0.6577 0.8485 26102 51604 25672.01215665 52877.0879675499 25438.3843590522 53137.1109471953 25421.5687023343 58968.8210228553 26281.729178309 66515.6009274308 118509 397632
SLiM_02_sum.txt_boot_006.txt 0.5 0.0406 0.2547 0.3469 0.6531 0.829 25800 51508 25590.1044478189 52894.8461577032 25429.7096883535 53119.8983533773 25422.2980323174 58491.1634580366 26113.8685968117 64543.4524591873 118886 398639
SLiM_02_sum.txt_boot_006.txt 0.75 0.0835 0.3021 0.3612 0.6388 0.783 26119 51362 25550.1285709935 52962.9748810366 25409.1258529332 53149.9895867462 25241.8748549547 57052.9756905415 25454.6597278195 60402.043392236 120069 401738
SLiM_02_sum.txt_boot_006.txt 0.9 0.2065 0.3822 0.4022 0.5978 0.6868 24736 50154 24658.0206448752 51441.5511079417 24620.3645160376 51473.5232434115 24620.2348679101 53562.6651792616 24681.2165500292 54841.5535438657 124826 412568
SLiM_02_sum.txt_boot_007.txt 0 0.02 0.2188 0.34 0.66 0.86 26112 51957 25731.7964446932 52733.9075035978 25585.5061224465 52905.3787755433 25664.2489795968 58902.0089795832 26310.010537996 67746.5170783927 117151 397245
SLiM_02_sum.txt_boot_007.txt 0.1 0.0223 0.2237 0.3408 0.6592 0.856 26086 51933 25722.8489203479 52752.7440465639 25592.208505157 52904.7738277587 25644.5440061035 58840.0576492844 26096.9624393819 67755.3633874118 117215 397398
SLiM_02_sum.txt_boot_007.txt 0.25 0.0268 0.2325 0.3423 0.6577 0.8485 26026 51669 25721.3768393837 52717.7228490997 25583.998487939 52905.3815410648 25691.7050151193 58634.7117808826 26248.1634819363 66731.1361826135 117319 397759
SLiM_02_sum.txt_boot_007.txt 0.5 0.0406 0.2548 0.3469 0.6531 0.829 25815 51577 25683.6932079514 52796.4699695827 25566.4561320483 52881.2840985216 25610.7194515398 58124.12248317 26083.874321273 64817.4056313624 117707 398792
SLiM_02_sum.txt_boot_007.txt 0.75 0.0836 0.3022 0.3612 0.6388 0.7829 25751 51602 25653.5199435378 52917.589727891 25597.605553804 52996.1204528948 25619.587941569 57022.1976173086 25651.4515805052 60886.6444135839 118849 401791
SLiM_02_sum.txt_boot_007.txt 0.9 0.2074 0.3825 0.4025 0.5975 0.6862 24703 49604 24729.8762247155 50861.4858319842 24728.4008496391 50893.0939948827 24783.0895488499 52884.8962648428 24862.4044009256 54115.4090204639 123733 413079
SLiM_02_sum.txt_boot_008.txt 0 0.02 0.2188 0.34 0.66 0.86 25962 51708 25788.7261857384 52775.655980365 25664.8808163239 52967.2310204421 25688.3028571479 58835.9526530523 26350.5943792137 67815.4805338514 117903 397045
SLiM_02_sum.txt_boot_008.txt 0.1 0.0223 0.2237 0.3408 0.6592 0.8559 25950 51767 25780.8732225447 52800.2541824442 25662.0816354156 52966.8502374214 25673.4224155706 58683.5174077544 26245.1363760831 66967.4971115921 117972 397256
SLiM_02_sum.txt_boot_008.txt 0.25 0.0268 0.2326 0.3423 0.6577 0.8485 26214 51554 25798.045182287 52768.131203273 25673.0278515924 52956.9811058975 25686.2893581227 58579.6321533642 26052.1946650855 66687.2051482866 118081 397542
SLiM_02_sum.txt_boot_008.txt 0.5 0.0406 0.2548 0.3469 0.6531 0.829 26041 51767 25726.3075285215 52835.8684927845 25654.8457167795 52944.5878924096 25625.4236879313 57974.5684240914 25695.4360632284 64040.7219633705 118482 398641
SLiM_02_sum.txt_boot_008.txt 0.75 0.0834 0.302 0.3611 0.6389 0.7831 25515 51818 25635.0688240845 52932.2219601354 25679.2063356734 52962.0455823972 25572.3651335127 56782.0926467032 25376.3268621061 60505.9964469421 119696 401668
SLiM_02_sum.txt_boot_008.txt 0.9 0.2064 0.382 0.4021 0.5979 0.6869 24777 50196 24696.4992295264 51218.5269457505 24682.4732195891 51241.3942501832 24679.6449749601 52876.5817793284 24657.5217470632 53910.5680531351 124522 412470
SLiM_02_sum.txt_boot_009.txt 0 0.02 0.2188 0.34 0.66 0.86 25747 51966 25599.8533978002 52803.3394622855 25515.4938775481 52967.4612245231 25600.0163265356 58858.2530612167 25823.9353589858 67348.0328706386 118035 395679
SLiM_02_sum.txt_boot_009.txt 0.1 0.0223 0.2236 0.3408 0.6592 0.856 25702 51872 25607.2748645712 52785.6628418578 25520.1807657789 52965.8315819835 25607.4403848476 58816.0473244654 25835.2047158534 67114.6088459526 118087 395827
SLiM_02_sum.txt_boot_009.txt 0.25 0.0268 0.2326 0.3423 0.6577 0.8485 25666 52081 25587.9739480299 52807.6005721802 25512.4840554358 52951.7587559463 25611.8587520913 58622.8976491267 25729.3962185205 66267.1408619124 118206 396178
SLiM_02_sum.txt_boot_009.txt 0.5 0.0406 0.2547 0.3469 0.6531 0.8291 25646 51540 25565.272031554 52824.3509105341 25496.0642104284 52980.1403637667 25589.5055131714 58070.9314929508 25702.2519195778 64036.1314400382 118568 397211
SLiM_02_sum.txt_boot_009.txt 0.75 0.0834 0.302 0.3611 0.6389 0.783 25605 51678 25582.706763684 52889.9017093812 25569.3313174197 52963.8558895017 25589.5876611511 56904.1890627581 25642.4183930833 60577.7735401731 119678 400218
SLiM_02_sum.txt_boot_009.txt 0.9 0.2065 0.382 0.4022 0.5978 0.6868 24569 50109 24597.0604221087 51340.908568076 24602.5224275709 51408.3940059819 24562.0939504943 53154.8030913498 24566.1172871006 54128.7190761954 124619 411250
SLiM_02_sum.txt_boot_010.txt 0 0.02 0.2188 0.34 0.66 0.86 25930 51206 25617.2672009434 52493.0165601123 25523.2742857116 52732.8089796279 25467.3787755152 58863.395102032 25976.3350136737 67618.8624093986 118189 396760
SLiM_02_sum.txt_boot_010.txt 0.1 0.0223 0.2237 0.3408 0.6592 0.856 25849 51194 25609.6195804116 52509.4316668907 25529.9251355163 52732.8836110162 25464.5367686561 58803.8157816944 25980.0918184851 67607.425938444 118243 396915
SLiM_02_sum.txt_boot_010.txt 0.25 0.0268 0.2326 0.3423 0.6577 0.8485 25780 51257 25598.4671678314 52545.6861195794 25537.5791708598 52754.1555048391 25430.6479970975 58639.1776161988 25775.5518733128 66892.0549592206 118386 397251
SLiM_02_sum.txt_boot_010.txt 0.5 0.0406 0.2547 0.3469 0.6531 0.829 25785 51346 25555.9941841149 52595.3126249267 25504.8230585814 52740.8759538239 25462.6186703321 57996.9050386883 25696.3151869344 64273.4500913836 118725 398335
SLiM_02_sum.txt_boot_010.txt 0.75 0.0834 0.302 0.3611 0.6389 0.7831 25567 51222 25556.3380510656 52664.7702291848 25529.3721254657 52773.015587136 25385.871612432 56741.9394539932 25404.7953404041 60328.3506082028 119898 401365
SLiM_02_sum.txt_boot_010.txt 0.9 0.2072 0.3824 0.4024 0.5976 0.6863 24676 49590 24758.9328630813 51015.6600621711 24778.3560051043 51041.1318769354 24738.8558996562 53327.0715807032 24660.5674378022 54669.1972480476 124761 412256
SLiM_02_sum.txt_boot_011.txt 0 0.02 0.2188 0.34 0.66 0.86 25889 51771 25575.072216404 52571.8251820311 25409.2155102012 52626.832653096 25214.0906122501 58629.2489795838 24989.958512963 67237.1324077589 117370 396970
SLiM_02_sum.txt_boot_011.txt 0.1 0.0223 0.2237 0.3408 0.6592 0.8559 26003 51739 25581.7891986382 52587.9270164357 25410.1225556177 52641.4059042784 25243.9987765107 58574.7484279693 25185.6915776999 67069.8390469509 117420 397134
SLiM_02_sum.txt_boot_011.txt 0.25 0.0268 0.2325 0.3423 0.6577 0.8485 26017 51979 25563.4565237094 52653.3544011821 25415.5663561062 52671.0965577551 25194.2102490294 58389.7809413544 24777.598758351 66238.6160809713 117547 397470
SLiM_02_sum.txt_boot_011.txt 0.5 0.0406 0.2547 0.3469 0.6531 0.829 25809 51412 25510.4306887084 52589.110514817 25388.494177423 52618.4946304342 25279.3908586426 57901.5317749957 25317.2639566362 64483.0764754114 117869 398464
SLiM_02_sum.txt_boot_011.txt 0.75 0.0835 0.3021 0.3612 0.6388 0.783 25535 51428 25463.9416741736 52611.8336165487 25446.3502809834 52614.1522930464 25273.7717915079 56670.7737314543 25001.5523917641 60568.3725946017 118987 401500
SLiM_02_sum.txt_boot_011.txt 0.9 0.207 0.3823 0.4023 0.5977 0.6865 24728 50003 24648.6036670737 51017.8288933087 24627.509684758 51053.4989536485 24650.0994227998 52725.0410896263 24702.8787816329 53799.1965102975 123705 412502
SLiM_02_sum.txt_boot_012.txt 0 0.02 0.2188 0.34 0.66 0.86 26078 51634 25621.509024786 52777.4420114566 25401.177142854 53119.9020408506 25472.5371428621 59246.1387755013 26368.8643592362 68325.8108733098 117499 396603
SLiM_02_sum.txt_boot_012.txt 0.1 0.0223 0.2236 0.3408 0.6592 0.856 26133 51622 25611.6187062099 52795.3706781068 25395.334692336 53119.188673411 25472.1393831285 59183.0227235993 26369.5541531187 67737.7922065833 117563 396772
SLiM_02_sum.txt_boot_012.txt 0.25 0.0268 0.2325 0.3423 0.6577 0.8485 26101 51568 25623.0980243924 52823.1503525875 25411.4662596639 53117.0449961707 25438.3412051315 58877.9234800518 26160.7021698521 66486.049358874 117697 397151
SLiM_02_sum.txt_boot_012.txt 0.5 0.0406 0.2547 0.3469 0.6531 0.829 26030 51372 25606.0360084189 52862.8894885288 25439.2665097546 53139.8528777981 25468.432173633 58409.1067170043 25657.1253289599 64652.3170333997 118041 398191
SLiM_02_sum.txt_boot_012.txt 0.75 0.0836 0.3021 0.3612 0.6388 0.7829 25472 51130 25452.8935794432 52913.6559576788 25403.3155306405 53165.7734093652 25439.0469626678 57250.2574564358 25511.0642255968 60884.6540296432 119199 401215
SLiM_02_sum.txt_boot_012.txt 0.9 0.2064 0.3819 0.4021 0.5979 0.6869 24645 50178 24577.8198409281 51280.7884222662 24566.3952797189 51332.3302431112 24590.4174575425 53035.4217798513 24611.1352163231 54025.7489455668 124022 412426
SLiM_02_sum.txt_boot_013.txt 0 0.02 0.2188 0.34 0.66 0.86 25919 51266 25662.5877398931 52659.3407055217 25504.8865306097 52942.6293877883 25616.9093877602 59049.901224481 26733.6169520337 68312.9984779551 117794 396417
SLiM_02_sum.txt_boot_013.txt 0.1 0.0223 0.2237 0.3408 0.6592 0.856 25850 51404 25643.1581038997 52680.7179641708 25503.7653359588 52934.641758323 25583.1719097628 58955.000513294 26610.2226589883 67914.6978488086 117863 396578
SLiM_02_sum.txt_boot_013.txt 0.25 0.0268 0.2325 0.3423 0.6577 0.8485 25868 51244 25646.109264516 52725.5314195101 25515.1554050126 52952.3226831807 25614.1381442084 58797.7416686154 26514.9199685632 67315.3656466944 117968 396926
SLiM_02_sum.txt_boot_013.txt 0.5 0.0406 0.2547 0.3469 0.6531 0.829 25781 51407 25584.0346012494 52779.4917393203 25477.0120344848 52946.5370656782 25465.7263618457 58342.9655182113 26182.377238768 64880.08219064 118381 397948
SLiM_02_sum.txt_boot_013.txt 0.75 0.0832 0.3018 0.3611 0.6389 0.7832 25899 51543 25590.0076001592 52848.8465486032 25466.9487641317 52929.0668745464 25354.1617431561 56865.5696271111 25524.6125763114 60344.3667027822 119558 401072
SLiM_02_sum.txt_boot_013.txt 0.9 0.2069 0.3822 0.4023 0.5977 0.6866 24738 49997 24630.929588662 51229.1017247811 24608.6478965465 51260.1418868602 24652.8659840162 53277.6591648516 24680.4305669517 54479.5992877025 124329 411958
SLiM_02_sum.txt_boot_014.txt 0 0.02 0.2188 0.34 0.66 0.86 26049 51463 25654.5505999809 52440.5518967953 25542.7322448952 52705.3681633008 25486.6146938825 58352.7542857061 25693.1952202144 66714.6767067917 117504 397373
SLiM_02_sum.txt_boot_014.txt 0.1 0.0223 0.2237 0.3408 0.6592 0.856 26060 51431 25643.1803430711 52428.5498832873 25543.3581037356 52707.8314222226 25486.4194341853 58267.8326960128 25677.1710202952 66317.8150990514 117560 397545
SLiM_02_sum.txt_boot_014.txt 0.25 0.0268 0.2325 0.3423 0.6577 0.8485 25928 51441 25625.4766962406 52431.6162838458 25535.6360236255 52686.766530874 25465.2706450216 58096.8763028965 25539.8787965935 65675.1411476458 117683 397903
SLiM_02_sum.txt_boot_014.txt 0.5 0.0406 0.2547 0.3469 0.6531 0.829 25863 51490 25620.235222056 52518.8684986625 25546.1299310751 52683.652907996 25441.2436000903 57651.5848872484 25196.3776881121 63553.1913882585 118070 398918
SLiM_02_sum.txt_boot_014.txt 0.75 0.0833 0.3019 0.3611 0.6389 0.7831 25437 51401 25565.3555274669 52582.2897060545 25586.8024142958 52675.4788580836 25518.3648682775 56458.3069417222 25441.39211882 59829.5005619153 119174 401870
SLiM_02_sum.txt_boot_014.txt 0.9 0.2066 0.3821 0.4022 0.5978 0.6868 24754 49815 24694.9658786893 50881.2364391562 24679.2106227091 50941.5105033737 24681.8191808194 52580.9623903844 24716.8165160528 53576.9077091635 124047 412884
SLiM_02_sum.txt_boot_015.txt 0 0.02 0.2188 0.34 0.66 0.86 26072 51300 25763.7217504558 52524.4953581026 25591.8995918338 52776.7436735064 25573.855510209 59085.5012244814 26067.2481131729 67982.6717666601 117840 397871
SLiM_02_sum.txt_boot_015.txt 0.1 0.0223 0.2236 0.3408 0.6592 0.856 25983 51447 25751.5996754175 52533.9952501806 25598.2667407151 52772.4634334898 25521.6130043101 58975.0705649475 25672.8917873425 67316.2607578966 117924 398058
SLiM_02_sum.txt_boot_015.txt 0.25 0.0268 0.2326 0.3423 0.6577 0.8485 26062 51424 25710.3412196971 52564.1044889745 25567.7710720452 52781.9740242022 25549.7467343066 58813.6440332231 25868.9138300619 67007.7840655152 118044 398378
SLiM_02_sum.txt_boot_015.txt 0.5 0.0406 0.2547 0.3469 0.6531 0.829 26078 51310 25736.8784633364 52641.1689722347 25612.1529874048 52793.8731548159 25584.8326621984 58358.7041044762 25700.971195944 65147.1570894284 118367 399394
SLiM_02_sum.txt_boot_015.txt 0.75 0.0833 0.3019 0.3611 0.6389 0.7831 25927 50971 25638.1901419333 52557.7526990963 25546.5386499228 52710.0548006351 25470.3076465442 57127.0026674702 25624.8720853928 60731.4571554957 119545 402444
SLiM_02_sum.txt_boot_015.txt 0.9 0.2067 0.3821 0.4022 0.5978 0.6867 25029 49366 24777.8373412916 50779.8603895805 24763.4853119087 50849.748643013 24550.496844822 53072.0479159699 24425.7252430454 54288.0031083732 124336 413510
SLiM_02_sum.txt_boot_016.txt 0 0.02 0.2188 0.34 0.66 0.86 25918 51367 25544.7096878466 52685.6846641234 25374.1967346908 52900.8628571773 25430.0073469437 58941.953469379 26225.8302591911 68276.778834422 117160 396970
SLiM_02_sum.txt_boot_016.txt 0.1 0.0223 0.2237 0.3408 0.6592 0.856 25973 51393 25540.7104425901 52706.8453455025 25375.7696422487 52898.134803663 25372.3912279944 58848.763308598 25782.1621579037 67721.4608482257 117241 397139
SLiM_02_sum.txt_boot_016.txt 0.25 0.0268 0.2326 0.3423 0.6577 0.8485 25695 51507 25514.635658892 52717.478147571 25377.3292370807 52895.3095306925 25413.0351775027 58621.1202812925 25892.0341000157 66569.5651013133 117345 397507
SLiM_02_sum.txt_boot_016.txt 0.5 0.0406 0.2548 0.3469 0.6531 0.829 25815 51413 25520.8732242501 52755.6840921618 25397.3683586421 52903.6550719541 25457.8984059248 58053.4719348244 26015.8799252903 64172.9595519675 117688 398523
SLiM_02_sum.txt_boot_016.txt 0.75 0.0836 0.3022 0.3612 0.6388 0.7828 25575 51792 25443.478112634 52816.1389519186 25376.3988919667 52809.7091204843 25298.5765624063 56992.0521517261 25508.7081058653 60532.6472749891 118878 401573
SLiM_02_sum.txt_boot_016.txt 0.9 0.2071 0.3823 0.4024 0.5976 0.6864 24584 49883 24596.5251513421 51155.9806014205 24614.5843138871 51195.1965811846 24524.5078467287 53237.3275446747 24452.8089114881 54463.7838350801 123641 412562
SLiM_02_sum.txt_boot_017.txt 0 0.02 0.2188 0.34 0.66 0.86 25987 51351 25657.4529005047 52673.1824464819 25529.6253061195 53083.3273469729 25619.7216326581 58929.5706122361 26041.8614540478 67537.8906552029 117876 395827
SLiM_02_sum.txt_boot_017.txt 0.1 0.0223 0.2237 0.3408 0.6592 0.856 25990 51435 25654.0941646108 52726.0861348792 25524.7811744868 53092.7739514083 25585.7994285905 58866.1223774352 25706.113886002 67266.8620502164 117949 395986
SLiM_02_sum.txt_boot_017.txt 0.25 0.0268 0.2325 0.3423 0.6577 0.8485 26005 51100 25636.1300706613 52732.249050158 25522.2710160582 53089.1113427838 25612.5154263002 58674.0129120045 25944.3948538804 66151.0662716011 118052 396343
SLiM_02_sum.txt_boot_017.txt 0.5 0.0406 0.2547 0.3469 0.6531 0.829 25800 51287 25560.7484041596 52748.5699087892 25527.2099611894 53077.5056542184 25580.9909218758 57976.8052797512 25673.966215569 63293.3023243738 118433 397436
SLiM_02_sum.txt_boot_017.txt 0.75 0.0834 0.302 0.3611 0.6389 0.7831 25565 51289 25517.2159307553 52885.5186575927 25492.4315629593 53057.3234131941 25581.91913168 57003.3005429065 25817.1756994963 60441.24104419 119608 400350
SLiM_02_sum.txt_boot_017.txt 0.9 0.2056 0.3817 0.4019 0.5981 0.6874 24580 49903 24581.7536891723 51169.6509020051 24584.8775086009 51226.7827505713 24553.7052530805 53192.4674825144 24508.7565147357 54316.0939384145 124524 411279
SLiM_02_sum.txt_boot_018.txt 0 0.02 0.2188 0.34 0.66 0.86 25891 51823 25738.9405690597 52624.5130992346 25618.2930612226 52736.3281633006 25692.6048979643 58939.2636734614 26114.1597551638 67310.8101608803 117688 395890
SLiM_02_sum.txt_boot_018.txt 0.1 0.0223 0.2236 0.3408 0.6592 0.856 25717 51829 25718.5495405676 52637.5648532143 25618.8439214215 52718.0076503508 25676.1603229538 58869.8883694155 26123.8437516275 67204.2268437283 117754 396043
