scenario missing freq.st1 freq.st2 freq.st3 freq.st4 freq.st5 Theta.FuLi.Syn Theta.FuLi.Nsyn Theta.Watt.Syn Theta.Watt.Nsyn Theta.Taji.Syn Theta.Taji.Nsyn Theta.FayWu.Syn Theta.FayWu.Nsyn Theta.vhf.Syn Theta.vhf.Nsyn Div.Syn Div.Nsyn
SLiM_05_sum.txt_boot_005.txt 0.9 0.2068 0.3822 0.4023 0.5977 0.6866 23489 26566 23447.1350157705 24704.9824956431 23446.4065490054 24382.3480380712 23444.3169275171 23262.136738262 23399.0697381378 23002.9914177368 124725 132592
SLiM_05_sum.txt_boot_006.txt 0 0.02 0.2188 0.34 0.66 0.86 23905 37055 24203.6235919302 28752.1982745004 24260.2432653011 25292.1657142858 24307.0220408213 23408.691428575 24458.3466988751 23758.8156479514 118423 126188
SLiM_05_sum.txt_boot_006.txt 0.1 0.0223 0.2237 0.3408 0.6592 0.8559 23974 36657 24210.1843534976 28569.3793766058 24259.0223920691 25281.2376225343 24329.588690927 23428.3191769097 24484.1021062831 23779.7670263499 118467 126239
SLiM_05_sum.txt_boot_006.txt 0.25 0.0268 0.2326 0.3423 0.6577 0.8485 23893 35719 24219.7124243713 28238.4246812486 24256.2975381757 25271.4487448567 24301.4362625247 23419.0764493153 24326.0629669041 24043.3633545339 118607 126345
SLiM_05_sum.txt_boot_006.txt 0.5 0.0406 0.2548 0.3469 0.6531 0.829 23915 33899 24188.0065690705 27561.8657832903 24234.1323194438 25296.0436871583 24268.25090173 23386.7408485303 24127.9823329564 23471.6727190689 118953 126697
SLiM_05_sum.txt_boot_006.txt 0.75 0.0834 0.302 0.3611 0.6389 0.7831 24197 30548 24228.7783234909 26469.259020121 24229.1959997733 25243.1367128098 24254.2628003016 23449.4948956052 24339.7632241941 23477.8777189988 120017 127748
SLiM_05_sum.txt_boot_006.txt 0.9 0.2064 0.382 0.4021 0.5979 0.6869 23135 26697 23276.6648851853 24735.0282918307 23296.5590936831 24432.3309523791 23355.3179495344 22996.373692974 23349.7964401513 22577.1216546419 124651 132268
SLiM_05_sum.txt_boot_007.txt 0 0.02 0.2188 0.34 0.66 0.86 24009 36988 24227.9582655535 28755.1005750243 24325.2522448927 25335.3110204082 24148.4620408213 23512.3624489831 24224.3292293043 23153.400730077 119018 126854
SLiM_05_sum.txt_boot_007.txt 0.1 0.0223 0.2236 0.3408 0.6592 0.856 24155 36577 24260.3432391922 28550.8184732334 24317.2937802891 25333.3554123153 24165.0318691546 23524.4820126243 24286.1156737135 23127.86657664 119065 126902
SLiM_05_sum.txt_boot_007.txt 0.25 0.0268 0.2325 0.3423 0.6577 0.8485 24041 35819 24245.4231521325 28271.4287660389 24325.9995043376 25329.3985087533 24124.354423466 23549.0374231043 23940.6571289819 23248.8838531856 119210 126989
SLiM_05_sum.txt_boot_007.txt 0.5 0.0406 0.2548 0.3469 0.6531 0.829 23926 33465 24272.1096176255 27517.1133769402 24349.2257382054 25317.7955783013 24158.6380923808 23600.582701545 24097.2590062811 23627.5643459621 119518 127299
SLiM_05_sum.txt_boot_007.txt 0.75 0.0835 0.3021 0.3612 0.6388 0.7829 24360 30599 24361.3591380739 26563.9768473642 24353.171214295 25382.4446719773 24198.1524015682 23731.1359137122 24218.9349686106 23551.9798207175 120589 128350
SLiM_05_sum.txt_boot_007.txt 0.9 0.2066 0.3821 0.4022 0.5978 0.6868 23452 26749 23533.543868614 24931.4724238098 23542.1563825049 24638.2404428888 23495.101831502 23308.1873570875 23514.0794550663 22926.0621634908 125195 132968
SLiM_05_sum.txt_boot_008.txt 0 0.02 0.2188 0.34 0.66 0.86 24036 37189 24195.586452018 28789.2584196514 24196.1999999949 25327.8653061228 24053.7183673518 23511.0326530648 23476.7014433865 23282.5033858241 119083 126188
SLiM_05_sum.txt_boot_008.txt 0.1 0.0223 0.2236 0.3408 0.6592 0.856 24014 36759 24196.6591320886 28609.2260054234 24203.254579598 25336.8344191085 24079.1508098956 23535.3498781799 23600.4855908108 23380.3543012471 119134 126231
SLiM_05_sum.txt_boot_008.txt 0.25 0.0268 0.2326 0.3423 0.6577 0.8485 24010 35897 24193.2550955854 28304.8936972712 24192.3554018817 25318.6116375658 24061.7017128876 23544.198396172 23558.6885546664 23569.8796765125 119243 126341
SLiM_05_sum.txt_boot_008.txt 0.5 0.0406 0.2547 0.3469 0.6531 0.829 24103 33740 24213.5541823953 27536.0799360904 24199.160036981 25324.6396943393 24136.8355140064 23576.5579352196 23975.8408513884 23484.2043758793 119561 126677
SLiM_05_sum.txt_boot_008.txt 0.75 0.0833 0.3019 0.3611 0.6389 0.7832 24161 30570 24208.0893590711 26497.9291704884 24192.0051984971 25371.7184849159 24060.9464164393 23559.4419075654 23976.0093812368 23132.2894893148 120624 127747
SLiM_05_sum.txt_boot_008.txt 0.9 0.207 0.3823 0.4023 0.5977 0.6865 23644 26601 23456.6764872061 24769.4932079956 23434.3533966019 24475.9704989436 23285.3090576094 23242.4306665558 23237.1530184532 22887.0282213263 125226 132294
SLiM_05_sum.txt_boot_009.txt 0 0.02 0.2188 0.34 0.66 0.86 24102 36745 24265.6881723639 28590.7857145957 24290.7355101991 25184.8612244903 24181.4685714336 23444.8938775544 23704.8698486501 23551.2365111172 118326 126007
SLiM_05_sum.txt_boot_009.txt 0.1 0.0223 0.2236 0.3408 0.6592 0.856 23967 36241 24250.0718083153 28417.3586892262 24289.6409372857 25191.0140253753 24183.1747352885 23462.1247053325 23665.9751752626 23600.9786647951 118381 126058
SLiM_05_sum.txt_boot_009.txt 0.25 0.0268 0.2325 0.3423 0.6577 0.8485 24153 35367 24266.1923494974 28072.874380916 24273.1222735779 25167.485644562 24200.6222963734 23460.6636153414 23801.3951689851 23577.6481971784 118485 126170
SLiM_05_sum.txt_boot_009.txt 0.5 0.0406 0.2548 0.3469 0.6531 0.829 24273 33463 24306.9672011182 27378.2055713002 24295.4027872564 25198.3456935693 24226.9925328235 23424.4053930926 23903.7639073251 23214.1168576291 118793 126522
SLiM_05_sum.txt_boot_009.txt 0.75 0.0834 0.302 0.3611 0.6389 0.783 24493 30857 24365.3920788351 26504.947058094 24317.5386953964 25251.0349537634 24362.7423011149 23661.2818210958 24547.8568097756 23508.676619192 119845 127568
SLiM_05_sum.txt_boot_009.txt 0.9 0.2064 0.382 0.4021 0.5979 0.6869 23434 26221 23410.1411499178 24566.4309974688 23381.0546314785 24281.6028226659 23387.2665528918 23251.6096037953 23407.7124567538 23017.149529428 124476 132080
SLiM_05_sum.txt_boot_010.txt 0 0.02 0.2188 0.34 0.66 0.86 23996 37131 24163.8844001418 28800.1978600875 24163.8424489748 25321.6424489798 24173.6677551069 23450.357551024 23682.7188006755 23683.6630940647 118935 125656
SLiM_05_sum.txt_boot_010.txt 0.1 0.0223 0.2237 0.3408 0.6592 0.856 23986 36577 24172.9703620183 28590.2427510625 24165.4997329253 25314.5112888575 24160.1260268832 23457.6647835932 23738.0658897281 23651.16104254 118990 125711
SLiM_05_sum.txt_boot_010.txt 0.25 0.0268 0.2326 0.3423 0.6577 0.8485 24097 35488 24183.5890191473 28237.5360594999 24161.8674985045 25325.2840159686 24202.4597406447 23438.939688698 23746.6328683836 23434.8051091127 119098 125840
SLiM_05_sum.txt_boot_010.txt 0.5 0.0406 0.2548 0.3469 0.6531 0.829 24222 33880 24194.2016900977 27567.6508401524 24161.8412620912 25301.6046349515 24228.1134271715 23442.383394151 23972.5311742734 23416.0960217302 119424 126169
SLiM_05_sum.txt_boot_010.txt 0.75 0.0833 0.3019 0.3611 0.6389 0.7832 24381 31002 24171.2165435719 26589.7402043634 24134.0679547081 25331.1064706077 24217.3802383225 23446.921972534 24234.4559243702 23186.6763618544 120491 127279
SLiM_05_sum.txt_boot_010.txt 0.9 0.2067 0.3822 0.4022 0.5978 0.6867 23329 26641 23327.7428161144 24776.2172254577 23341.1255799743 24454.6309107544 23337.042945943 23238.8395410149 23269.4124302248 23021.1911349539 125008 131745
SLiM_05_sum.txt_boot_011.txt 0 0.02 0.2188 0.34 0.66 0.86 23974 37239 24174.6005866915 28915.3968654967 24237.0579591782 25488.0244897962 23907.1053061273 23921.9346938815 23071.1955832418 24142.6795158618 118091 126532
SLiM_05_sum.txt_boot_011.txt 0.1 0.0223 0.2237 0.3408 0.6592 0.8559 23923 36643 24160.2546736724 28716.5190485323 24220.3233722668 25488.1497544065 23917.4079842574 23932.0555788858 23125.1348508234 24165.6133150449 118146 126590
SLiM_05_sum.txt_boot_011.txt 0.25 0.0268 0.2326 0.3423 0.6577 0.8485 23928 35732 24172.8949118487 28389.6897263974 24235.2814780923 25474.9960056269 23917.024086536 23885.7708536217 23244.2291826688 24114.4860671763 118244 126709
SLiM_05_sum.txt_boot_011.txt 0.5 0.0406 0.2547 0.3469 0.6531 0.829 23889 33879 24181.0494797997 27727.5343929743 24232.193520903 25476.6038294607 23950.9187360266 23960.5833959044 23663.0908112469 24453.9210109573 118557 127036
SLiM_05_sum.txt_boot_011.txt 0.75 0.0835 0.3021 0.3612 0.6388 0.783 24128 30812 24192.3433794786 26743.6111428299 24207.2435526518 25498.4259796277 24023.1019604583 23999.9209388029 23798.5180800194 24126.3397632193 119629 128085
SLiM_05_sum.txt_boot_011.txt 0.9 0.2065 0.3821 0.4022 0.5978 0.6868 23635 26873 23430.5228159214 25154.5011248345 23394.1903973463 24854.5236864423 23257.888082506 23741.730095885 23297.4328036769 23481.6438987623 124203 132705
SLiM_05_sum.txt_boot_012.txt 0 0.02 0.2188 0.34 0.66 0.86 24172 36961 24153.614721365 28793.2769896075 24121.31183673 25325.2179591839 24305.74938776 23667.5167346974 23923.4413860061 23834.9664845662 118397 126074
SLiM_05_sum.txt_boot_012.txt 0.1 0.0223 0.2237 0.3408 0.6592 0.8559 24245 36566 24172.4860945647 28619.2677779082 24121.7562934734 25330.1598132085 24297.205091286 23670.7526310836 23918.4686839945 23872.1615839309 118453 126129
SLiM_05_sum.txt_boot_012.txt 0.25 0.0268 0.2325 0.3423 0.6577 0.8485 24037 35501 24155.1797517869 28263.0862293312 24129.4126446529 25337.683142315 24305.9409260147 23679.3376275711 23823.8591915636 24120.22595943 118562 126232
SLiM_05_sum.txt_boot_012.txt 0.5 0.0406 0.2548 0.3469 0.6531 0.829 24158 33844 24169.9227800658 27622.0694011939 24102.1281498827 25334.8905595462 24326.8983561888 23695.7036269983 24368.4004162726 24100.1261719947 118881 126569
SLiM_05_sum.txt_boot_012.txt 0.75 0.0836 0.3021 0.3612 0.6388 0.7829 24197 31017 24194.2963258464 26599.8959562654 24185.7647084328 25322.9003113629 24342.2157379348 23763.1359992002 24490.951213401 23747.3430128269 119967 127646
SLiM_05_sum.txt_boot_012.txt 0.9 0.206 0.3818 0.402 0.598 0.6871 23389 26750 23372.7787420724 24860.0043721082 23339.016206015 24541.498616904 23531.3607559109 23357.7767715948 23681.3886207622 23140.2118568317 124621 132230
SLiM_05_sum.txt_boot_013.txt 0 0.02 0.2188 0.34 0.66 0.86 24126 37308 24161.2053535044 28966.9685132671 24136.1559183624 25419.9926530616 23998.4155102088 23570.4971428606 23532.6821855639 23598.1309230648 118576 126872
SLiM_05_sum.txt_boot_013.txt 0.1 0.0223 0.2237 0.3408 0.6592 0.8559 24211 36820 24168.4821531572 28777.3817204502 24136.7160206275 25419.8826090601 24002.9434050066 23584.7549345833 23494.0566940966 23649.4369325281 118630 126923
SLiM_05_sum.txt_boot_013.txt 0.25 0.0268 0.2326 0.3423 0.6577 0.8485 24104 35900 24157.5552939835 28437.5522203271 24131.0494819816 25406.3336394243 24010.5932758354 23547.9423023357 23771.1292317677 23646.8725610751 118731 127035
SLiM_05_sum.txt_boot_013.txt 0.5 0.0406 0.2547 0.3469 0.6531 0.829 24356 34090 24185.2517942353 27755.7085388495 24131.0529236173 25425.1824350179 24140.213704664 23589.002310131 24130.7715523472 23587.6266962616 119021 127372
SLiM_05_sum.txt_boot_013.txt 0.75 0.0833 0.3019 0.3611 0.6389 0.7832 24116 30899 24136.7666780316 26635.0145153439 24162.1120751795 25376.9457372307 24068.9006630507 23617.5354150001 24018.5290689607 23689.7826162797 120123 128476
SLiM_05_sum.txt_boot_013.txt 0.9 0.2069 0.3823 0.4023 0.5977 0.6865 23183 26686 23311.7880776349 24935.6681389745 23318.9036907524 24646.8413253396 23431.9444000446 23379.8104728608 23487.176010391 23067.7481409329 124556 133032
SLiM_05_sum.txt_boot_014.txt 0 0.02 0.2188 0.34 0.66 0.86 23943 37062 24140.2194881779 28785.4631035817 24161.3265306073 25324.2293877552 23851.9387755151 23501.2808163298 23011.3647729953 23591.6154302752 118510 127026
SLiM_05_sum.txt_boot_014.txt 0.1 0.0223 0.2237 0.3408 0.6592 0.856 23979 36550 24145.5813600986 28597.9904002188 24161.995602376 25322.9809583153 23859.6766173789 23516.5300738984 23142.8091680951 23844.911891303 118562 127068
SLiM_05_sum.txt_boot_014.txt 0.25 0.0268 0.2326 0.3423 0.6577 0.8485 24140 35782 24213.2902888196 28285.3071517033 24198.0741287505 25311.994294874 23893.2100348055 23514.9954118029 23266.0390149824 23548.9983429529 118652 127194
SLiM_05_sum.txt_boot_014.txt 0.5 0.0406 0.2548 0.3469 0.6531 0.829 24060 33748 24163.6027398176 27599.0631337755 24166.0267415672 25332.7869024083 23887.9025307762 23590.537431226 23434.3369339154 23858.2274693482 118975 127498
SLiM_05_sum.txt_boot_014.txt 0.75 0.0833 0.3019 0.3611 0.6389 0.7832 24091 30708 24132.2362247775 26568.7504425243 24155.3662087312 25345.1628951165 23983.4230013626 23523.5621494547 23579.5483246529 23228.446581322 120005 128613
SLiM_05_sum.txt_boot_014.txt 0.9 0.2067 0.3821 0.4022 0.5978 0.6867 23500 26488 23398.9163520247 24740.9572601417 23387.0822816059 24456.7661033394 23328.8314324566 23109.8837190589 23253.6540454966 22747.0552735001 124500 133072
SLiM_05_sum.txt_boot_015.txt 0 0.02 0.2188 0.34 0.66 0.86 23831 37104 24015.8670734242 28807.1187305675 24042.0881632607 25324.6800000008 23716.6873469431 23657.0751020444 23153.060332807 23833.5397401001 119263 126834
SLiM_05_sum.txt_boot_015.txt 0.1 0.0223 0.2237 0.3408 0.6592 0.856 23892 36552 24041.7680730785 28610.0360102313 24054.4211116332 25326.6491944131 23722.7203361158 23649.6789324061 23070.6402883105 23752.0197355945 119314 126897
SLiM_05_sum.txt_boot_015.txt 0.25 0.0268 0.2325 0.3423 0.6577 0.8485 23881 35732 24031.4387449162 28309.0081089509 24032.6458728749 25332.1348024956 23693.4667300891 23687.9396867254 22833.1886695982 23943.9759257749 119430 126991
SLiM_05_sum.txt_boot_015.txt 0.5 0.0406 0.2548 0.3469 0.6531 0.829 23843 33964 24049.181248679 27607.6554191642 24063.0081056837 25313.4329364896 23760.4727854388 23658.0449004674 23328.7832537261 23663.5438575544 119732 127355
SLiM_05_sum.txt_boot_015.txt 0.75 0.0836 0.3021 0.3612 0.6388 0.7829 23883 30718 24003.7692889279 26560.3331219408 24041.4885257458 25356.4638968681 23676.528998964 23620.4010412956 23392.6194295058 23523.4758389357 120814 128406
SLiM_05_sum.txt_boot_015.txt 0.9 0.2074 0.3826 0.4025 0.5975 0.6862 23226 26644 23184.3250150524 24802.2697335528 23176.0588439327 24501.0014096996 23109.3197496951 23348.9449883452 23110.1224500763 23074.0682359023 125306 133028
SLiM_05_sum.txt_boot_016.txt 0 0.02 0.2188 0.34 0.66 0.86 23933 37198 24167.2332084386 28849.7602228799 24205.0538775464 25348.1967346941 23968.2930612293 23554.9461224527 23749.638889398 23729.5465900822 118092 126241
SLiM_05_sum.txt_boot_016.txt 0.1 0.0223 0.2236 0.3408 0.6592 0.856 23880 36748 24169.2654263922 28676.5702820347 24206.634606175 25352.6511240494 23966.1669975157 23540.2719408783 23671.445721298 23645.6208320954 118150 126306
SLiM_05_sum.txt_boot_016.txt 0.25 0.0268 0.2326 0.3423 0.6577 0.8485 23821 35860 24156.0137225437 28339.7985590455 24194.0079723404 25342.0031947289 23995.2864416892 23545.1872020359 23591.8520476615 23766.528834645 118249 126413
SLiM_05_sum.txt_boot_016.txt 0.5 0.0407 0.2548 0.3469 0.6531 0.829 24137 34013 24212.8513828424 27659.466848531 24219.2764856003 25338.7683607574 24047.1145515472 23553.7527346082 23691.2830066411 23528.6197919804 118568 126751
SLiM_05_sum.txt_boot_016.txt 0.75 0.0836 0.3021 0.3612 0.6388 0.7829 24264 31106 24242.4655111811 26653.3147574409 24248.4336789072 25366.4354102998 23979.9858187734 23681.2597246248 23701.1995100536 23764.1104509422 119651 127796
SLiM_05_sum.txt_boot_016.txt 0.9 0.2065 0.382 0.4022 0.5978 0.6868 23485 26865 23463.0067537795 24838.6484042891 23471.9825109517 24530.6285361678 23381.7696119242 23170.2473018815 23286.4219719847 22706.1385150118 124145 132399
SLiM_05_sum.txt_boot_017.txt 0 0.02 0.2188 0.34 0.66 0.86 23898 37172 24180.6284416257 28833.9091969418 24263.7102040764 25412.1542857149 24280.575510209 23687.3151020446 23994.860090465 23963.6749035885 118539 126352
SLiM_05_sum.txt_boot_017.txt 0.1 0.0223 0.2236 0.3408 0.6592 0.856 23956 36506 24197.222250684 28633.2690074741 24265.6269041985 25415.2135047636 24292.4164703487 23697.2181760467 23989.0901593614 24025.2559319164 118593 126410
SLiM_05_sum.txt_boot_017.txt 0.25 0.0268 0.2326 0.3423 0.6577 0.8485 23857 35738 24192.513887633 28336.6212664201 24273.9989139521 25419.6560878989 24286.4138795512 23680.5835179234 24046.0970185038 23952.2013115499 118705 126531
SLiM_05_sum.txt_boot_017.txt 0.5 0.0407 0.2548 0.3469 0.6531 0.8289 24142 33643 24228.5719147177 27647.1250199753 24280.8264444211 25429.6951445389 24290.887641534 23718.8803944572 23785.0788981297 23817.7598474738 119036 126858
SLiM_05_sum.txt_boot_017.txt 0.75 0.0835 0.3021 0.3612 0.6388 0.783 24237 30762 24302.5287476282 26606.9994033214 24295.559316153 25422.4030375541 24371.9964895169 23725.9523884721 24511.0365097977 23407.8166418766 120107 127947
SLiM_05_sum.txt_boot_017.txt 0.9 0.2064 0.382 0.4021 0.5979 0.6869 23275 26441 23340.6232854808 24794.6546375212 23348.1237345974 24526.6259296241 23325.9870601623 23397.8377677879 23346.3991941578 23054.194684911 124770 132489
SLiM_05_sum.txt_boot_018.txt 0 0.02 0.2188 0.34 0.66 0.86 24077 36827 24194.6934364722 28701.0731345029 24210.7453061176 25304.9942857143 24071.4179591886 23568.8832653097 23378.9784095115 24000.5221353709 118489 126460
SLiM_05_sum.txt_boot_018.txt 0.1 0.0223 0.2237 0.3408 0.6592 0.8559 24030 36319 24181.8022982896 28522.8392981029 24207.0635884373 25317.4524275602 24080.7022906492 23572.887426164 23361.6027473457 23978.8187728575 118536 126514
