scenario missing freq.st1 freq.st2 freq.st3 freq.st4 freq.st5 Theta.i20.Syn Theta.i20.NSyn Theta.i40.Syn Theta.i40.NSyn Theta.i60.Syn Theta.i60.NSyn Theta.i80.Syn Theta.i80.NSyn Theta.i100.Syn Theta.i100.NSyn Div.Syn Div.Nsyn
SLiM_05_sum.txt_boot_001.txt 0.75 0.1168 0.2921 0.4921 0.692 0.8753 23947.2000000004 28655.3666666675 23734.2166666673 24267.0333333339 23819.7166666666 23183.6 24570.6333333333 23054.3833333333 24105.2000000001 23126.4166666667 119652 128307
SLiM_05_sum.txt_boot_001.txt 0.9 0.143 0.3064 0.4977 0.689 0.8547 9305 10916 9155.33333333333 9178.16666666667 9280.5 9059.83333333333 9448 8669.5 9075.5 8973.16666666667 124145 132911
SLiM_05_sum.txt_boot_002.txt 0 0.1 0.29 0.49 0.69 0.89 24475.4444444469 28825.5555555804 24189.9000000002 23819.5000000002 23830.2000000005 22522.5000000008 24106.0000000003 22886.6000000005 24202.8000000001 24028.2000000002 117640 126715
SLiM_05_sum.txt_boot_002.txt 0.1 0.1045 0.2978 0.4977 0.6976 0.8932 24418.8551587324 28625.1150793755 24270.9698412722 23701.7690476212 23804.977380953 22693.7186507942 24103.1130952386 22933.9047619051 24222.9912698414 23985.9071428572 117690 126771
SLiM_05_sum.txt_boot_002.txt 0.25 0.1054 0.2973 0.4973 0.6973 0.892 24460.5821428563 28534.5301587255 24181.0841269835 23790.0484126979 23737.2333333334 22659.1420634922 24370.9198412697 23030.401984127 24097.7305555558 23940.3130952383 117802 126878
SLiM_05_sum.txt_boot_002.txt 0.5 0.1081 0.2959 0.4959 0.6959 0.8878 24473.9904761874 28786.0511904727 24218.6869047608 23808.3880952368 23728.9761904757 22741.3107142854 24238.8797619044 22931.8999999997 24073.9285714285 24046.9428571428 118144 127179
SLiM_05_sum.txt_boot_002.txt 0.75 0.1167 0.292 0.492 0.6919 0.8753 24178.0666666671 28798.383333334 24350.7666666673 24141.7500000005 23236.2499999999 22649.5333333332 24071.25 22949.0666666665 24456.2500000001 23418.7166666668 119183 128327
SLiM_05_sum.txt_boot_002.txt 0.9 0.1433 0.3067 0.4979 0.6891 0.8546 9351.5 10918.3333333333 9334.66666666667 9648.33333333333 9371.83333333333 8837.16666666667 9355.16666666667 8601.83333333333 9546.5 8970 123764 132891
SLiM_05_sum.txt_boot_003.txt 0 0.1 0.29 0.49 0.69 0.89 24233.8888888912 29146.0000000252 24340.9000000003 24038.4000000003 24166.2000000001 22752.9000000007 23866.7000000003 22576.1000000006 24548.8999999999 24142.3000000006 118346 127140
SLiM_05_sum.txt_boot_003.txt 0.1 0.1045 0.2978 0.4977 0.6976 0.8932 24180.77777778 28996.1547619153 24266.1976190499 24015.9861111134 24518.3039682549 22742.6757936513 23786.2726190482 22470.4083333336 24456.0253968255 24280.4416666666 118396 127192
SLiM_05_sum.txt_boot_003.txt 0.25 0.1054 0.2973 0.4973 0.6973 0.8919 24202.4789682533 28855.7547618999 24382.489682539 24015.3238095231 24291.3369047618 22848.8757936508 23928.6464285715 22686.7150793651 24465.7111111113 23996.5138888891 118506 127314
SLiM_05_sum.txt_boot_003.txt 0.5 0.1081 0.296 0.496 0.696 0.8878 24220.9666666638 29055.2547619013 24472.5297619034 23913.7476190466 24142.4761904758 23100.1047619045 23808.4297619046 22574.1988095235 24945.9761904761 24094.0380952381 118820 127665
SLiM_05_sum.txt_boot_003.txt 0.75 0.1167 0.2919 0.4919 0.6919 0.8752 24175.8000000003 29061.6833333341 23900.7000000006 24196.3500000005 24110.4166666666 23297.0333333333 23862.9333333333 22371.2166666666 24308.0000000001 23547.6833333334 119938 128788
SLiM_05_sum.txt_boot_003.txt 0.9 0.1433 0.3067 0.4978 0.6889 0.8545 9310.83333333333 11057 9361.83333333333 9564.66666666666 9156 8903 9238.16666666666 8857.5 9191.5 8635.16666666667 124463 133368
SLiM_05_sum.txt_boot_004.txt 0 0.1 0.29 0.49 0.69 0.89 24454.5555555579 28815.6666666917 24169.5 24446.3999999996 23802.0000000005 23282.8000000008 23874.2000000002 23077.8000000006 24030.2000000001 23927.4000000004 118656 126710
SLiM_05_sum.txt_boot_004.txt 0.1 0.1045 0.2978 0.4977 0.6976 0.8932 24340.9484127006 28663.5456349309 24162.3007936531 24401.9039682565 23840.6908730165 23203.8301587307 23925.1623015879 23258.4376984131 24071.9880952381 23930.6718253968 118703 126750
SLiM_05_sum.txt_boot_004.txt 0.25 0.1054 0.2974 0.4974 0.6974 0.892 24401.8456349201 28618.420634916 24177.7964285708 24376.2039682533 23941.1698412699 23171.6059523809 23905.9714285714 23304.5892857143 24018.4805555557 24014.8031746034 118809 126862
SLiM_05_sum.txt_boot_004.txt 0.5 0.1081 0.2959 0.4959 0.6959 0.8878 24383.1666666638 28892.4523809489 24295.9761904749 24268.4666666654 23921.877380952 23436.1499999998 23531.7714285712 23251.3928571427 24180.8357142856 24020.6642857143 119128 127203
SLiM_05_sum.txt_boot_004.txt 0.75 0.1167 0.292 0.492 0.6919 0.8753 24084.716666667 28849.7000000008 23985.7000000005 24532.8166666672 23886.7999999999 23294.15 23670.9833333333 23285.2666666667 24021.6666666667 23692.9166666667 120172 128318
SLiM_05_sum.txt_boot_004.txt 0.9 0.1433 0.3066 0.4976 0.6887 0.8543 9415 11091.3333333333 9205.66666666667 9838.66666666666 9124.33333333333 9174.66666666667 9142.33333333333 8979.66666666667 8917.5 8659.5 124817 132796
SLiM_05_sum.txt_boot_005.txt 0 0.1 0.29 0.49 0.69 0.89 24315.7777777802 28813.5555555806 24174.3000000002 24130.7000000001 24459.9 22797.3000000008 24087.4000000003 23017.0000000006 23738.3000000001 23789.1000000002 118625 126394
SLiM_05_sum.txt_boot_005.txt 0.1 0.1045 0.2978 0.4977 0.6976 0.8932 24374.2261904784 28688.2976190581 24112.5742063515 23919.1456349228 24359.4452380961 22945.1261904767 24383.4511904768 23051.2623015877 23604.1726190476 23726.2773809524 118662 126451
SLiM_05_sum.txt_boot_005.txt 0.25 0.1054 0.2973 0.4973 0.6973 0.8919 24363.1940476184 28577.8456349161 24195.8583333326 24070.8884920629 24149.0448412698 22729.3722222223 24354.0158730158 23179.8452380952 23844.1059523812 23931.0571428574 118776 126554
SLiM_05_sum.txt_boot_005.txt 0.5 0.1081 0.2959 0.4959 0.696 0.8878 24313.0821428541 28709.5047619012 24114.6940476178 24271.445238094 24406.3238095235 22752.1369047616 24336.3249999997 23198.2607142854 23733.1142857142 23809.6 119099 126874
SLiM_05_sum.txt_boot_005.txt 0.75 0.1167 0.2919 0.4919 0.6919 0.8752 24157.1833333337 28791.8333333341 24120.4666666672 24283.3833333339 23958.2166666666 23086.2666666666 24133.5833333333 23121.8166666667 23977.0833333334 23290.5833333334 120151 127953
SLiM_05_sum.txt_boot_005.txt 0.9 0.143 0.3062 0.4977 0.6891 0.8546 9338.5 11254 9179.5 9591.33333333333 9214.5 8939.16666666667 9534.16666666667 9091 9244.5 8736.16666666667 124720 132493
SLiM_05_sum.txt_boot_006.txt 0 0.1 0.29 0.49 0.69 0.89 24227.6666666685 28736.8888889135 24382.7000000002 24384.0999999997 24171.0000000001 22733.7000000007 24088.4000000002 22557.3000000004 24542.8 23778.8000000004 118423 126188
SLiM_05_sum.txt_boot_006.txt 0.1 0.1045 0.2978 0.4977 0.6977 0.8932 24211.9781746052 28604.3134920739 24334.1880952403 24183.6333333358 24269.8408730166 23010.9575396831 24191.5031746037 22409.4511904765 24441.4047619048 23865.4865079366 118477 126233
SLiM_05_sum.txt_boot_006.txt 0.25 0.1053 0.2973 0.4973 0.6973 0.892 24243.9031746024 28625.9972222176 24242.2242063485 24101.5658730153 24115.6678571428 22985.1638888889 24197.0531746032 22611.2496031746 24663.9634920637 23718.9345238097 118592 126348
SLiM_05_sum.txt_boot_006.txt 0.5 0.1081 0.2959 0.4959 0.6959 0.8878 24242.1690476162 28855.302380949 24322.3047619035 24425.3785714274 24271.6035714281 22906.6690476187 23959.3428571425 22376.3749999997 24485.5166666666 23662.488095238 118944 126699
SLiM_05_sum.txt_boot_006.txt 0.75 0.1167 0.292 0.492 0.692 0.8753 24171.7333333337 28807.633333334 23925.2333333339 24713.1500000005 24297.6499999999 22791.6833333333 24254.6166666666 22836.9666666667 23691.0000000001 22741.95 120043 127784
SLiM_05_sum.txt_boot_006.txt 0.9 0.1435 0.3068 0.4977 0.6887 0.8543 9291.5 11130.8333333333 9572.5 9904.5 9072.66666666667 9010.5 9156.33333333333 8732.83333333333 9598 8452.5 124625 132293
SLiM_05_sum.txt_boot_007.txt 0 0.1 0.29 0.49 0.69 0.89 24344.2222222241 28596.1111111357 24439.4999999998 24218.9999999997 24371.4000000002 22965.2000000007 24041.5000000002 23256.6000000005 23998.4000000004 23499.5000000003 119018 126854
SLiM_05_sum.txt_boot_007.txt 0.1 0.1045 0.2978 0.4977 0.6976 0.8932 24317.6428571451 28461.0416666768 24415.796428574 24297.7051587327 24342.7400793658 22899.9436507942 24232.7432539689 23205.4968253973 23875.8702380953 23469.5884920634 119076 126916
SLiM_05_sum.txt_boot_007.txt 0.25 0.1053 0.2973 0.4973 0.6973 0.892 24268.713492063 28523.956349202 24530.2111111105 24101.2440476183 24414.0257936508 23074.6488095239 23968.6607142857 23173.5115079365 23881.9571428574 23663.2440476192 119196 126985
SLiM_05_sum.txt_boot_007.txt 0.5 0.1081 0.2959 0.4959 0.696 0.8878 24353.7261904731 28645.8476190442 24348.8928571417 24049.6202380941 24371.4261904758 23265.2547619044 24083.6880952378 23183.0095238093 23959.9833333333 23337.4976190475 119537 127349
SLiM_05_sum.txt_boot_007.txt 0.75 0.1167 0.292 0.4919 0.6919 0.8752 24117.4333333337 28730.9833333342 24382.6833333338 24448.4666666672 24058.8499999998 22885.1666666667 24352.9833333333 23112.7166666666 23226.1000000001 23435.1666666667 120636 128369
SLiM_05_sum.txt_boot_007.txt 0.9 0.1431 0.3064 0.4977 0.689 0.8546 9302 10986 9445.66666666667 9484.33333333333 9336.66666666667 9028.58333333333 9461.16666666667 8769.5 9427.5 8610.5 125200 133065
SLiM_05_sum.txt_boot_008.txt 0 0.1 0.29 0.49 0.69 0.89 24393.2222222242 28664.6666666914 24227.9000000003 24232.5 23963.7000000004 23043.3000000007 23918.8000000002 23085.5000000005 24148.0000000001 23495.8000000004 119083 126188
SLiM_05_sum.txt_boot_008.txt 0.1 0.1045 0.2978 0.4977 0.6976 0.8932 24425.3988095259 28466.8769841374 24095.664682542 24256.2432539706 24043.1865079372 22925.9103174609 23901.8103174609 23007.1250000005 24152.7722222223 23648.6865079366 119143 126237
SLiM_05_sum.txt_boot_008.txt 0.25 0.1053 0.2973 0.4973 0.6973 0.892 24305.3742063485 28505.0099206304 24234.5742063485 24175.4817460312 23994.3234126985 23075.044047619 23744.0178571428 23242.0698412698 24510.9424603177 23487.998809524 119230 126347
SLiM_05_sum.txt_boot_008.txt 0.5 0.1081 0.296 0.4959 0.6959 0.8878 24309.7261904731 28639.3547619012 24336.7999999986 24314.1999999988 23843.9821428568 22899.7309523806 24269.8595238092 23407.5749999997 24006.2904761905 23506.9976190476 119585 126643
SLiM_05_sum.txt_boot_008.txt 0.75 0.1167 0.2921 0.492 0.692 0.8753 24247.0833333338 28788.633333334 23904.4666666673 24482.3166666672 24023.65 23235.9166666666 23931.9833333333 22642.1499999999 24034 23385.1666666667 120633 127754
SLiM_05_sum.txt_boot_008.txt 0.9 0.1432 0.3066 0.4978 0.689 0.8546 9281.66666666667 10964.6666666667 9565 9438.16666666667 9277.66666666667 9068 8983.66666666667 9037 9523.83333333333 8597.16666666667 125187 132299
SLiM_05_sum.txt_boot_009.txt 0 0.1 0.29 0.49 0.69 0.89 24320.4444444468 28549.5555555798 24261.8000000001 23950.9000000002 24166.1000000001 22930.800000001 24561.8000000002 22913.2000000005 23878.8000000002 23653.4000000004 118326 126007
SLiM_05_sum.txt_boot_009.txt 0.1 0.1045 0.2978 0.4977 0.6976 0.8932 24340.1785714307 28376.8670635022 24215.9853174627 23871.1686507959 24078.2214285722 22972.5857142862 24683.7587301594 22896.2587301591 23821.1896825398 23694.7031746032 118380 126062
SLiM_05_sum.txt_boot_009.txt 0.25 0.1053 0.2973 0.4973 0.6973 0.892 24319.6849206343 28424.0837301544 24316.8702380945 23838.3210317455 23996.9242063491 23184.2285714286 24590.4793650794 23024.4051587302 24049.4805555558 23351.7996031748 118487 126189
SLiM_05_sum.txt_boot_009.txt 0.5 0.1081 0.2959 0.4959 0.6959 0.8878 24379.6380952352 28532.390476187 24189.2880952368 23894.3880952369 24317.1428571425 23134.9107142854 24227.3499999997 23020.5880952379 24256.1892857142 23593.588095238 118799 126496
SLiM_05_sum.txt_boot_009.txt 0.75 0.1167 0.2921 0.492 0.692 0.8753 24169.1000000003 28662.6666666675 24071.7000000006 24159.4000000005 24253.7333333332 23058.7833333333 23971.1666666666 22985.2666666666 24170.4666666667 23489.7500000001 119833 127497
SLiM_05_sum.txt_boot_009.txt 0.9 0.1432 0.3065 0.4978 0.689 0.8545 9511 10913 9528.66666666667 9409 9214.5 8989.83333333333 9154.16666666667 8711 9206 8983.5 124467 132162
SLiM_05_sum.txt_boot_010.txt 0 0.1 0.29 0.49 0.69 0.89 24115.1111111129 28668.7777778029 24097.5000000002 24260.5 24058.0000000003 23190.7000000007 24407.2000000002 22721.3000000006 24160.6 23517.0000000005 118935 125656
SLiM_05_sum.txt_boot_010.txt 0.1 0.1045 0.2978 0.4977 0.6977 0.8932 24143.7519841291 28445.5119047722 24017.2329365103 24212.2547619072 24167.0369047627 23214.7246031752 24482.0031746038 22871.5932539686 24081.8992063493 23421.9742063492 118980 125716
SLiM_05_sum.txt_boot_010.txt 0.25 0.1054 0.2973 0.4973 0.6973 0.892 24276.3249999992 28618.3749999954 23933.0230158724 24120.4067460311 24177.9392857143 23320.5134920635 24413.7753968254 22609.4337301587 24103.3920634923 23566.7702380955 119087 125820
SLiM_05_sum.txt_boot_010.txt 0.5 0.1082 0.296 0.496 0.696 0.8878 24234.5952380924 28755.8261904727 24090.8547619036 24118.3095238084 24025.6071428568 23030.6273809521 24385.9285714283 23058.676190476 24296.838095238 23434.7999999999 119415 126170
SLiM_05_sum.txt_boot_010.txt 0.75 0.1167 0.292 0.492 0.692 0.8753 23911.4000000004 28757.8666666674 23869.4500000005 24436.7000000006 24309.4499999999 23149.8833333333 23934.5166666666 22848.55 24386.4833333334 23479.6833333334 120465 127154
SLiM_05_sum.txt_boot_010.txt 0.9 0.1433 0.3063 0.4976 0.6888 0.8543 9336.5 10968.6666666667 9086 9431.16666666667 9304.83333333334 9005.16666666667 9324.5 8931 9557.33333333333 8730.16666666667 124973 131782
SLiM_05_sum.txt_boot_011.txt 0 0.1 0.29 0.49 0.69 0.89 24303.7777777797 28882.0000000249 24525.4000000001 24123.6999999999 24110.4000000002 23446.9000000008 23841.4000000006 23074.9000000006 23602.6000000001 24415.1000000002 118091 126532
SLiM_05_sum.txt_boot_011.txt 0.1 0.1045 0.2978 0.4977 0.6976 0.8932 24263.7500000019 28698.8492063595 24412.789682542 24082.6384920659 24271.7928571438 23537.1480158736 23685.9527777783 22903.5857142861 23766.9833333334 24563.0916666667 118148 126579
SLiM_05_sum.txt_boot_011.txt 0.25 0.1054 0.2973 0.4973 0.6973 0.892 24251.892857142 28786.3527777729 24453.3130952374 23979.6984126978 24185.7595238095 23624.9325396825 23937.1154761904 22930.9599206349 23679.8940476192 24475.5742063494 118219 126714
SLiM_05_sum.txt_boot_011.txt 0.5 0.1081 0.296 0.4959 0.6959 0.8878 24220.169047616 28853.6571428535 24532.7261904749 24101.7226190465 24290.6154761902 23669.9702380949 23510.7380952379 23035.8452380949 24384.8404761904 24382.9547619047 118519 127068
SLiM_05_sum.txt_boot_011.txt 0.75 0.1168 0.292 0.492 0.692 0.8752 24305.066666667 28856.3000000007 24092.9000000006 24393.3666666671 24290.8666666667 23277.4166666666 23549.0833333333 23632.7166666666 23602.7500000001 23947.9333333334 119597 128096
SLiM_05_sum.txt_boot_011.txt 0.9 0.1429 0.306 0.4976 0.6892 0.8547 9066.5 11129.3333333333 9605.66666666667 9546.66666666667 9213 8987.66666666667 9272.66666666667 9186.5 9044.5 8805.5 124151 132731
SLiM_05_sum.txt_boot_012.txt 0 0.1 0.29 0.49 0.69 0.89 24165.77777778 28764.1111111362 23885.2000000001 23936.0999999999 24001.0000000002 23284.0000000008 24341.5000000004 22873.8000000005 24669.3999999998 24050.6000000003 118397 126074
SLiM_05_sum.txt_boot_012.txt 0.1 0.1045 0.2977 0.4977 0.6976 0.8932 24106.7063492084 28612.392857153 23909.5599206373 23775.9615079388 24206.5940476198 23388.2309523816 24325.188492064 22816.4392857147 24497.3682539684 24062.8238095238 118451 126133
SLiM_05_sum.txt_boot_012.txt 0.25 0.1053 0.2973 0.4973 0.6973 0.892 24193.0535714279 28588.1968253921 23810.1412698407 24004.0103174597 24121.9134920635 23266.5472222223 24441.8464285713 22817.651984127 24560.4039682543 24129.6170634922 118556 126242
SLiM_05_sum.txt_boot_012.txt 0.5 0.1081 0.2959 0.496 0.696 0.8879 24154.036904759 28743.1547619012 24208.2952380939 24192.2190476179 23737.3202380948 23201.4738095235 24370.5630952378 22528.8178571426 24681.9499999999 24442.5666666667 118880 126564
SLiM_05_sum.txt_boot_012.txt 0.75 0.1167 0.292 0.4919 0.6918 0.8752 23953.9000000004 28914.9666666673 23815.4000000006 24194.2333333339 23873.7166666666 23086.7999999999 24268.6499999999 23058.6499999999 24269.2333333334 23252.4500000001 119979 127673
SLiM_05_sum.txt_boot_012.txt 0.9 0.1428 0.3061 0.4977 0.6893 0.8549 9174.66666666667 11083.3333333333 9113.5 9623.5 9153.16666666666 8919.83333333333 9220 8475.16666666667 9458 9531.5 124665 132272
SLiM_05_sum.txt_boot_013.txt 0 0.1 0.29 0.49 0.69 0.89 24284.77777778 29104.1111111363 24027.8000000002 24131.7000000001 24198.8000000003 22867.4000000008 23811.3000000004 22989.3000000005 24035.5 23844.6000000003 118576 126872
SLiM_05_sum.txt_boot_013.txt 0.1 0.1045 0.2978 0.4977 0.6976 0.8932 24232.4166666688 28952.557539693 23956.6325396847 23911.2674603198 24277.0623015881 23109.973412699 23965.1968253973 22935.2750000004 23891.7436507938 23809.7674603175 118626 126932
SLiM_05_sum.txt_boot_013.txt 0.25 0.1054 0.2973 0.4973 0.6973 0.892 24319.2420634914 28874.3670634874 23884.9960317455 24087.3226190469 24121.0630952381 22926.1595238096 24290.8615079364 23084.805952381 23716.0503968256 23796.96984127 118729 127027
SLiM_05_sum.txt_boot_013.txt 0.5 0.1081 0.2959 0.496 0.696 0.8879 24228.9047619018 29012.9238095203 24192.8166666654 24204.6309523796 23956.4380952377 22985.3619047615 23992.6880952377 23189.8785714283 24086.6309523809 23814.488095238 119045 127357
SLiM_05_sum.txt_boot_013.txt 0.75 0.1167 0.2919 0.4919 0.6918 0.8751 24030.916666667 29009.3500000007 24007.4333333339 24631.8333333339 23994.8999999999 22871.4166666666 24183.4666666666 22806.6833333333 23599.5000000001 23776.6666666667 120119 128395
SLiM_05_sum.txt_boot_013.txt 0.9 0.143 0.3065 0.4977 0.6888 0.8546 9299.5 11117.3333333333 9311.16666666667 9711 9285.66666666667 9114.16666666667 9402.16666666667 8805.33333333333 9510.5 8680.66666666667 124586 132938
SLiM_05_sum.txt_boot_014.txt 0 0.1 0.29 0.49 0.69 0.89 24260.2222222243 28882.8888889138 24037.6000000001 24034.3 24291.4000000002 23167.2000000008 24058.7000000004 22338.4000000005 23410.6000000002 24088.0000000001 118510 127026
SLiM_05_sum.txt_boot_014.txt 0.1 0.1045 0.2978 0.4977 0.6977 0.8932 24199.0198412719 28625.9246031847 24036.1563492087 24036.2722222247 24322.3103174611 23215.398412699 24174.5250000006 22446.6392857146 23330.569047619 23981.5595238096 118554 127082
SLiM_05_sum.txt_boot_014.txt 0.25 0.1054 0.2973 0.4973 0.6973 0.892 24203.8261904756 28712.3607142811 24207.5932539676 23935.5634920629 24088.7869047619 23078.1400793651 24096.9777777778 22634.7182539683 23480.8801587304 24029.0571428573 118671 127181
SLiM_05_sum.txt_boot_014.txt 0.5 0.1081 0.296 0.4959 0.6959 0.8878 24230.980952378 28696.7666666632 24331.6857142845 24234.6773809511 23972.5857142853 23078.6285714282 23857.1976190474 22630.0583333331 24012.5607142856 23914.4571428571 118954 127519
SLiM_05_sum.txt_boot_014.txt 0.75 0.1168 0.2921 0.492 0.6919 0.8752 23958.766666667 28946.5000000007 24376.3333333339 24301.0000000005 23913.8999999999 22960.5833333333 23846.1333333333 22866.1666666667 23614.9666666667 23287.1666666667 120035 128615
SLiM_05_sum.txt_boot_014.txt 0.9 0.1431 0.3063 0.4976 0.6889 0.8545 9331 11143.6666666667 9222.5 9282.33333333333 9390.83333333333 9003.66666666667 9099.33333333333 8876.66666666667 9259 9183 124582 133158
SLiM_05_sum.txt_boot_015.txt 0 0.1 0.29 0.49 0.69 0.89 24193.6666666685 28780.1111111361 24280.3000000001 23854.8000000004 23664.3000000003 23462.6000000008 23773.6000000004 22747.5000000006 23516.5000000003 24038.3000000003 119263 126834
SLiM_05_sum.txt_boot_015.txt 0.1 0.1045 0.2978 0.4977 0.6977 0.8932 24083.11309524 28532.89484128 24361.487698415 23878.4023809546 23845.2396825404 23384.2527777784 23577.6353174609 22807.6714285719 23462.5146825397 24136.405952381 119320 126885
SLiM_05_sum.txt_boot_015.txt 0.25 0.1053 0.2973 0.4973 0.6973 0.892 24052.6210317455 28571.0583333287 24455.6448412693 24030.1115079359 23674.7226190476 23153.178968254 23635.348015873 22892.9325396826 23634.7130952383 24114.3904761906 119419 126996
SLiM_05_sum.txt_boot_015.txt 0.5 0.1081 0.2959 0.4959 0.6959 0.8878 24122.6440476162 28763.6309523776 24265.5261904748 24034.5869047608 23880.5178571425 23275.8619047616 23926.8523809521 23086.5797619045 23437.4642857142 23880.5357142857 119703 127332
SLiM_05_sum.txt_boot_015.txt 0.75 0.1167 0.2919 0.4919 0.6919 0.8752 23926.8500000003 28632.883333334 24235.9166666673 23970.1666666673 23830.3833333333 23556.0499999999 23551.0333333333 22681.3 23233.4166666667 23582.0833333334 120782 128415
SLiM_05_sum.txt_boot_015.txt 0.9 0.1434 0.3066 0.4977 0.6889 0.8543 9357.5 11076.3333333333 9336.66666666666 9668.33333333333 9021 8729 9052.33333333333 9182 9371.5 9124.5 125239 133013
SLiM_05_sum.txt_boot_016.txt 0 0.1 0.29 0.49 0.69 0.89 24439.3333333354 28882.5555555805 24048.5000000003 24054.7999999999 23879.2000000004 23203.9000000007 24645 22756.7000000006 23456.6000000004 23803.0000000005 118092 126241
SLiM_05_sum.txt_boot_016.txt 0.1 0.1045 0.2978 0.4977 0.6976 0.8932 24403.0218253988 28699.0496031849 24074.0892857165 23990.2996031769 23970.2480158738 23167.4519841277 24647.0615079372 22678.5115079368 23485.3968253969 23967.5797619048 118121 126299
SLiM_05_sum.txt_boot_016.txt 0.25 0.1054 0.2973 0.4973 0.6973 0.8919 24296.6150793644 28777.3603174554 24164.780555555 23908.2099206343 24245.265079365 23221.9293650794 24297.1599206349 22900.8968253968 23432.2333333335 23705.8484126986 118242 126422
SLiM_05_sum.txt_boot_016.txt 0.5 0.1081 0.2959 0.4959 0.6959 0.8878 24339.988095235 28776.2928571392 24018.8130952368 24270.5797619035 24047.4797619045 22955.4988095236 24394.2023809521 22806.5880952378 23333.6142857143 23991.3857142856 118603 126739
SLiM_05_sum.txt_boot_016.txt 0.75 0.1167 0.292 0.4919 0.6919 0.8752 24144.0500000004 28931.0166666675 23961.9166666672 24528.9166666672 23794.0999999999 23176.0999999999 24224.0333333333 22838.0333333333 23565.0000000001 23154.6666666667 119636 127785
SLiM_05_sum.txt_boot_016.txt 0.9 0.1431 0.3063 0.4977 0.6891 0.8545 9297.33333333333 11121.5 9486.5 9374 9129.5 9019.66666666667 9050.33333333333 8788.5 9437 8884.5 124216 132514
SLiM_05_sum.txt_boot_017.txt 0 0.1 0.29 0.49 0.69 0.89 24250.4444444465 28663.1111111356 24352.1000000001 24333.6999999997 24050.5000000002 23003.1000000008 24445.7000000002 23436.4000000004 24259.8 23723.7000000005 118539 126352
SLiM_05_sum.txt_boot_017.txt 0.1 0.1045 0.2978 0.4977 0.6977 0.8932 24188.2400793669 28533.5496031848 24341.6134920658 24271.701587304 23961.1309523818 23009.5309523814 24764.1658730165 23637.9214285719 24100.8484126984 23500.2492063492 118599 126420
SLiM_05_sum.txt_boot_017.txt 0.25 0.1054 0.2974 0.4974 0.6973 0.892 24223.8341269834 28482.4940476146 24294.2742063486 24400.7999999993 24068.0773809524 23231.6476190476 24296.7587301587 23246.8924603174 24565.2607142859 23744.0265873018 118694 126507
