scenario missing freq.st1 freq.st2 freq.st3 freq.st4 freq.st5 Theta.FuLi.Syn Theta.FuLi.Nsyn Theta.Watt.Syn Theta.Watt.Nsyn Theta.Taji.Syn Theta.Taji.Nsyn Theta.FayWu.Syn Theta.FayWu.Nsyn Theta.vhf.Syn Theta.vhf.Nsyn Div.Syn Div.Nsyn
SLiM_07_sum.txt_boot_001.txt 0.9 0.2065 0.3821 0.4022 0.5978 0.6868 21321 30374 21186.214366578 32594.6310034881 21156.8284243526 32479.8212148939 21072.3511238764 37251.4596042831 21067.7111752754 40493.6194636561 125838 677788
SLiM_07_sum.txt_boot_002.txt 0 0.02 0.2188 0.34 0.66 0.86 23562 36824 22324.0491218921 34942.3587841865 21701.0816326529 33630.6546938797 21365.0816326573 50599.9575510141 21317.8069466478 78404.7083853761 119438 662326
SLiM_07_sum.txt_boot_002.txt 0.1 0.0223 0.2237 0.3408 0.6592 0.8559 23452 36473 22288.3159536935 34860.3354792201 21709.1760478582 33626.6918738296 21350.4492963772 50286.6795987674 21180.7645420808 76699.6475043383 119491 662574
SLiM_07_sum.txt_boot_002.txt 0.25 0.0268 0.2325 0.3423 0.6577 0.8485 23172 35779 22225.7091933591 34741.6405917328 21701.2259576287 33667.3062559145 21350.0843750867 49726.4008447371 21119.6951350572 73581.2461831718 119600 663039
SLiM_07_sum.txt_boot_002.txt 0.5 0.0406 0.2548 0.3469 0.6531 0.829 23099 34594 22126.2352326834 34483.5811180005 21699.6594088118 33640.1812730395 21413.6210924118 48155.2168934943 21523.8891496605 67068.0192159027 119865 664380
SLiM_07_sum.txt_boot_002.txt 0.75 0.0833 0.3019 0.3611 0.6389 0.7831 22551 32420 21948.1958324066 34081.0892944448 21707.9748105764 33552.0229785488 21492.9804338113 44574.6129317626 21608.6828910473 55627.7101369107 120787 667888
SLiM_07_sum.txt_boot_002.txt 0.9 0.2067 0.3821 0.4022 0.5978 0.6867 21218 30197 21031.6007461898 32580.3995358897 20986.6618298361 32469.1411616144 20877.5861666114 37381.664171938 20871.9466422581 40735.2996336974 124925 677162
SLiM_07_sum.txt_boot_003.txt 0 0.02 0.2188 0.34 0.66 0.86 23943 36801 22589.7212467698 35063.8088984183 21923.5175510197 33749.1167346961 21527.4620408207 50825.9036734629 21456.3409311629 78748.1149307646 119788 662579
SLiM_07_sum.txt_boot_003.txt 0.1 0.0223 0.2236 0.3408 0.6592 0.856 23876 36461 22558.9997733651 34990.231420571 21914.7955439643 33750.8716270284 21515.5553467055 50522.0982946748 21405.2318499295 77072.6329757779 119841 662820
SLiM_07_sum.txt_boot_003.txt 0.25 0.0268 0.2325 0.3423 0.6577 0.8485 23865 36022 22524.8686679546 34902.5798976351 21915.359790941 33764.5424367348 21535.1105498649 49956.3329073604 21627.8792074063 74182.1246094026 119941 663288
SLiM_07_sum.txt_boot_003.txt 0.5 0.0406 0.2547 0.3469 0.6531 0.829 23462 34478 22382.8703089406 34572.5425075016 21906.5156638472 33721.2385529327 21465.1042461104 48449.9083457191 21350.3797613171 67840.6173274066 120258 664618
SLiM_07_sum.txt_boot_003.txt 0.75 0.0834 0.302 0.3611 0.6389 0.7831 23248 32580 22242.8988336949 34183.9306988637 21957.4451335642 33705.303208101 21416.2988497798 44692.3455569167 21268.086815828 55795.491269087 121259 668089
SLiM_07_sum.txt_boot_003.txt 0.9 0.2074 0.3825 0.4025 0.5975 0.6862 21679 30262 21333.4053999956 32703.5721145734 21242.0179431669 32620.674460505 21162.0612054614 37543.383895025 21272.3872139533 40828.0651317651 125294 677540
SLiM_07_sum.txt_boot_004.txt 0 0.02 0.2188 0.34 0.66 0.86 23633 37120 22478.7640652032 35294.8766708997 21950.2277551014 33906.7289795962 21476.5885714328 50402.6995918305 21432.8921791168 77400.1555822388 120105 661953
SLiM_07_sum.txt_boot_004.txt 0.1 0.0223 0.2237 0.3408 0.6592 0.856 23631 36766 22448.2861679359 35218.4574169784 21938.7898971681 33907.9887533028 21480.6703152787 50080.9033898396 21499.7677659365 75707.7479877365 120150 662197
SLiM_07_sum.txt_boot_004.txt 0.25 0.0268 0.2325 0.3423 0.6577 0.8485 23449 36124 22404.3655234636 35106.5426296721 21946.7143208526 33926.1714622788 21522.5680864543 49573.5788853843 21694.4555096854 72957.7117924728 120234 662661
SLiM_07_sum.txt_boot_004.txt 0.5 0.0406 0.2547 0.3469 0.6531 0.829 23220 35081 22340.3127998342 34912.2845464598 21959.536417967 33949.1855253583 21430.823956054 48181.8492100938 21216.4347694988 66911.4378450711 120607 663889
SLiM_07_sum.txt_boot_004.txt 0.75 0.0834 0.302 0.3611 0.6389 0.7831 22766 32945 22158.055718539 34524.6442796147 21957.0008392916 34027.861597096 21497.2770828102 44655.1925241388 21358.9562412767 55421.1074764537 121502 667313
SLiM_07_sum.txt_boot_004.txt 0.9 0.2064 0.382 0.4021 0.5979 0.6869 21641 30632 21312.2560295216 32791.9055029479 21271.4691752686 32657.1147657876 20961.8961593964 37602.1105311339 20801.2517933211 40914.3368367426 125534 676651
SLiM_07_sum.txt_boot_005.txt 0 0.02 0.2188 0.34 0.66 0.86 23853 37059 22391.4717956005 35105.5573751854 21814.428571428 33731.6081632675 21436.3061224534 50712.1469387688 21575.7911972924 78259.3002616173 119887 661099
SLiM_07_sum.txt_boot_005.txt 0.1 0.0223 0.2237 0.3408 0.6592 0.856 23735 36541 22363.5673677984 35006.255005585 21820.9746413912 33724.8532032517 21435.1830755569 50437.8580872316 21562.3407293628 76738.8959535554 119935 661340
SLiM_07_sum.txt_boot_005.txt 0.25 0.0268 0.2326 0.3423 0.6577 0.8485 23553 36112 22289.8178242749 34908.5160834042 21809.7873379014 33724.9154233304 21469.3738157616 49892.2422065801 21915.6722619282 74299.6658000296 120028 661806
SLiM_07_sum.txt_boot_005.txt 0.5 0.0406 0.2547 0.3469 0.6531 0.829 23262 34668 22233.3542576979 34648.7296181458 21824.9469917992 33741.8679982148 21376.3637643174 48418.6953046812 21422.5441853982 67939.257690499 120350 663074
SLiM_07_sum.txt_boot_005.txt 0.75 0.0834 0.302 0.3611 0.6389 0.7831 22848 32313 22007.4158412493 34157.9903174327 21766.1906663319 33736.2460518232 21400.4286614955 44509.6136293988 21386.4369250671 55083.8976053259 121294 666677
SLiM_07_sum.txt_boot_005.txt 0.9 0.2066 0.3821 0.4022 0.5978 0.6868 21443 30292 21069.1130395178 32681.895274871 21008.7635942479 32552.4388750117 20729.1286662686 37645.4751720485 20612.0861738702 41111.5619771103 125371 675950
SLiM_07_sum.txt_boot_006.txt 0 0.02 0.2188 0.34 0.66 0.86 23721 36660 22481.4431118406 35204.6821007717 22000.9551020402 33869.3706122479 21700.8408163306 50973.6089795848 21494.104064704 78606.1945137801 119993 662267
SLiM_07_sum.txt_boot_006.txt 0.1 0.0223 0.2237 0.3408 0.6592 0.856 23626 36178 22457.0163207628 35119.0464942766 22002.5111257558 33878.2722298743 21699.5975491925 50706.2327704243 21337.3900997881 77299.6319046461 120042 662492
SLiM_07_sum.txt_boot_006.txt 0.25 0.0268 0.2325 0.3423 0.6577 0.8485 23448 35693 22380.0171905937 34985.3798857991 21981.1280044235 33862.0187952743 21702.4134332648 50082.6359315517 21552.7936803168 73702.638794285 120131 663002
SLiM_07_sum.txt_boot_006.txt 0.5 0.0406 0.2548 0.3469 0.6531 0.829 23152 34529 22328.1195441918 34700.5367711497 22034.8671646667 33842.6582907574 21751.075156552 48628.5980436394 21503.3607521237 67715.0242594033 120446 664271
SLiM_07_sum.txt_boot_006.txt 0.75 0.0834 0.302 0.3611 0.6389 0.783 22687 32706 22164.5671853698 34361.8689305262 22006.4338696065 33840.4955984625 21675.6186823212 44907.9007414005 21517.5074175483 56106.2990777 121399 667765
SLiM_07_sum.txt_boot_006.txt 0.9 0.2065 0.3821 0.4022 0.5978 0.6868 21318 30285 21129.2949474753 32680.9563521556 21098.1928349418 32539.9292965185 20965.4436618941 37636.2465970287 20913.225857047 41134.5858820459 125627 677177
SLiM_07_sum.txt_boot_007.txt 0 0.02 0.2188 0.34 0.66 0.86 23642 36854 22384.9974328934 35154.8964840921 21817.1542857146 33855.5722449007 21580.0702040857 50858.1420408099 21984.1959212594 79071.1422515153 120048 662827
SLiM_07_sum.txt_boot_007.txt 0.1 0.0223 0.2237 0.3408 0.6592 0.8559 23546 36498 22338.3877764374 35085.9549038965 21823.0938874832 33851.3845715452 21581.4132935693 50641.4633696406 21906.840153187 77614.4177841857 120096 663028
SLiM_07_sum.txt_boot_007.txt 0.25 0.0268 0.2325 0.3423 0.6577 0.8485 23349 36004 22286.3302895689 34966.6998174271 21811.6779055342 33844.1428005121 21549.3027321348 49942.5903709346 21726.9724643286 74121.2598283708 120209 663559
SLiM_07_sum.txt_boot_007.txt 0.5 0.0406 0.2547 0.3469 0.6531 0.829 23365 34619 22204.5753747402 34666.1822581829 21791.4280522072 33826.1402885909 21529.9065128747 48347.9784264952 21543.4598375447 67733.2843635369 120525 664913
SLiM_07_sum.txt_boot_007.txt 0.75 0.0835 0.3021 0.3612 0.6388 0.7829 22772 32480 22049.0709906191 34314.15702634 21859.0361580003 33860.1609322121 21596.5670495706 44977.4505375865 21457.8221346701 56066.6453629277 121491 668325
SLiM_07_sum.txt_boot_007.txt 0.9 0.2068 0.3822 0.4023 0.5977 0.6866 21284 30663 20992.6663369628 32898.5861166874 20946.9985625477 32753.2129870106 20773.3948329451 37734.0877455863 20705.4646806617 41130.4039948001 125608 677650
SLiM_07_sum.txt_boot_008.txt 0 0.02 0.2188 0.34 0.66 0.86 23674 36989 22494.1685833684 35209.1471785008 21957.1477551015 33872.2979591867 21704.4032653101 50824.5591836665 21936.9529559632 78643.6285816726 120403 662833
SLiM_07_sum.txt_boot_008.txt 0.1 0.0223 0.2237 0.3408 0.6592 0.8559 23533 36614 22477.4184850312 35123.4967432516 21964.6956537861 33861.9715062853 21702.4107622428 50557.8335558992 21999.2687258553 77074.8977116217 120448 663059
SLiM_07_sum.txt_boot_008.txt 0.25 0.0268 0.2325 0.3423 0.6577 0.8485 23390 36140 22406.113025425 35021.4780386822 21948.5661511886 33879.5537086277 21682.9112350099 49841.6968673128 21849.6662793307 73315.0063230505 120550 663581
SLiM_07_sum.txt_boot_008.txt 0.5 0.0406 0.2547 0.3469 0.6531 0.829 23276 34836 22352.686573633 34764.1585472456 21963.6758315953 33864.606841254 21737.8553471938 48422.3724157839 21728.3784279347 67615.915486977 120839 664885
SLiM_07_sum.txt_boot_008.txt 0.75 0.0834 0.302 0.3611 0.6389 0.7831 23068 32672 22187.9678512274 34351.1288835872 21948.8823387288 33873.3247993118 21665.2143750396 44708.6527479966 21549.8790936096 55554.1077138175 121867 668392
SLiM_07_sum.txt_boot_008.txt 0.9 0.2059 0.3818 0.402 0.598 0.6872 21648 30492 21322.8063786171 32886.8663920887 21287.4055859164 32781.1331247163 21085.472641411 37764.8748867125 21019.6773331894 41106.2410235657 125857 677711
SLiM_07_sum.txt_boot_009.txt 0 0.02 0.2188 0.34 0.66 0.86 23469 37231 22383.2114018018 35074.7483388546 21904.3167346932 33652.1869387783 21551.6832653105 50255.3640816264 21678.2772871702 77690.7928149015 120315 662443
SLiM_07_sum.txt_boot_009.txt 0.1 0.0223 0.2237 0.3408 0.6592 0.856 23340 36956 22354.2690927529 35016.5597972138 21896.8633674654 33657.1057804892 21564.6951293157 49956.0543604579 21811.6418746112 75928.7362138847 120358 662692
SLiM_07_sum.txt_boot_009.txt 0.25 0.0268 0.2325 0.3423 0.6577 0.8485 23259 36037 22337.3699207038 34837.9191012822 21915.4715638783 33647.6709093829 21547.4817214482 49378.3972882961 21674.5516524196 73387.6909712024 120473 663156
SLiM_07_sum.txt_boot_009.txt 0.5 0.0406 0.2548 0.3469 0.6531 0.829 23129 34774 22250.7487009509 34579.6662772852 21917.376922549 33688.6092558194 21518.9946155271 47811.3546115803 21511.2288087366 66217.0249671785 120778 664453
SLiM_07_sum.txt_boot_009.txt 0.75 0.0834 0.302 0.3611 0.6389 0.7831 22787 32795 22100.4462672286 34200.9296524503 21856.4342331448 33691.025099283 21488.5791984305 44445.086003322 21533.4476979635 55184.3676699067 121775 667842
SLiM_07_sum.txt_boot_009.txt 0.9 0.2069 0.3823 0.4023 0.5977 0.6865 21581 30391 21208.5462991426 32622.3999648178 21152.1103824273 32485.613153511 20868.9637018214 37462.7114274601 20792.9270528361 40818.6228759666 125843 677015
SLiM_07_sum.txt_boot_010.txt 0 0.02 0.2188 0.34 0.66 0.86 23821 37044 22510.9126248523 34985.4467842724 21942.6726530602 33629.2718367364 21449.8171428615 50158.6465306062 21755.4894469053 77285.0475750529 120058 663659
SLiM_07_sum.txt_boot_010.txt 0.1 0.0223 0.2237 0.3408 0.6592 0.8559 23714 36733 22486.2387644497 34923.2323503592 21947.6891473574 33644.0228532809 21445.9154581323 49828.3352214401 21765.3653480245 75327.0383687507 120109 663914
SLiM_07_sum.txt_boot_010.txt 0.25 0.0268 0.2326 0.3423 0.6577 0.8485 23616 36000 22439.5087208299 34775.4446962133 21938.426081314 33638.5992725456 21480.1811023678 49352.1374390391 21631.9514426129 72884.0312120178 120200 664332
SLiM_07_sum.txt_boot_010.txt 0.5 0.0406 0.2547 0.3469 0.6531 0.829 23270 34687 22298.9614601399 34532.6459237278 21931.1283992335 33648.6088573088 21443.3362349116 47818.3399159045 21282.4300374157 66456.4209147883 120527 665645
SLiM_07_sum.txt_boot_010.txt 0.75 0.0835 0.3021 0.3612 0.6388 0.783 22774 32414 22133.8299435224 34043.69629407 21934.1678646094 33598.4718945512 21379.8367361973 43964.009144263 21081.0852223723 54291.2927930551 121485 669163
SLiM_07_sum.txt_boot_010.txt 0.9 0.2065 0.3821 0.4022 0.5978 0.6868 21692 30223 21283.4642747107 32482.1772717843 21211.581801531 32385.0907181032 20870.1882617385 37073.3059713149 20857.2078040146 40206.4445300243 125594 678442
SLiM_07_sum.txt_boot_011.txt 0 0.02 0.2188 0.34 0.66 0.86 23578 37195 22386.5602100986 35140.8314892454 21847.5975510201 33700.9289795942 21412.6881632694 50314.5812244837 21231.7576420877 77880.6546040498 120114 663365
SLiM_07_sum.txt_boot_011.txt 0.1 0.0223 0.2237 0.3408 0.6592 0.8559 23411 36679 22357.9607530604 35053.3498896402 21854.3338771924 33700.5972014576 21395.1832691606 50074.688554791 21144.8129579164 76531.4166559175 120169 663575
SLiM_07_sum.txt_boot_011.txt 0.25 0.0268 0.2326 0.3423 0.6577 0.8485 23386 36189 22303.1356001453 34934.5345065209 21836.1852325198 33710.0236891962 21406.0032609029 49397.713234954 21192.548719804 73008.1443001159 120268 664103
SLiM_07_sum.txt_boot_011.txt 0.5 0.0406 0.2547 0.3469 0.6531 0.829 23268 34913 22239.2410830534 34694.8514622443 21850.7044774306 33736.4462647968 21466.5492674917 47880.1277447471 21430.4543112598 66649.4263093065 120532 665366
SLiM_07_sum.txt_boot_011.txt 0.75 0.0834 0.302 0.3611 0.6389 0.7831 22609 32726 22006.1369860718 34222.4421308309 21803.0633250401 33699.715070611 21421.1738166208 44470.0165055918 21353.5105214368 55126.8968445482 121511 668762
SLiM_07_sum.txt_boot_011.txt 0.9 0.2073 0.3824 0.4024 0.5976 0.6863 21863 30653 21329.9950950966 32732.9623613119 21221.2580541998 32597.7695415678 20994.9368231445 37246.3632423118 21053.5304931365 40431.6521448663 125563 678162
SLiM_07_sum.txt_boot_012.txt 0 0.02 0.2188 0.34 0.66 0.86 23844 36921 22493.2755678226 35137.2594270621 21946.0979591832 33773.3044897979 21603.2081632694 50454.0424489733 21665.7515439955 77707.3885280685 120250 662789
SLiM_07_sum.txt_boot_012.txt 0.1 0.0223 0.2237 0.3408 0.6592 0.8559 23670 36619 22444.4364099538 35087.7653286047 21944.0177313149 33771.5866497886 21587.9584563846 50168.6168855645 21504.747340837 76351.4285990086 120309 663029
SLiM_07_sum.txt_boot_012.txt 0.25 0.0268 0.2326 0.3423 0.6577 0.8485 23586 35808 22413.9904966471 34934.0018693893 21947.6384891915 33766.7794485795 21618.8997218901 49647.6537538483 21577.0768510907 73806.5056409367 120392 663490
SLiM_07_sum.txt_boot_012.txt 0.5 0.0406 0.2547 0.3469 0.6531 0.829 23337 34769 22332.57453731 34636.2456329096 21943.2199147713 33729.1142894963 21634.39477618 47970.9947354727 21662.7862639835 66575.5012711273 120689 664855
SLiM_07_sum.txt_boot_012.txt 0.75 0.0834 0.302 0.3611 0.6389 0.7831 22574 32410 22122.3463871357 34186.816766882 21980.9866704617 33750.6141032027 21724.1043234268 44317.3540185955 21579.3866362682 54945.3748139325 121654 668324
SLiM_07_sum.txt_boot_012.txt 0.9 0.2071 0.3823 0.4024 0.5976 0.6864 21545 30559 21244.6397233986 32635.4603981359 21186.6635475624 32531.5914085893 21060.8015096018 37096.0948662432 21038.6210537983 40127.4072621486 125783 677633
SLiM_07_sum.txt_boot_013.txt 0 0.02 0.2188 0.34 0.66 0.86 23589 36784 22383.8811634612 35092.3853958846 21746.1224489793 33757.6285714306 21434.4489795962 50740.2081632587 22180.3698571821 78238.6547765455 120689 661783
SLiM_07_sum.txt_boot_013.txt 0.1 0.0223 0.2236 0.3408 0.6592 0.856 23585 36469 22353.6620766059 35042.935798367 21742.017356913 33766.3052739564 21408.9136334846 50503.2467474241 21956.607777862 77184.7734702671 120755 661995
SLiM_07_sum.txt_boot_013.txt 0.25 0.0268 0.2325 0.3423 0.6577 0.8485 23594 35920 22309.6867822412 34884.4679964258 21741.5650380633 33737.8040430727 21385.3458944094 49813.9748661072 21732.7708078536 73928.2044930993 120861 662518
SLiM_07_sum.txt_boot_013.txt 0.5 0.0406 0.2547 0.3469 0.6531 0.829 23222 34251 22178.0711159516 34600.3014417303 21748.2285071049 33789.377761999 21340.1577953415 48475.7171185012 21401.0719251116 67878.9590337011 121174 663757
SLiM_07_sum.txt_boot_013.txt 0.75 0.0833 0.3019 0.3611 0.6389 0.7831 22632 32510 21957.8497068107 34239.9230387447 21742.8905403802 33746.3247480252 21213.528982754 44687.809245571 21004.5592199228 55838.2280001306 122253 667341
SLiM_07_sum.txt_boot_013.txt 0.9 0.2069 0.3822 0.4023 0.5977 0.6866 21646 30295 21145.0802814002 32650.4228221603 21062.6573870567 32509.2253147163 20778.0819069822 37753.7425135303 20635.9471504209 41239.2102894284 126084 676669
SLiM_07_sum.txt_boot_014.txt 0 0.02 0.2188 0.34 0.66 0.86 23927 36957 22579.6748218794 34979.4189293381 22038.4653061216 33647.9110204102 21774.8408163306 50110.2522448917 22231.3776743535 77333.8028458156 120189 662050
SLiM_07_sum.txt_boot_014.txt 0.1 0.0223 0.2237 0.3408 0.6592 0.856 23761 36631 22537.7245173687 34899.4525105703 22024.081906529 33642.7301318905 21758.6114202162 49835.1064111328 22083.6092361453 75583.98616005 120253 662285
SLiM_07_sum.txt_boot_014.txt 0.25 0.0268 0.2326 0.3423 0.6577 0.8485 23592 35852 22488.7382300114 34748.5903335498 22036.4449493193 33639.7771224549 21685.8779689966 49238.0434672841 21554.1770239925 72851.0064284417 120371 662738
SLiM_07_sum.txt_boot_014.txt 0.5 0.0406 0.2547 0.3469 0.6531 0.829 23186 34482 22337.7051158111 34464.4195913386 22027.9541619866 33627.6926362146 21769.4348016543 47790.9289805646 21676.4175238093 66194.6434726116 120665 664027
SLiM_07_sum.txt_boot_014.txt 0.75 0.0834 0.302 0.3611 0.6389 0.7831 22908 32526 22259.851163976 34128.3184994561 22070.2499859869 33668.7818128223 21772.4081182071 44204.5215522487 21648.3148604637 54843.1135565498 121659 667511
SLiM_07_sum.txt_boot_014.txt 0.9 0.2063 0.382 0.4021 0.5979 0.6869 21583 30235 21310.483259257 32620.2294314061 21269.8437146179 32515.5769841251 20950.3110361863 37590.5519314 20841.2893455717 40928.0624273903 125784 676709
SLiM_07_sum.txt_boot_015.txt 0 0.02 0.2188 0.34 0.66 0.86 23503 37482 22251.0451010223 35285.2767537821 21706.1910204082 33937.273469392 21491.9314285759 50898.8081632587 21770.2671946108 78340.6644569006 120508 662610
SLiM_07_sum.txt_boot_015.txt 0.1 0.0223 0.2237 0.3408 0.6592 0.856 23434 37168 22231.8911456609 35201.7808520454 21709.5537231331 33946.2030683916 21476.7862823348 50552.1533306925 21797.2876340268 76462.5568571732 120564 662877
SLiM_07_sum.txt_boot_015.txt 0.25 0.0268 0.2325 0.3423 0.6577 0.8485 23400 36488 22208.8661234504 35071.1906386151 21692.0026555086 33919.8218950834 21469.1129754762 49962.0743954833 21650.2792817253 73793.7778269611 120665 663356
SLiM_07_sum.txt_boot_015.txt 0.5 0.0406 0.2547 0.3469 0.6531 0.829 22893 34897 22063.8619369474 34819.7432413426 21717.8005245414 33975.0394091025 21510.120422426 48503.0522604689 21630.8771953971 67386.3291455269 120976 664651
SLiM_07_sum.txt_boot_015.txt 0.75 0.0833 0.3019 0.3611 0.6389 0.7831 22537 32716 21950.5910434711 34448.5171311089 21727.5804474108 34011.1175122837 21533.7602535195 44876.1002002456 21705.485202069 55700.7739206695 121911 668155
SLiM_07_sum.txt_boot_015.txt 0.9 0.2065 0.382 0.4022 0.5978 0.6868 21421 30456 21050.6904400944 32820.3935159134 20984.6747530238 32716.1882256611 20781.601709402 37671.18676046 20759.9306869979 40984.1926258187 125997 677538
SLiM_07_sum.txt_boot_016.txt 0 0.02 0.2188 0.34 0.66 0.86 23591 37130 22230.9522512416 35044.6090641831 21655.410612245 33715.1820408178 21202.8751020453 50776.7363265242 21021.013100763 78121.1639059031 119732 662990
SLiM_07_sum.txt_boot_016.txt 0.1 0.0223 0.2237 0.3408 0.6592 0.8559 23502 36860 22202.5379757222 34987.6685537621 21653.9723059338 33718.3920009092 21209.0879884725 50508.2965580361 21104.6030682855 76748.5584395117 119782 663216
SLiM_07_sum.txt_boot_016.txt 0.25 0.0268 0.2326 0.3423 0.6577 0.8485 23324 36033 22139.1663229668 34835.9496088887 21640.530439033 33729.16778805 21179.3192780944 49920.1201014579 21083.4269016156 73229.8277153883 119882 663703
SLiM_07_sum.txt_boot_016.txt 0.5 0.0406 0.2547 0.3469 0.6531 0.829 23152 34760 22047.6273914124 34546.8767157283 21648.1397154188 33680.5660276945 21196.1062741965 48312.363246307 21048.0878135295 67572.2542252981 120187 665077
SLiM_07_sum.txt_boot_016.txt 0.75 0.0834 0.302 0.3611 0.6389 0.7831 22585 32325 21861.5775458144 34150.3698368809 21647.8335618835 33736.9029696138 21262.4823193746 44872.4082606813 21183.9834306925 55987.5620525825 121108 668499
SLiM_07_sum.txt_boot_016.txt 0.9 0.2061 0.3818 0.402 0.598 0.6871 21263 30141 20977.4168325612 32651.3987487523 20924.08134186 32565.8217726697 20668.6184722144 37573.0711677195 20583.1918950218 40878.4484486342 125197 677870
SLiM_07_sum.txt_boot_017.txt 0 0.02 0.2188 0.34 0.66 0.86 23766 37157 22422.5040858173 35152.2174374546 21861.3812244893 33727.5575510223 21596.5779591879 50450.8097959117 22379.6514963169 77641.4572729355 120424 663203
SLiM_07_sum.txt_boot_017.txt 0.1 0.0223 0.2237 0.3408 0.6592 0.856 23712 36861 22398.1889457838 35068.4685986754 21856.7413137728 33714.6147034013 21584.8898247651 50105.8044653857 22379.8043859998 75956.9278117931 120479 663476
SLiM_07_sum.txt_boot_017.txt 0.25 0.0268 0.2326 0.3423 0.6577 0.8484 23662 36101 22358.9939785952 34931.2418512195 21865.5352806194 33730.3111534706 21577.0162528892 49511.9183751016 22378.2239863827 72949.2023226729 120584 663948
SLiM_07_sum.txt_boot_017.txt 0.5 0.0406 0.2547 0.3469 0.6531 0.829 23195 34760 22215.8259832007 34646.9865292551 21876.7763158026 33735.8982148303 21576.2706125869 48046.1497318555 22007.2773013386 66629.827137715 120918 665214
SLiM_07_sum.txt_boot_017.txt 0.75 0.0834 0.302 0.3611 0.6389 0.7831 22773 32857 22042.6811389395 34300.6249673584 21830.857322604 33726.0939247502 21381.4932880757 44626.3565098674 21309.5834318732 55636.048753825 121885 668620
SLiM_07_sum.txt_boot_017.txt 0.9 0.2061 0.3819 0.402 0.598 0.6871 21346 30296 21091.9571781689 32531.4623095242 21047.6333055825 32413.3156232634 20886.5315184819 37285.353868352 20812.7714534228 40590.3454760407 126005 678075
SLiM_07_sum.txt_boot_018.txt 0 0.02 0.2188 0.34 0.66 0.86 23649 36866 22465.815339789 35107.5666601635 21916.0644897956 33847.2391836776 21615.3232653103 50252.0261224423 22070.0673672697 77663.812131706 120223 663272
SLiM_07_sum.txt_boot_018.txt 0.1 0.0223 0.2237 0.3408 0.6592 0.8559 23585 36497 22442.3914613373 35029.848825687 21922.1205649099 33845.1308798202 21642.4481143608 49941.3139221699 21997.4487021344 75909.169017662 120269 663520
