scenario missing freq.st1 freq.st2 freq.st3 freq.st4 freq.st5 Theta.FuLi.Syn Theta.FuLi.Nsyn Theta.Watt.Syn Theta.Watt.Nsyn Theta.Taji.Syn Theta.Taji.Nsyn Theta.FayWu.Syn Theta.FayWu.Nsyn Theta.vhf.Syn Theta.vhf.Nsyn Div.Syn Div.Nsyn
SLiM_1_sum.txt_boot_002.txt 0.25 0.0268 0.2325 0.3423 0.6577 0.8485 24454 35638 24447.6177107811 28135.5126830767 24414.2192665761 25149.4799932217 24292.3122142678 22709.9406767512 24475.3503166665 22339.2765719407 119737 107591
SLiM_1_sum.txt_boot_002.txt 0.5 0.0406 0.2548 0.3469 0.6531 0.829 24537 33821 24426.381351915 27467.7800452737 24386.7695642452 25155.8444068396 24290.7221099347 22790.2416672163 24354.0207903413 22391.1050699168 120103 107887
SLiM_1_sum.txt_boot_002.txt 0.75 0.0835 0.3021 0.3612 0.6388 0.7829 24551 30904 24423.9399097204 26503.0616899762 24392.2730820571 25243.8953006868 24238.0621461055 22979.8071693313 24100.7991549635 22446.0548979898 121177 108864
SLiM_1_sum.txt_boot_002.txt 0.9 0.2063 0.382 0.4021 0.5979 0.687 23529 26683 23435.4581053512 24584.7241611542 23419.9706913988 24247.1744588726 23348.2301577512 22744.5513486516 23376.98543915 22294.6468141792 125831 113252
SLiM_1_sum.txt_boot_003.txt 0 0.02 0.2188 0.34 0.66 0.86 24600 36949 24553.6856858868 28550.1535072615 24468.3077550969 24989.5461224495 24275.9779591888 22582.5355102077 24591.2530282293 22295.2312889058 119047 107973
SLiM_1_sum.txt_boot_003.txt 0.1 0.0223 0.2237 0.3408 0.6592 0.8559 24637 36414 24562.6679894486 28335.7519486551 24471.1208516562 24988.7844210546 24282.1253660504 22591.5726953616 24602.9340153441 22314.4602676724 119101 108027
SLiM_1_sum.txt_boot_003.txt 0.25 0.0268 0.2325 0.3423 0.6577 0.8485 24578 35422 24534.2945236274 28012.809648821 24463.1802498239 25010.0292794854 24222.7813841129 22619.1812631378 24576.322786612 22263.8209103866 119234 108120
SLiM_1_sum.txt_boot_003.txt 0.5 0.0406 0.2548 0.3469 0.6531 0.829 24807 33587 24558.4576069767 27326.2510918509 24457.7877256755 24995.0744499388 24231.7985987169 22630.491264661 24310.7871888246 22200.121522006 119582 108441
SLiM_1_sum.txt_boot_003.txt 0.75 0.0834 0.302 0.3611 0.6389 0.7831 24560 30992 24512.9815052034 26309.5515017565 24480.9024225333 24963.3647874939 24334.3430128561 22730.1356687725 24331.7174219695 22256.7378491421 120631 109476
SLiM_1_sum.txt_boot_003.txt 0.9 0.2066 0.3821 0.4022 0.5978 0.6868 23794 26743 23643.2466567346 24491.2542089732 23638.7542351422 24133.1357400751 23484.9871512477 22481.2095007935 23394.8172519116 21914.3002122659 125264 113974
SLiM_1_sum.txt_boot_004.txt 0 0.02 0.2188 0.34 0.66 0.86 24761 36940 24578.2436133965 28730.0961397417 24521.3102040767 25268.9591836738 24174.9755102093 22771.4081632689 23301.3457032395 22302.8958226173 119165 107440
SLiM_1_sum.txt_boot_004.txt 0.1 0.0223 0.2237 0.3408 0.6592 0.856 24688 36493 24571.1232085526 28535.7386774854 24529.3817527702 25262.6545650004 24215.9423674317 22767.0413376859 23516.8306467927 22190.9691532251 119205 107497
SLiM_1_sum.txt_boot_004.txt 0.25 0.0268 0.2325 0.3423 0.6577 0.8485 24848 35611 24591.7003791075 28203.3048518811 24517.8188835235 25264.803808145 24228.3170329065 22796.5941531459 23816.6384262718 22412.5214317467 119311 107587
SLiM_1_sum.txt_boot_004.txt 0.5 0.0406 0.2547 0.3469 0.6531 0.829 24629 33682 24540.9812925287 27547.1386296639 24521.0629277657 25266.8765652061 24238.2207905574 22922.753178908 23908.8771912062 22755.3332146869 119626 107879
SLiM_1_sum.txt_boot_004.txt 0.75 0.0834 0.302 0.3611 0.6389 0.783 24656 30475 24530.1890822201 26396.9572733573 24515.0664818041 25250.1624207122 24284.4044879501 23050.9787452927 24122.760248669 22470.3316413405 120704 108888
SLiM_1_sum.txt_boot_004.txt 0.9 0.2066 0.382 0.4022 0.5978 0.6868 23875 26651 23738.7603699713 24626.9086878789 23719.4353419443 24309.2422605154 23599.5018902669 22839.266608392 23538.6623387953 22335.4273048985 125278 113299
SLiM_1_sum.txt_boot_005.txt 0 0.02 0.2188 0.34 0.66 0.86 24476 37046 24680.270639505 28718.7101915326 24679.996734689 25196.7657142862 24510.9420408215 22744.7853061261 24258.6818516574 22752.7509073709 119327 107408
SLiM_1_sum.txt_boot_005.txt 0.1 0.0223 0.2236 0.3408 0.6592 0.856 24589 36603 24685.380179715 28537.4164455991 24681.0461544367 25201.9334197302 24503.7707406131 22771.8642010072 24215.909579635 22895.0695049619 119383 107448
SLiM_1_sum.txt_boot_005.txt 0.25 0.0268 0.2325 0.3423 0.6577 0.8485 24690 35759 24682.2299787836 28198.6838745583 24662.5493938419 25194.3543578029 24490.9231071707 22723.9478173972 24415.9913515921 22426.3159126252 119496 107580
SLiM_1_sum.txt_boot_005.txt 0.5 0.0406 0.2547 0.3469 0.6531 0.829 24546 33925 24713.7571163632 27499.9816159739 24714.25780404 25209.1585440603 24558.8447654305 22802.8662181202 24483.0767100157 22433.8431623867 119831 107889
SLiM_1_sum.txt_boot_005.txt 0.75 0.0835 0.3021 0.3612 0.6388 0.783 24595 30902 24659.4487343244 26526.2335087539 24674.2060316177 25281.8830762451 24536.9090873941 22949.7205922407 24527.991517376 22250.7651038376 120901 108924
SLiM_1_sum.txt_boot_005.txt 0.9 0.2062 0.3818 0.4021 0.5979 0.6871 24334 26773 23987.1129806886 24661.1678210144 23941.1195921707 24365.3865911848 23656.2955201665 22802.9532745037 23575.8099540989 22231.2294362281 125588 113306
SLiM_1_sum.txt_boot_006.txt 0 0.02 0.2188 0.34 0.66 0.86 24430 37229 24487.1560277241 28852.6625234037 24542.5477550967 25260.1755102051 24267.7787755154 22616.6000000036 23684.2996627079 22360.617366921 119093 107089
SLiM_1_sum.txt_boot_006.txt 0.1 0.0223 0.2237 0.3408 0.6592 0.856 24370 36797 24465.434641586 28653.6008589592 24539.8446253275 25249.227986419 24278.6035443952 22613.4559864553 23706.3173524342 22296.0514220135 119144 107140
SLiM_1_sum.txt_boot_006.txt 0.25 0.0268 0.2325 0.3423 0.6577 0.8485 24549 35942 24494.4596120472 28343.7970684746 24534.7065132811 25267.4586273831 24244.9366236074 22654.1628807741 23656.7978501517 22360.476412297 119270 107231
SLiM_1_sum.txt_boot_006.txt 0.5 0.0406 0.2548 0.3469 0.6531 0.829 24182 34126 24449.6433013562 27603.2863511926 24539.7261647272 25235.4580120123 24279.1221384076 22720.791320457 23848.7072921717 22536.0332682387 119587 107548
SLiM_1_sum.txt_boot_006.txt 0.75 0.0835 0.3021 0.3612 0.6388 0.783 24420 30842 24460.9228450519 26485.2830936326 24510.3165950121 25252.9480805846 24353.1309233482 22889.2736554935 24054.343206253 22218.3121091337 120646 108549
SLiM_1_sum.txt_boot_006.txt 0.9 0.2066 0.3821 0.4022 0.5978 0.6868 23564 26806 23654.4672957225 24737.6169483334 23653.7382090118 24402.6117105101 23751.5625069378 22911.1858308361 23835.9284874312 22479.4875699668 125224 112838
SLiM_1_sum.txt_boot_007.txt 0 0.02 0.2188 0.34 0.66 0.86 24602 37324 24565.5181418687 28754.4308133649 24586.8195918315 25211.1730612249 24179.3028571481 22847.9697959218 23565.209564635 22605.3484181225 119732 107168
SLiM_1_sum.txt_boot_007.txt 0.1 0.0223 0.2236 0.3408 0.6592 0.856 24664 36648 24568.9660642447 28533.3072493404 24580.6201801652 25213.3945404095 24202.2542472903 22825.8485747345 23853.6070261235 22305.0579236913 119781 107237
SLiM_1_sum.txt_boot_007.txt 0.25 0.0268 0.2326 0.3423 0.6577 0.8485 24730 36065 24570.4568895666 28255.2414245438 24598.3944940149 25213.6926685785 24147.9178843381 22875.8096060358 23457.9753383989 22616.0929229384 119905 107312
SLiM_1_sum.txt_boot_007.txt 0.5 0.0406 0.2547 0.3469 0.6531 0.829 24541 33765 24574.5307721614 27519.672212413 24592.1017451837 25239.6269836289 24203.7632840748 22873.0805003695 23572.2206358705 22516.939111828 120223 107657
SLiM_1_sum.txt_boot_007.txt 0.75 0.0834 0.302 0.3611 0.6389 0.783 24536 30751 24562.5757629342 26470.2199838062 24562.9986216739 25222.5558552191 24453.492641057 23096.8656363176 24257.719432493 22746.732992172 121232 108596
SLiM_1_sum.txt_boot_007.txt 0.9 0.2067 0.3822 0.4022 0.5978 0.6867 23976 26656 23731.3335401729 24665.1460626913 23701.2926018413 24339.6845765329 23544.3112665115 22921.1458929961 23430.3024429579 22499.6977093981 125911 113169
SLiM_1_sum.txt_boot_008.txt 0 0.02 0.2188 0.34 0.66 0.86 24435 37188 24474.4305561964 28738.5797874268 24499.1787755048 25139.8097959192 24275.5151020459 22660.3942857177 23894.864876685 22367.4556576957 119066 107435
SLiM_1_sum.txt_boot_008.txt 0.1 0.0223 0.2237 0.3408 0.6592 0.8559 24455 36776 24487.1245679876 28548.2701303117 24505.3326192289 25141.5508440816 24274.7919698047 22670.5346727537 23830.6669891106 22444.3309625227 119118 107489
SLiM_1_sum.txt_boot_008.txt 0.25 0.0268 0.2326 0.3423 0.6577 0.8485 24488 35799 24494.0933514858 28209.74192717 24514.1929124411 25128.8734058931 24296.2306900296 22686.8664576948 24081.0999784297 22399.8607580369 119222 107590
SLiM_1_sum.txt_boot_008.txt 0.5 0.0406 0.2547 0.3469 0.6531 0.829 24580 33809 24510.4256909927 27495.8609532655 24525.6013615706 25159.6679261857 24306.731864452 22750.9065196114 24010.4935579054 22331.919144853 119547 107887
SLiM_1_sum.txt_boot_008.txt 0.75 0.0834 0.302 0.3611 0.6389 0.783 24367 30904 24476.1531646077 26432.2834086743 24487.1439553961 25151.4624782934 24314.6575654172 22871.5351630472 24202.8730130936 22234.7580283753 120635 108913
SLiM_1_sum.txt_boot_008.txt 0.9 0.2074 0.3825 0.4025 0.5975 0.6863 23867 26569 23741.3326139384 24616.1558784432 23732.4397158384 24302.3780053262 23564.1074647577 22897.6454323457 23499.3586220508 22472.5950441842 125231 113214
SLiM_1_sum.txt_boot_009.txt 0 0.02 0.2188 0.34 0.66 0.86 24702 37058 24523.5464112158 28752.6447822733 24499.6424489738 25226.7289795925 24441.0922449031 22648.903673473 24132.2507866977 22319.7582325817 119631 106996
SLiM_1_sum.txt_boot_009.txt 0.1 0.0223 0.2237 0.3408 0.6592 0.8559 24676 36571 24509.6896095374 28563.3187838435 24490.6334666669 25236.7934952059 24437.2009214821 22626.6377481318 24173.6541873483 22062.4672089146 119687 107059
SLiM_1_sum.txt_boot_009.txt 0.25 0.0268 0.2326 0.3423 0.6577 0.8485 24659 35672 24515.6448463131 28231.4125000416 24498.4274515874 25232.1830136211 24487.5472792389 22646.8683561821 24333.3995394675 22113.5844815648 119791 107162
SLiM_1_sum.txt_boot_009.txt 0.5 0.0406 0.2548 0.3469 0.6531 0.829 24450 34116 24514.1584951175 27580.7350876558 24482.8938191047 25225.0849587658 24521.6697165049 22765.8268063606 24602.4546350354 22396.1616368747 120114 107461
SLiM_1_sum.txt_boot_009.txt 0.75 0.0835 0.3021 0.3612 0.6388 0.783 24686 30950 24578.0120730061 26556.4427054445 24546.196889559 25280.8666780446 24452.7215231272 22951.9843916151 24428.9765450977 22331.7082114469 121231 108397
SLiM_1_sum.txt_boot_009.txt 0.9 0.2067 0.3821 0.4022 0.5978 0.6867 23625 26937 23665.7252737687 24869.6135163087 23668.0035242522 24541.3533613427 23671.1325951829 23034.6890406982 23744.4038991732 22519.8910595855 125721 112732
SLiM_1_sum.txt_boot_010.txt 0 0.02 0.2188 0.34 0.66 0.86 24433 36857 24436.4773954995 28649.9479945054 24360.8146938722 25189.0546938777 24153.7975510255 22571.3534693915 24137.57366091 22113.6833362912 120045 106949
SLiM_1_sum.txt_boot_010.txt 0.1 0.0223 0.2237 0.3408 0.6592 0.856 24461 36259 24433.800235371 28445.9729437957 24356.5953157133 25190.2973860212 24148.1168284914 22571.8145734575 24154.7661713637 22119.0074737823 120102 106997
SLiM_1_sum.txt_boot_010.txt 0.25 0.0268 0.2326 0.3423 0.6577 0.8485 24724 35690 24452.2692940423 28164.617655465 24353.9577132178 25181.5592995151 24122.7498989733 22580.1086284193 24264.8246180929 22182.5474734052 120224 107096
SLiM_1_sum.txt_boot_010.txt 0.5 0.0406 0.2547 0.3469 0.6531 0.829 24533 33554 24421.2811745109 27399.8285836197 24349.2384988779 25148.7892471834 24107.7047669045 22717.340737647 24067.9515932911 22279.6765640465 120568 107377
SLiM_1_sum.txt_boot_010.txt 0.75 0.0835 0.3021 0.3612 0.6388 0.783 24360 30798 24356.3731218599 26404.7614378022 24348.2053532726 25142.2210794153 24186.6552655628 22890.3565373368 24247.324292313 22514.6821395463 121617 108421
SLiM_1_sum.txt_boot_010.txt 0.9 0.2063 0.3819 0.4021 0.5979 0.687 23711 26495 23477.808493021 24584.4239622839 23452.1826728813 24293.6453657435 23285.9995060497 22840.7318070821 23177.4329610947 22376.4060484043 126245 112686
SLiM_1_sum.txt_boot_011.txt 0 0.02 0.2188 0.34 0.66 0.86 24566 37493 24653.9266809036 28825.8720570295 24639.0399999953 25248.4604081635 24232.6334693931 22737.9069387794 23797.0509872402 22995.3405037817 119399 106908
SLiM_1_sum.txt_boot_011.txt 0.1 0.0223 0.2237 0.3408 0.6592 0.8559 24626 37074 24655.2489082687 28643.9322077251 24637.8577592191 25253.0704955843 24249.2631296257 22714.6741172816 23917.6673954567 22814.4766651889 119445 106970
SLiM_1_sum.txt_boot_011.txt 0.25 0.0268 0.2326 0.3423 0.6577 0.8485 24582 36056 24643.3699744848 28271.5272030115 24635.9649022982 25230.2228212814 24182.5417116479 22799.1387295742 23462.7649298587 23142.6339363815 119594 107047
SLiM_1_sum.txt_boot_011.txt 0.5 0.0406 0.2547 0.3469 0.6531 0.829 24642 34174 24687.3604898671 27584.2138877211 24644.223418788 25246.4751925393 24279.6827283208 22755.3821839578 24016.0278048103 22558.5966109122 119905 107386
SLiM_1_sum.txt_boot_011.txt 0.75 0.0834 0.3021 0.3611 0.6389 0.783 24894 30853 24687.1014100671 26497.976715266 24635.2029319654 25242.8366506668 24415.7723097021 22994.4385913712 24491.2783458001 22515.0787547741 120880 108389
SLiM_1_sum.txt_boot_011.txt 0.9 0.2062 0.3819 0.4021 0.5979 0.6871 23941 26443 23751.9933386803 24618.7617190647 23740.8639915626 24360.1767260499 23484.8715395719 22917.1526945277 23372.908207129 22396.1615054274 125573 112819
SLiM_1_sum.txt_boot_012.txt 0 0.02 0.2188 0.34 0.66 0.86 24527 37012 24512.1604630067 28733.8914558113 24498.900408158 25188.1053061225 24160.2424489848 22826.0579591872 23568.9809255234 22731.8801174576 119743 106215
SLiM_1_sum.txt_boot_012.txt 0.1 0.0223 0.2237 0.3408 0.6592 0.856 24674 36436 24531.7207645028 28519.7464737504 24492.945639778 25182.1003749479 24162.123762698 22796.7808526993 23633.6781526392 22464.9962503722 119793 106284
SLiM_1_sum.txt_boot_012.txt 0.25 0.0268 0.2326 0.3423 0.6577 0.8485 24653 35894 24478.7248506918 28235.0950350646 24485.568436787 25189.7983364906 24178.6335920065 22817.9717936674 23634.7054683314 22663.0693138868 119900 106385
SLiM_1_sum.txt_boot_012.txt 0.5 0.0406 0.2548 0.3469 0.6531 0.829 24846 33876 24579.7884949018 27523.6778425413 24522.3917623715 25166.713785434 24191.7546551977 22912.5933075928 23888.7047684859 22522.9901612296 120245 106682
SLiM_1_sum.txt_boot_012.txt 0.75 0.0835 0.3021 0.3612 0.6388 0.7829 24485 30743 24529.2576169208 26415.6501036633 24562.3610001063 25145.8270618795 24262.0764405526 22925.1535959547 23943.9213295083 22537.2618571378 121325 107739
SLiM_1_sum.txt_boot_012.txt 0.9 0.2058 0.3818 0.4019 0.5981 0.6873 23580 26795 23556.1537725871 24755.3687367008 23601.9116439101 24420.7341491824 23333.36956377 22963.330702631 23079.0018220486 22526.1948697664 125785 112098
SLiM_1_sum.txt_boot_013.txt 0 0.02 0.2188 0.34 0.66 0.86 24543 37079 24495.8629292957 28830.7836425314 24448.5420408109 25347.6881632658 24247.2946938825 22889.1281632691 24427.8428433448 22827.8750729565 119078 106986
SLiM_1_sum.txt_boot_013.txt 0.1 0.0223 0.2237 0.3408 0.6592 0.8559 24602 36599 24508.8905018279 28631.2659772874 24455.1554372348 25347.379807988 24240.1992204681 22886.2561467693 24414.8962082588 22671.6237416522 119133 107045
SLiM_1_sum.txt_boot_013.txt 0.25 0.0268 0.2325 0.3423 0.6577 0.8485 24423 35915 24475.739119031 28317.3623216306 24439.4220494284 25346.1541149395 24228.5856334337 22861.2290870882 24334.8141489109 22503.6337388573 119259 107159
SLiM_1_sum.txt_boot_013.txt 0.5 0.0406 0.2548 0.3469 0.6531 0.829 24697 34134 24496.7685250037 27708.0825077922 24440.8410036264 25347.7157547594 24220.1335591031 22957.5932202886 24308.5766397118 22951.0285394781 119598 107436
SLiM_1_sum.txt_boot_013.txt 0.75 0.0835 0.3021 0.3612 0.6388 0.783 24529 30768 24460.4445352882 26555.9488265638 24418.3795210935 25357.3507825384 24289.6681177821 23044.4247993028 24416.6436390121 22481.1717084358 120699 108538
SLiM_1_sum.txt_boot_013.txt 0.9 0.207 0.3823 0.4023 0.5977 0.6865 23846 26701 23737.2316424872 24790.8505825181 23734.7179542666 24494.9679007251 23566.1383172385 23023.7051095965 23533.2121537912 22594.9754450095 125290 112993
SLiM_1_sum.txt_boot_014.txt 0 0.02 0.2188 0.34 0.66 0.86 24732 36896 24382.4499549782 28704.6451966861 24275.8628571377 25179.2359183677 23878.9126530659 22915.049795922 23488.3176363405 23323.9290342456 118848 107622
SLiM_1_sum.txt_boot_014.txt 0.1 0.0223 0.2236 0.3408 0.6592 0.856 24853 36386 24389.9170077974 28515.5004482958 24284.2118395097 25179.1405929631 23890.9256258769 22892.1884149478 23568.8912423936 23212.0228300434 118900 107680
SLiM_1_sum.txt_boot_014.txt 0.25 0.0268 0.2325 0.3423 0.6577 0.8485 24583 35375 24348.8617844874 28153.0280868201 24280.1669264449 25187.0204683348 23878.6936437514 22917.3468672608 23721.9562338692 23088.8231676784 119005 107791
SLiM_1_sum.txt_boot_014.txt 0.5 0.0406 0.2548 0.3469 0.6531 0.829 24630 33627 24329.8596571046 27472.3935676908 24267.4171355184 25155.531566534 23951.0865910827 22941.9157336259 23773.1251586872 22985.7534677574 119330 108121
SLiM_1_sum.txt_boot_014.txt 0.75 0.0834 0.302 0.3611 0.6389 0.783 24244 30941 24251.9380922368 26463.2745182723 24280.5527586732 25155.7707669182 23879.4128015245 23113.6330833546 23599.4415588588 22836.2249568922 120436 109121
SLiM_1_sum.txt_boot_014.txt 0.9 0.2063 0.382 0.4021 0.5979 0.6869 23832 26749 23588.2548954595 24628.5856693109 23559.047224996 24279.6519730252 23279.2730214231 22898.0384421138 23092.7474282197 22548.6188591604 124867 113610
SLiM_1_sum.txt_boot_015.txt 0 0.02 0.2188 0.34 0.66 0.86 24532 36897 24625.7966912107 28720.0497148513 24685.9387755057 25150.3640816333 24433.2857142909 22402.4522449021 24081.8438140985 22815.7520616412 119382 107404
SLiM_1_sum.txt_boot_015.txt 0.1 0.0223 0.2237 0.3408 0.6592 0.8559 24553 36532 24620.9617033655 28535.0935998162 24673.9053785902 25152.8883618279 24436.2148877643 22400.9789872926 24183.2386328083 22658.6541617527 119437 107461
SLiM_1_sum.txt_boot_015.txt 0.25 0.0268 0.2326 0.3423 0.6577 0.8485 24669 35534 24644.5966424954 28164.7310176424 24686.6679536927 25135.0833545633 24389.1894056758 22353.727612224 23920.7301307424 22434.6898359755 119559 107578
SLiM_1_sum.txt_boot_015.txt 0.5 0.0406 0.2547 0.3469 0.6531 0.829 24294 33772 24596.1479516473 27495.0543291522 24661.218150984 25137.5652495256 24469.626482937 22378.8713088343 24394.0734408918 22096.6714547465 119881 107896
SLiM_1_sum.txt_boot_015.txt 0.75 0.0834 0.302 0.3611 0.6389 0.783 24727 30708 24725.4154999329 26367.4292290921 24724.3156216556 25124.9363412752 24716.856573216 22635.3450754317 24807.1938093077 21959.1746034822 120896 108868
SLiM_1_sum.txt_boot_015.txt 0.9 0.2061 0.3819 0.402 0.598 0.6871 23833 26755 23810.9237572362 24638.7903305856 23815.1479881215 24307.1669441652 23730.4380647134 22645.4801420804 23687.2010029008 22167.4088855518 125543 113205
SLiM_1_sum.txt_boot_016.txt 0 0.02 0.2188 0.34 0.66 0.86 24515 37112 24559.4902869345 28685.6686163377 24524.5330612192 25152.9877551025 24429.4669387806 22720.4000000037 24280.8516550149 22785.0144306579 119424 107213
SLiM_1_sum.txt_boot_016.txt 0.1 0.0223 0.2237 0.3408 0.6592 0.8559 24500 36420 24556.9979292599 28479.8322877207 24522.4340673725 25147.5715354526 24423.1257049563 22719.1903501031 24211.7572463007 22709.8475872657 119483 107269
SLiM_1_sum.txt_boot_016.txt 0.25 0.0268 0.2326 0.3423 0.6577 0.8485 24705 35517 24598.7816727702 28153.858141093 24538.3856352668 25153.9960666799 24422.7564721311 22765.9449251801 24434.4068605588 22861.2676929981 119588 107350
SLiM_1_sum.txt_boot_016.txt 0.5 0.0406 0.2548 0.3469 0.6531 0.829 24564 34020 24557.7441872828 27498.5139959897 24536.394277445 25146.0289252003 24455.0525737414 22680.6260382425 24217.8078529623 22353.7101616791 119936 107714
SLiM_1_sum.txt_boot_016.txt 0.75 0.0833 0.3019 0.3611 0.6389 0.7832 24602 30770 24523.2174322816 26393.1981775869 24509.8825192141 25115.6622035166 24402.8990505672 22875.5877926099 24426.3152672628 22519.4985538439 120992 108688
SLiM_1_sum.txt_boot_016.txt 0.9 0.206 0.3818 0.402 0.598 0.6872 23463 26572 23612.3654375707 24536.296162144 23649.149303473 24253.2293012524 23683.4688117441 22549.7141774895 23672.892801164 21928.9179386023 125600 113225
SLiM_1_sum.txt_boot_017.txt 0 0.02 0.2188 0.34 0.66 0.86 24389 36914 24535.8253749706 28653.0735489158 24552.9771428521 25188.3746938783 24109.4310204134 22905.7885714322 23937.4081179194 22757.8073401376 119268 107218
SLiM_1_sum.txt_boot_017.txt 0.1 0.0223 0.2237 0.3408 0.6592 0.8559 24392 36386 24547.7525443869 28465.3152774785 24555.4098529538 25190.7730239767 24134.1376237194 22886.4697587761 24128.092517623 22547.0139761247 119312 107282
SLiM_1_sum.txt_boot_017.txt 0.25 0.0268 0.2325 0.3423 0.6577 0.8485 24468 35548 24540.8818420422 28154.6622333322 24533.9303301609 25194.9715577911 24117.0654370007 22913.1316396051 23929.067253108 22753.3365748744 119421 107375
SLiM_1_sum.txt_boot_017.txt 0.5 0.0406 0.2547 0.3469 0.6531 0.829 24682 33627 24577.5432884944 27447.600294186 24537.0690500058 25170.3987550555 24163.6704135586 22973.9041787482 24043.5137544761 22699.6462931396 119769 107699
SLiM_1_sum.txt_boot_017.txt 0.75 0.0834 0.302 0.3611 0.6389 0.783 24440 30773 24500.5426515553 26414.7059213818 24551.9503767601 25137.2115647814 24043.2854731667 23057.3453409706 23669.727548531 22707.7832385523 120906 108717
SLiM_1_sum.txt_boot_017.txt 0.9 0.2061 0.3819 0.402 0.598 0.6871 23911 26624 23787.2514245783 24748.9490101349 23767.8531107768 24442.231379403 23629.3758602514 23109.1853925491 23507.858602156 22752.4679551747 125279 113179
SLiM_1_sum.txt_boot_018.txt 0 0.02 0.2188 0.34 0.66 0.86 24445 36815 24514.3930018712 28652.6270411429 24545.3599999949 25145.234285715 24554.7216326584 22893.6228571462 24688.1478872546 23350.6746205858 119345 107512
SLiM_1_sum.txt_boot_018.txt 0.1 0.0223 0.2237 0.3408 0.6592 0.856 24517 36394 24520.9493646658 28470.1774004591 24537.0772743335 25146.4902828785 24570.4702480925 22867.765956724 24888.3270737452 23225.5473075114 119389 107577
