scenario missing freq.st1 freq.st2 freq.st3 freq.st4 freq.st5 Theta.i20.Syn Theta.i20.NSyn Theta.i40.Syn Theta.i40.NSyn Theta.i60.Syn Theta.i60.NSyn Theta.i80.Syn Theta.i80.NSyn Theta.i100.Syn Theta.i100.NSyn Div.Syn Div.Nsyn
SLiM_1_sum.txt_boot_002.txt 0 0.1 0.29 0.49 0.69 0.89 24514.0000000028 28798.6666666911 24554.0000000001 24270.0999999999 24091.3000000004 22379.3000000007 24419.5000000001 22625.1000000005 24115.6000000003 22102.5000000005 119591 107424
SLiM_1_sum.txt_boot_002.txt 0.1 0.1045 0.2978 0.4977 0.6976 0.8932 24532.801587304 28695.5218254069 24567.6650793674 24118.5551587325 24080.1269841277 22350.2190476196 24435.7071428578 22700.5202380957 24032.0718253969 22006.5416666665 119647 107488
SLiM_1_sum.txt_boot_002.txt 0.25 0.1053 0.2973 0.4973 0.6973 0.892 24527.2150793642 28714.4861111064 24408.3924603167 24122.0007936501 24197.2111111111 22724.5928571429 24407.8623015872 22220.8507936509 24080.1876984129 22364.9571428573 119746 107559
SLiM_1_sum.txt_boot_002.txt 0.5 0.1082 0.296 0.496 0.696 0.8878 24471.0809523778 28935.3238095202 24566.3726190463 24399.5666666655 24140.1809523805 22499.6071428568 24322.5154761902 22159.8928571426 24400.3309523808 22520.3738095237 120060 107883
SLiM_1_sum.txt_boot_002.txt 0.75 0.1166 0.2918 0.4919 0.692 0.8753 24372.3166666671 28830.1166666673 24246.6000000006 24642.5500000004 24207.7166666666 22819.1999999999 24471.9166666667 21868.7666666666 23724.3166666667 22078.3166666667 121182 108911
SLiM_1_sum.txt_boot_002.txt 0.9 0.1433 0.3066 0.4977 0.6887 0.8544 9342.5 11071.5 9272.5 9404 9096.5 8727.66666666667 8999.16666666667 8781 9536 8619.66666666667 125856 113332
SLiM_1_sum.txt_boot_003.txt 0 0.1 0.29 0.49 0.69 0.89 24780.2222222248 28874.111111136 24576.8999999999 23683.3000000005 24105.3000000004 22462.9000000006 24350.1 22538.4000000007 24089.0000000005 21880.3000000006 119047 107973
SLiM_1_sum.txt_boot_003.txt 0.1 0.1045 0.2978 0.4977 0.6976 0.8932 24712.1964285739 28695.7956349308 24685.7428571455 23785.1376984149 24094.2726190484 22328.615476191 24212.250396826 22331.0801587305 24258.5603174603 22026.3210317459 119085 108024
SLiM_1_sum.txt_boot_003.txt 0.25 0.1054 0.2973 0.4973 0.6973 0.892 24789.5984126975 28644.8492063446 24501.9765873009 23851.5996031739 24233.4638888888 22334.840873016 24154.2654761904 22401.1753968254 24128.5849206352 22059.8551587303 119224 108117
SLiM_1_sum.txt_boot_003.txt 0.5 0.1081 0.2959 0.4959 0.6959 0.8878 24895.4571428541 28697.727380949 24350.2345238081 23975.2761904751 24450.7845238091 22323.0416666662 24037.2880952378 22268.8345238092 24066.338095238 22229.038095238 119569 108460
SLiM_1_sum.txt_boot_003.txt 0.75 0.1167 0.2921 0.492 0.6919 0.8753 24465.4000000004 28825.4000000007 24420.5500000005 24011.2833333339 24061.8666666666 22721.2499999999 24217.6333333333 21960.4166666666 23986.0000000001 21795.9166666667 120634 109406
SLiM_1_sum.txt_boot_003.txt 0.9 0.1434 0.3067 0.4977 0.6888 0.8544 9482.5 11029.3333333333 9319.66666666666 9477.33333333333 9486.33333333333 8742.33333333333 9575.16666666667 8561 9462.5 8172 125209 113848
SLiM_1_sum.txt_boot_004.txt 0 0.1 0.29 0.49 0.69 0.89 24684.8888888915 28933.3333333582 24769.7999999999 24247.2999999998 23873.2000000004 22959.1000000006 24973.7999999997 22310.4000000007 23472.7000000004 22142.1000000006 119165 107440
SLiM_1_sum.txt_boot_004.txt 0.1 0.1045 0.2978 0.4977 0.6977 0.8932 24614.0813492086 28780.924603185 24738.4182539706 24260.5880952406 23887.0130952389 22824.15436508 25020.4904761912 22327.137698413 23484.6972222222 22193.6178571427 119208 107487
SLiM_1_sum.txt_boot_004.txt 0.25 0.1054 0.2974 0.4973 0.6973 0.8919 24678.8829365071 28840.5761904717 24545.1119047613 24178.7948412692 24215.0726190475 22874.428968254 24821.590079365 22509.5900793651 23546.4281746034 22190.1777777779 119325 107580
SLiM_1_sum.txt_boot_004.txt 0.5 0.1081 0.296 0.496 0.6959 0.8878 24598.657142854 28920.7238095202 24702.251190475 24123.3476190466 24077.1416666664 22938.4559523807 24546.4999999997 22365.2440476188 23911.0023809523 22059.0023809523 119643 107931
SLiM_1_sum.txt_boot_004.txt 0.75 0.1167 0.292 0.492 0.6919 0.8752 24527.6000000003 28871.783333334 24594.8000000006 24594.2000000005 23987.9 23254.9 24502.3666666667 22050.2666666666 23887.1166666667 22163.4166666667 120653 108898
SLiM_1_sum.txt_boot_004.txt 0.9 0.1433 0.3066 0.4977 0.6887 0.8544 9374.16666666667 11062.6666666667 9609 9598.16666666667 9327.33333333333 9161 9230.5 8519.33333333333 9340.5 8449.16666666667 125317 113323
SLiM_1_sum.txt_boot_005.txt 0 0.1 0.29 0.49 0.69 0.89 24852.4444444475 28887.1111111362 24643.5999999995 24175.2000000003 24315.9000000002 22895.9000000007 24999.4999999998 22166.6000000006 24191.6000000002 22220.7000000006 119327 107408
SLiM_1_sum.txt_boot_005.txt 0.1 0.1045 0.2978 0.4977 0.6976 0.8932 24857.0158730184 28728.7579365183 24622.8837301614 24112.8432539706 24351.3257936516 22874.5698412705 24920.2035714294 22228.3515873019 24216.0535714286 22270.4515873015 119385 107449
SLiM_1_sum.txt_boot_005.txt 0.25 0.1054 0.2973 0.4973 0.6974 0.892 24835.6412698403 28725.3361111067 24747.4091269834 24215.4678571421 24401.467063492 22712.076984127 24711.7099206349 22467.0884920635 24418.0952380954 21991.8396825399 119478 107569
SLiM_1_sum.txt_boot_005.txt 0.5 0.1082 0.296 0.496 0.696 0.8878 24932.2404761875 28839.2619047583 24725.970238094 24208.3642857132 24398.9345238091 23011.3071428569 24532.439285714 22413.7285714283 24202.0857142856 21945.1619047619 119834 107891
SLiM_1_sum.txt_boot_005.txt 0.75 0.1167 0.292 0.492 0.6919 0.8752 24747.7500000003 28810.5666666674 24413.4833333339 24495.3833333339 24438.4999999999 23065.7833333333 24135.3333333333 22289.4166666667 24281.4666666668 22053.7500000001 120899 108893
SLiM_1_sum.txt_boot_005.txt 0.9 0.1433 0.3065 0.4977 0.6889 0.8544 9454.16666666667 11187 9585.66666666667 9528.83333333333 9292.33333333334 8816.66666666667 9739.5 8469.83333333333 9079.16666666667 8820.66666666667 125547 113196
SLiM_1_sum.txt_boot_006.txt 0 0.1 0.29 0.49 0.69 0.89 24538.8888888913 29086.6666666919 24582.7000000001 24311.1999999998 24601.0000000004 22534.2000000006 24934.7999999999 22439.3000000006 23381.8000000004 21835.4000000006 119093 107089
SLiM_1_sum.txt_boot_006.txt 0.1 0.1045 0.2978 0.4977 0.6976 0.8932 24569.9980158753 28958.1031746136 24487.9591269866 24192.2269841293 24761.1888888897 22562.1992063498 24827.0337301594 22452.3587301591 23459.5365079365 21796.4130952379 119130 107135
SLiM_1_sum.txt_boot_006.txt 0.25 0.1054 0.2973 0.4973 0.6973 0.892 24568.1400793641 28929.6123015826 24513.1960317453 24465.9444444438 24838.234920635 22431.8873015873 24530.313095238 22372.6630952381 23722.1575396828 21707.5261904764 119235 107271
SLiM_1_sum.txt_boot_006.txt 0.5 0.1081 0.2959 0.496 0.696 0.8878 24471.769047616 29061.0833333298 24335.5797619035 24227.2035714274 24873.3690476187 22686.9630952377 24877.0666666664 22395.0380952377 23455.2047619047 21895.2428571428 119577 107552
SLiM_1_sum.txt_boot_006.txt 0.75 0.1167 0.292 0.4919 0.6919 0.8753 24300.166666667 29147.8333333341 24419.6166666672 24346.2666666671 24156.8499999999 23002.4333333333 24825.1666666666 22569.7833333333 23768.7500000001 20917.5 120604 108558
SLiM_1_sum.txt_boot_006.txt 0.9 0.1432 0.3065 0.4977 0.6889 0.8545 9415.5 11211.5 9581 9643.33333333333 9561.16666666667 9034.33333333333 9833 8615.16666666667 8717.33333333333 8564 125179 112919
SLiM_1_sum.txt_boot_007.txt 0 0.1 0.29 0.49 0.69 0.89 24670.0000000024 28916.3333333585 24835.7999999997 23982 24252.1000000003 22577.4000000005 24648.6999999999 22879.8000000006 23537.4000000003 22281.0000000005 119732 107168
SLiM_1_sum.txt_boot_007.txt 0.1 0.1045 0.2978 0.4977 0.6976 0.8932 24640.4980158755 28772.9980158834 24815.5523809549 23990.2055555579 24423.9313492072 22609.9230158737 24646.3289682546 22757.9960317465 23456.8873015873 22287.3996031745 119779 107217
SLiM_1_sum.txt_boot_007.txt 0.25 0.1054 0.2973 0.4973 0.6973 0.8919 24661.7789682531 28815.1039682493 24763.4162698405 23919.4472222215 24560.4591269841 23039.515079365 24394.1273809523 22575.7678571429 23606.4154761907 22094.9912698415 119872 107340
SLiM_1_sum.txt_boot_007.txt 0.5 0.1081 0.2959 0.4959 0.696 0.8878 24559.0619047589 28805.1988095203 24852.5904761893 24434.8583333322 24463.8940476187 22582.9845238092 24393.7499999998 22899.7369047616 23801.3238095238 22042.8535714285 120219 107644
SLiM_1_sum.txt_boot_007.txt 0.75 0.1166 0.2919 0.4919 0.6918 0.8752 24499.1000000004 28720.7333333342 24363.7500000006 24568.9500000005 24612.0166666666 22973.75 24383.9333333333 22592.8166666667 23443.5833333335 22227.8333333334 121302 108620
SLiM_1_sum.txt_boot_007.txt 0.9 0.1433 0.3065 0.4977 0.689 0.8544 9486 11067.3333333333 9410 9433.5 9282 9057 9204.5 8604.66666666667 9232.16666666667 8732 125869 113048
SLiM_1_sum.txt_boot_008.txt 0 0.1 0.29 0.49 0.69 0.89 24563.7777777802 28955.4444444696 24584.9000000001 24030.2000000002 24290.5000000002 22266.4000000006 24663.9999999998 22859.5000000005 23851.2000000003 21894.5000000005 119066 107435
SLiM_1_sum.txt_boot_008.txt 0.1 0.1045 0.2978 0.4977 0.6977 0.8932 24520.3710317483 28702.3869047723 24630.2357142882 24111.5384920659 24311.1190476199 22083.5345238099 24532.3805555562 23016.0341269846 23998.2801587302 21845.8599206348 119115 107483
SLiM_1_sum.txt_boot_008.txt 0.25 0.1054 0.2973 0.4973 0.6973 0.892 24574.7150793644 28892.4055555508 24507.6051587295 24026.8825396818 24548.794047619 22237.5468253968 24250.026984127 22736.3420634921 23984.0480158732 21850.4579365082 119223 107612
SLiM_1_sum.txt_boot_008.txt 0.5 0.1081 0.2959 0.496 0.696 0.8878 24565.7999999969 29017.6928571393 24641.8321428558 24026.0952380941 24355.1380952377 22429.6904761901 24277.8797619044 22785.8523809521 24217.4904761904 21991.1119047619 119551 107875
SLiM_1_sum.txt_boot_008.txt 0.75 0.1166 0.2918 0.4919 0.6919 0.8753 24327.9833333337 29004.0666666674 24368.3166666672 24287.5833333339 24271.9666666665 22760.7333333333 24348.4333333333 22394.7833333332 23506.8500000001 21948.4166666667 120668 108844
SLiM_1_sum.txt_boot_008.txt 0.9 0.1432 0.3065 0.4978 0.6891 0.8546 9361.33333333333 11281.5 9326.16666666667 9264.16666666666 9598.83333333333 8950.83333333333 9291.16666666667 8846.33333333333 9484.5 8143 125254 113383
SLiM_1_sum.txt_boot_009.txt 0 0.1 0.29 0.49 0.69 0.89 24504.4444444469 29006.8888889142 24598.8999999999 24307.8999999997 24266.8000000001 22699.3000000006 24476.1 22119.4000000007 24508.9999999999 22062.5000000006 119631 106996
SLiM_1_sum.txt_boot_009.txt 0.1 0.1045 0.2978 0.4977 0.6977 0.8932 24458.146825399 28900.5357142961 24440.2579365105 24289.24761905 24385.4317460326 22485.3769841275 24572.6373015879 22426.4130952383 24450.7563492064 21841.513095238 119693 107044
SLiM_1_sum.txt_boot_009.txt 0.25 0.1054 0.2973 0.4973 0.6974 0.892 24662.5456349201 28858.4154761859 24498.3722222215 24296.5972222215 24363.9984126984 22691.0992063492 24205.5773809524 22399.2138888889 24666.3829365081 21783.5531746034 119800 107148
SLiM_1_sum.txt_boot_009.txt 0.5 0.1081 0.2959 0.4959 0.6959 0.8878 24619.8738095207 28949.4452380918 24487.0178571416 24638.8809523797 24337.5749999997 22502.183333333 24275.1071428568 22370.8428571426 24645.0619047619 21790.6523809524 120134 107474
SLiM_1_sum.txt_boot_009.txt 0.75 0.1167 0.2919 0.4919 0.692 0.8753 24130.2500000004 29059.4666666673 24633.4166666673 24556.6000000007 24079.2666666666 22824.3333333333 24115.3833333333 22238.5999999999 24336.8333333334 21903.1166666667 121241 108422
SLiM_1_sum.txt_boot_009.txt 0.9 0.1432 0.3065 0.4978 0.6891 0.8546 9283.5 11077 9766.33333333333 9602 9542 9104 9315.66666666667 8463.66666666667 9455 8639.5 125807 112852
SLiM_1_sum.txt_boot_010.txt 0 0.1 0.29 0.49 0.69 0.89 24574.5555555577 28852.8888889136 24480.2999999999 24385.1999999998 24265.6000000003 22743.2000000006 23950.8000000004 21701.0000000006 24047.0000000004 22216.0000000005 120045 106949
SLiM_1_sum.txt_boot_010.txt 0.1 0.1045 0.2978 0.4977 0.6977 0.8932 24507.8611111132 28718.160714296 24464.4400793675 24323.9309523834 24278.0996031753 22783.7142857149 24007.8484126989 21674.9289682542 23963.3146825397 22201.3365079365 120100 107000
SLiM_1_sum.txt_boot_010.txt 0.25 0.1054 0.2973 0.4973 0.6973 0.8919 24638.4984126976 28671.7138888844 24327.4329365073 24492.714682539 24492.1940476191 22703.1702380952 23838.5099206349 21676.8277777778 24237.9936507939 22248.4734126986 120189 107095
SLiM_1_sum.txt_boot_010.txt 0.5 0.1081 0.2959 0.4959 0.696 0.8878 24623.8428571399 28800.4809523775 24751.8071428558 24424.3749999987 23849.2964285711 22767.4988095236 23950.3630952377 21944.0499999997 24175.7333333333 22102.5285714286 120553 107412
SLiM_1_sum.txt_boot_010.txt 0.75 0.1168 0.2921 0.4919 0.6918 0.8751 24360.0333333337 28679.8833333341 24525.0833333339 24878.8000000007 23843 22782.3499999999 23567.3999999999 22184.4833333334 24095.6 22005.0833333334 121640 108396
SLiM_1_sum.txt_boot_010.txt 0.9 0.1435 0.3067 0.4978 0.6888 0.8543 9505.33333333333 10975.8333333333 9356.33333333333 9675 9141 9021.83333333333 9318.83333333333 8713.5 9095.83333333333 8391.33333333333 126238 112832
SLiM_1_sum.txt_boot_011.txt 0 0.1 0.29 0.49 0.69 0.89 24816.8888888919 28965.8888889137 24911.9999999998 24323.2 24340.6000000001 23070.2000000006 24571.9000000002 21672.7000000005 23575.9000000004 22431.2000000006 119399 106908
SLiM_1_sum.txt_boot_011.txt 0.1 0.1045 0.2978 0.4977 0.6977 0.8932 24837.7023809548 28778.4146825499 24749.402380955 24247.4880952405 24319.859126985 23073.9166666671 24598.0757936515 21779.0674603178 23627.371031746 22355.1182539682 119457 106968
SLiM_1_sum.txt_boot_011.txt 0.25 0.1054 0.2973 0.4973 0.6973 0.8919 24734.7650793642 28767.2428571383 24979.3154761898 24343.2174603167 24322.0543650794 22968.2 24594.1007936508 21754.0464285715 23630.2071428573 22386.063888889 119551 107082
SLiM_1_sum.txt_boot_011.txt 0.5 0.1081 0.296 0.4959 0.6959 0.8878 24703.3071428542 28862.0619047583 25020.9666666654 24498.5035714274 24467.8428571425 23196.364285714 23940.6369047616 21788.9071428569 23842.9904761903 22158.5880952381 119921 107387
SLiM_1_sum.txt_boot_011.txt 0.75 0.1166 0.2919 0.4919 0.6919 0.8752 24425.7166666671 29011.1333333341 24932.1666666673 24530.8000000005 24363.75 23279.0833333333 24049.7999999999 21679.5166666667 23612.4333333334 21936.7500000001 121001 108417
SLiM_1_sum.txt_boot_011.txt 0.9 0.1431 0.3063 0.4977 0.6891 0.8547 9511.16666666667 10989.8333333333 9482.83333333333 9670.5 9585.33333333333 9099 9520.16666666667 8018.5 9375.5 8386 125441 112927
SLiM_1_sum.txt_boot_012.txt 0 0.1 0.29 0.49 0.69 0.89 24503.444444447 28996.2222222472 24884.8999999996 24269.9999999997 24235.3000000005 22442.7000000007 24188.3000000002 22209.7000000007 23853.3000000002 22615.7000000005 119743 106215
SLiM_1_sum.txt_boot_012.txt 0.1 0.1045 0.2978 0.4977 0.6976 0.8932 24430.3333333356 28762.6825396928 24891.7726190503 24316.2972222248 24240.2194444452 22298.5686507941 24286.5091269848 22183.6178571431 23813.2865079365 22735.0900793651 119792 106268
SLiM_1_sum.txt_boot_012.txt 0.25 0.1054 0.2973 0.4973 0.6973 0.8919 24537.0035714275 28786.1130952336 24678.7742063485 24327.3619047611 24342.9230158731 22451.0222222223 24470.0432539682 22354.4154761905 23679.5531746034 22392.0869047621 119899 106387
SLiM_1_sum.txt_boot_012.txt 0.5 0.1081 0.2959 0.4959 0.6959 0.8878 24610.9214285683 29055.5904761869 24677.2785714273 24026.4976190465 24262.1785714283 22612.9464285711 24329.502380952 22247.0321428569 23786.5714285714 22869.5976190476 120225 106665
SLiM_1_sum.txt_boot_012.txt 0.75 0.1167 0.292 0.4919 0.6919 0.8752 24533.1666666671 29046.1000000008 24432.933333334 24585.8166666672 24306.6333333333 22579.5666666666 24170.9333333333 22357.7833333333 23823.6333333334 22185.4833333334 121277 107693
SLiM_1_sum.txt_boot_012.txt 0.9 0.1431 0.3064 0.4976 0.6888 0.8545 9531 11142.8333333333 9236.5 9476.5 9398.16666666667 8923 9496.66666666667 8652.66666666667 9661.5 8299.83333333333 125849 112137
SLiM_1_sum.txt_boot_013.txt 0 0.1 0.29 0.49 0.69 0.89 24532.3333333358 29021.7777778027 24721.6999999999 24363 24100.5000000003 23078.7000000006 24390.5000000001 22283.3000000007 24013.0000000004 22335.6000000006 119078 106986
SLiM_1_sum.txt_boot_013.txt 0.1 0.1045 0.2978 0.4977 0.6976 0.8932 24585.6170634944 28939.8710317565 24709.5043650818 24253.4186507962 24195.0876984134 22975.2726190482 24198.3634920642 22401.4821428575 24027.1047619048 22269.0198412697 119138 107039
SLiM_1_sum.txt_boot_013.txt 0.25 0.1054 0.2973 0.4973 0.6973 0.892 24598.4900793646 28827.4920634873 24510.7821428564 24480.1761904756 24307.9325396826 22826.3507936509 24355.2067460317 22268.2638888889 23968.7440476193 22560.4190476193 119254 107130
SLiM_1_sum.txt_boot_013.txt 0.5 0.1081 0.2959 0.4959 0.6959 0.8878 24513.7357142827 28994.2190476155 24696.3452380941 24472.3166666655 24543.1130952378 23086.2761904758 24002.0333333331 22249.4690476188 23769.2666666666 22146.0499999999 119633 107490
SLiM_1_sum.txt_boot_013.txt 0.75 0.1167 0.2919 0.4919 0.6918 0.8751 24366.3333333337 29035.6666666675 24287.6500000005 24740.9500000006 24268.1833333333 22813.3666666667 24247.6333333333 22301.6 23845.0000000001 22762.6333333334 120674 108450
SLiM_1_sum.txt_boot_013.txt 0.9 0.1432 0.3065 0.4977 0.6888 0.8544 9468.5 11142.5 9480.66666666667 9663.83333333334 9349.16666666667 9268.66666666667 9120.83333333333 8550.66666666667 9591.83333333333 8730 125320 112839
SLiM_1_sum.txt_boot_014.txt 0 0.1 0.29 0.49 0.69 0.89 24359.8888888916 29068.1111111362 24523.5 23969.6000000003 24136.8000000002 22716.3000000006 23873.4000000002 22305.2000000007 23521.6000000004 22678.6000000006 118848 107622
SLiM_1_sum.txt_boot_014.txt 0.1 0.1045 0.2978 0.4977 0.6976 0.8932 24333.3650793676 28898.3234127087 24566.0317460342 23959.7051587326 24091.5769841277 22719.6952380957 23949.6083333338 22385.4611111114 23506.6063492063 22514.9071428571 118892 107686
SLiM_1_sum.txt_boot_014.txt 0.25 0.1054 0.2973 0.4973 0.6973 0.892 24360.2519841264 28968.8436507889 24440.5019841264 23908.307539682 24323.7039682539 22698.6507936509 23692.4726190476 22312.4630952381 23714.5884920638 22819.525793651 118989 107783
SLiM_1_sum.txt_boot_014.txt 0.5 0.1081 0.2959 0.4959 0.6959 0.8878 24399.7880952352 29013.8690476155 24589.2999999987 24211.8535714273 23971.2988095235 22530.739285714 24026.4095238092 22285.0404761902 23319.5023809523 22793.0011904761 119362 108112
SLiM_1_sum.txt_boot_014.txt 0.75 0.1168 0.2922 0.4921 0.692 0.8753 24141.0000000004 29011.1666666673 24510.3500000006 24379.5500000005 23908.6 22927.7166666666 23830.8666666666 22162.7833333333 23343.3666666667 22076.5000000001 120379 109122
SLiM_1_sum.txt_boot_014.txt 0.9 0.1431 0.3065 0.4977 0.6889 0.8546 9409.83333333333 11100.8333333333 9265.5 9444.33333333333 9205 9100.16666666667 9340.5 8644.16666666667 8950 8420 125003 113514
SLiM_1_sum.txt_boot_015.txt 0 0.1 0.29 0.49 0.69 0.89 24742.8888888911 29123.3333333586 24846.8999999998 24162.1999999998 24562.6000000003 22772.3000000006 24885.8 21510.8000000006 23778.2000000004 21848.1000000007 119382 107404
SLiM_1_sum.txt_boot_015.txt 0.1 0.1045 0.2978 0.4977 0.6976 0.8932 24716.4484127009 28936.5873015978 24852.7150793677 24289.7250000024 24522.4293650802 22560.1373015878 24855.2801587307 21412.1015873018 23846.3996031747 21973.9579365078 119435 107452
SLiM_1_sum.txt_boot_015.txt 0.25 0.1054 0.2973 0.4973 0.6973 0.8919 24601.9920634913 28897.8535714238 24965.4023809516 24303.4880952375 24453.4773809523 22816.5634920636 25047.5678571428 21222.7738095238 23725.2103174605 21986.8940476193 119542 107547
SLiM_1_sum.txt_boot_015.txt 0.5 0.1081 0.2959 0.496 0.696 0.8879 24714.4333333302 29133.5904761869 24894.6440476177 24300.495238094 24470.0214285712 23035.6999999996 24812.8809523807 21123.8880952378 23825.4857142856 21816.05 119902 107904
SLiM_1_sum.txt_boot_015.txt 0.75 0.1167 0.292 0.4919 0.6919 0.8752 24407.3666666671 29232.333333334 24720.5166666672 24377.9333333339 24566.3999999999 22774.9333333332 24359.8166666666 21861.3333333333 24165.9166666668 21689.9500000001 120974 108853
SLiM_1_sum.txt_boot_015.txt 0.9 0.1435 0.3067 0.4978 0.6889 0.8543 9628.33333333333 11128 9262 9471 9446.5 8960.33333333333 9197.66666666667 8193.83333333333 9481 8279 125635 113184
SLiM_1_sum.txt_boot_016.txt 0 0.1 0.29 0.49 0.69 0.89 24734.5555555581 28930.0000000246 24454.3 24081.7 24090.7000000004 22939.7000000007 24949.7999999997 21939.0000000006 24181.4000000002 22292.4000000006 119424 107213
SLiM_1_sum.txt_boot_016.txt 0.1 0.1045 0.2978 0.4977 0.6976 0.8932 24642.7916666691 28718.6250000102 24398.7210317485 24027.5563492087 24298.8230158738 22851.3269841275 24983.3464285722 22016.7948412701 24168.538888889 22353.6257936507 119473 107260
SLiM_1_sum.txt_boot_016.txt 0.25 0.1054 0.2973 0.4973 0.6973 0.892 24608.7154761897 28850.9226190431 24317.9734126977 23923.4210317454 24642.5154761905 22951.4996031746 24650.432142857 21868.2250000001 24147.8503968257 22382.0865079368 119591 107386
SLiM_1_sum.txt_boot_016.txt 0.5 0.1081 0.2959 0.4959 0.696 0.8878 24732.3785714256 28818.0809523774 24271.7702380941 24211.0285714274 24562.346428571 22796.1714285711 24617.2380952378 21948.914285714 24436.0928571427 22384.2428571428 119908 107704
SLiM_1_sum.txt_boot_016.txt 0.75 0.1168 0.292 0.4919 0.6919 0.8752 24496.1833333337 28916.9166666674 24369.6000000004 24457.7666666671 24454.9333333332 22774.8166666666 24513.1499999999 22107.25 23998.9333333334 22084.35 121047 108691
SLiM_1_sum.txt_boot_016.txt 0.9 0.1434 0.3066 0.4977 0.6889 0.8543 9481.5 11162 9421 9408.16666666667 9066.5 8877.16666666667 9692.33333333333 8576 9315.5 8125.5 125608 113188
SLiM_1_sum.txt_boot_017.txt 0 0.1 0.29 0.49 0.69 0.89 24776.0000000025 28940.222222247 24760.2000000001 24000.2000000001 24236.7000000002 22577.5000000007 24477.6999999998 22854.8000000006 23449.9000000005 22352.0000000006 119268 107218
SLiM_1_sum.txt_boot_017.txt 0.1 0.1045 0.2978 0.4977 0.6976 0.8932 24755.5833333357 28723.6230158831 24651.8892857168 23910.0547619071 24287.2853174613 22550.9166666673 24331.1436507943 22795.7222222227 23546.2813492064 22494.8369047618 119321 107259
SLiM_1_sum.txt_boot_017.txt 0.25 0.1053 0.2973 0.4973 0.6973 0.892 24698.754761904 28786.2436507891 24642.1392857135 24012.0099206343 24369.3115079365 22528.0003968254 24432.2845238094 22806.0817460318 23418.2825396828 22339.2809523812 119445 107384
